CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,52,75.0,16.0,10.0,0.0,2034.0,,,5.7,4.3,0.0,3343.0,
2,45,70.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,0.0,3323.0,
3,62,69.0,16.0,10.0,0.0,2034.0,,,6.1,3.9,0.0,3359.0,
4,60,66.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1261.0,1430.0,
5,42,65.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3369.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,0.0,3363.0,
7,58,70.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,0.0,3361.0,
8,34,60.0,16.0,20.0,2203.5,3390.0,,,11.8,8.2,2881.0,3062.0,
9,28,70.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2588.0,2772.0,
10,35,66.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3309.0,
11,35,69.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2697.0,2864.0,
12,25,85.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,0.0,3277.0,
13,22,75.0,16.0,30.0,2203.5,3390.0,,,16.3,13.7,2395.0,2573.0,
14,22,85.0,16.0,10.0,0.0,2034.0,,,6.1,3.9,0.0,3280.0,
15,20,80.0,16.0,40.0,1356.0,2542.5,,,26.5,13.5,2207.0,2386.0,
16,20,85.0,8.0,40.0,0.0,2034.0,,,40.0,0.0,0.0,3336.0,
17,18,75.0,16.0,20.0,0.0,2034.0,,,12.7,7.3,0.0,3349.0,
18,15,75.0,16.0,20.0,0.0,2034.0,,,12.8,7.2,0.0,3301.0,
19,15,80.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3367.0,
20,30,50.0,16.0,10.0,0.0,2034.0,,,7.3,2.7,0.0,3298.0,
21,30,56.0,16.0,20.0,0.0,2034.0,,,13.8,6.2,0.0,3390.0,
22,28,52.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,0.0,3379.0,
23,14,66.0,16.0,10.0,0.0,2034.0,,,7.1,2.9,1638.0,1807.0,
24,25,50.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3355.0,
25,22,66.0,8.0,40.0,2203.5,3390.0,,,0.0,40.0,2499.0,2667.0,
26,8,62.0,16.0,10.0,0.0,2034.0,,,6.6,3.4,0.0,3278.0,
27,23,52.0,16.0,10.0,0.0,2034.0,,,5.9,4.1,0.0,3326.0,
28,4,55.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,0.0,3265.0,
29,20,50.0,16.0,10.0,0.0,2034.0,,,6.3,3.7,0.0,3343.0,
30,20,55.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3327.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,0.0,3375.0,
