CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,16.0,10.0,803.4,1236.0,,,2.8,1.2,3.5,2.5,849.0,841.0,1035.0,1038.0,
2,45,70.0,16.0,30.0,494.4,927.0,,,6.6,5.4,10.1,7.9,757.0,748.0,951.0,943.0,
3,42,66.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,11.0,11.0,208.0,201.0,
4,42,68.0,16.0,10.0,494.4,927.0,,,2.4,1.6,3.7,2.3,660.0,659.0,848.0,860.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,2.1,1.9,3.5,2.5,5.0,0.0,213.0,200.0,
6,40,69.0,16.0,20.0,494.4,927.0,,,5.4,2.6,8.2,3.8,557.0,559.0,768.0,768.0,
7,40,66.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,95.0,93.0,305.0,299.0,
8,38,68.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,189.0,187.0,382.0,385.0,
9,38,70.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,463.0,470.0,664.0,671.0,
10,35,66.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,286.0,281.0,485.0,492.0,
11,35,69.0,16.0,10.0,0.0,741.6,,,2.5,1.5,3.9,2.1,369.0,369.0,582.0,568.0,
12,25,85.0,16.0,20.0,494.4,927.0,,,4.7,3.3,7.7,4.3,583.0,595.0,788.0,783.0,
13,22,75.0,16.0,30.0,0.0,741.6,,,7.7,4.3,12.2,5.8,23.0,25.0,219.0,228.0,
14,22,85.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,498.0,487.0,702.0,689.0,
15,20,80.0,16.0,40.0,0.0,741.6,,,10.3,5.7,14.0,10.0,306.0,313.0,506.0,507.0,
16,20,85.0,16.0,40.0,0.0,741.6,,,9.6,6.4,15.0,9.0,394.0,401.0,609.0,592.0,
17,18,75.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,22.0,21.0,218.0,218.0,
18,15,75.0,16.0,20.0,0.0,741.6,,,5.1,2.9,6.8,5.2,124.0,124.0,315.0,312.0,
19,15,80.0,16.0,10.0,0.0,741.6,,,2.8,1.2,3.7,2.3,216.0,210.0,418.0,403.0,
20,30,50.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,9.0,2.0,199.0,203.0,
21,30,52.0,8.0,20.0,803.4,1236.0,,,8.0,0.0,12.0,0.0,839.0,845.0,1044.0,1030.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,0.0,8.0,0.0,12.0,748.0,749.0,941.0,947.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,4.0,0.0,6.0,0.0,660.0,652.0,857.0,857.0,
24,25,50.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,6.0,10.0,205.0,198.0,
25,25,52.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,24.0,103.0,101.0,293.0,304.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
