CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,32.0,10.0,803.4,1236.0,,,1.7,1.0,0.9,0.5,2.4,1.6,1.4,0.7,826.0,822.0,1049.0,1062.0,
2,45,70.0,8.0,30.0,494.4,927.0,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,746.0,741.0,945.0,957.0,
3,42,66.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,15.0,6.0,352.0,367.0,
4,42,68.0,24.0,10.0,494.4,927.0,,,1.7,1.6,0.7,0.0,3.2,1.8,1.0,0.0,630.0,630.0,879.0,867.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,2.5,1.5,0.0,0.0,3.7,2.3,0.0,0.0,2.0,14.0,227.0,233.0,
6,40,69.0,16.0,20.0,494.4,927.0,,,0.0,0.0,5.9,2.1,0.0,0.0,9.2,2.8,480.0,476.0,839.0,852.0,
7,40,66.0,32.0,20.0,0.0,741.6,,,3.9,2.5,1.4,0.2,5.1,3.3,2.5,1.0,86.0,65.0,330.0,316.0,
8,38,68.0,32.0,20.0,0.0,741.6,,,3.8,2.6,1.4,0.2,4.5,3.5,2.7,1.3,127.0,141.0,451.0,454.0,
9,38,70.0,32.0,10.0,0.0,741.6,,,1.7,1.2,0.7,0.4,2.9,1.7,1.3,0.1,402.0,402.0,718.0,715.0,
10,35,66.0,32.0,10.0,0.0,741.6,,,2.0,1.2,0.6,0.2,2.6,1.7,0.9,0.8,273.0,273.0,501.0,494.0,
11,35,69.0,32.0,10.0,0.0,741.6,,,1.9,1.1,0.8,0.2,2.6,1.9,1.3,0.1,343.0,361.0,593.0,608.0,
12,25,85.0,16.0,20.0,494.4,927.0,,,0.0,4.7,3.3,0.0,0.0,7.3,4.7,0.0,520.0,533.0,832.0,831.0,
13,22,75.0,8.0,30.0,0.0,741.6,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,5.0,5.0,295.0,286.0,
14,22,85.0,32.0,10.0,0.0,741.6,,,1.7,1.1,0.9,0.3,2.8,2.0,1.0,0.2,483.0,485.0,698.0,698.0,
15,20,80.0,32.0,40.0,0.0,741.6,,,6.5,5.6,3.5,0.5,11.0,8.5,3.6,0.9,301.0,307.0,507.0,510.0,
16,20,85.0,32.0,40.0,0.0,741.6,,,7.1,5.6,2.7,0.6,10.0,9.2,3.5,1.3,375.0,381.0,619.0,609.0,
17,18,75.0,24.0,20.0,0.0,741.6,,,3.7,2.6,1.7,0.0,5.3,4.7,2.0,0.0,15.0,31.0,239.0,234.0,
18,15,75.0,16.0,20.0,0.0,741.6,,,5.2,2.8,0.0,0.0,7.3,4.7,0.0,0.0,46.0,51.0,373.0,383.0,
19,15,80.0,24.0,10.0,0.0,741.6,,,1.9,1.5,0.0,0.5,2.8,2.5,0.0,0.8,162.0,151.0,466.0,449.0,
20,30,50.0,24.0,10.0,0.0,741.6,,,2.4,1.5,0.0,0.1,3.4,2.1,0.0,0.5,10.0,9.0,284.0,281.0,
21,30,52.0,8.0,20.0,803.4,1236.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,831.0,817.0,1043.0,1052.0,
22,28,52.0,24.0,20.0,494.4,927.0,,,5.7,0.0,1.7,0.6,7.5,0.0,3.4,1.0,694.0,696.0,998.0,995.0,
23,28,55.0,24.0,10.0,494.4,927.0,,,2.5,0.0,1.4,0.2,3.9,0.0,1.3,0.8,662.0,658.0,860.0,861.0,
24,25,50.0,24.0,10.0,0.0,741.6,,,1.9,1.4,0.7,0.0,3.1,1.7,1.3,0.0,1.0,12.0,334.0,350.0,
