CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,0.0,4.0,0.0,6.0,13.0,6.0,216.0,214.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,1.8,1.0,3.0,1.2,17.0,7.0,220.0,216.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,5.2,0.0,7.8,0.0,46.0,42.0,194.0,193.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,4.4,3.2,7.1,4.3,137.0,134.0,170.0,172.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,6.2,4.2,8.6,7.0,14.0,14.0,205.0,199.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,1.2,0.0,1.8,70.0,71.0,132.0,133.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,0.0,2.0,0.0,3.0,18.0,14.0,181.0,182.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,85.0,87.0,114.0,114.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,4.4,2.0,5.9,3.7,87.0,87.0,116.0,117.0,
10,30,60.0,8.0,16.0,92.0,172.5,,,0.0,6.4,0.0,9.6,102.0,103.0,151.0,150.0,
11,20,65.0,8.0,12.0,0.0,138.0,,,0.0,4.8,0.0,7.2,55.0,54.0,88.0,86.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,7.6,0.0,11.4,0.0,14.0,12.0,201.0,192.0,
13,30,25.0,8.0,23.0,149.5,230.0,,,9.2,0.0,13.8,0.0,143.0,145.0,183.0,180.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,4.7,3.3,7.4,4.6,25.0,16.0,194.0,192.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,3.2,0.0,4.8,0.0,50.0,49.0,84.0,82.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,4.4,3.2,7.5,3.9,22.0,26.0,149.0,139.0,
17,5,30.0,8.0,2.0,92.0,172.5,,,0.0,0.8,0.0,1.2,124.0,117.0,192.0,192.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,0.0,4.8,0.0,7.2,47.0,42.0,139.0,141.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,4.3,2.5,6.8,3.4,22.0,32.0,153.0,155.0,
20,45,65.0,16.0,9.0,92.0,172.5,,,2.3,1.3,3.4,2.0,68.0,77.0,192.0,184.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,0.0,4.4,0.0,6.6,17.0,17.0,206.0,198.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,4.2,3.0,6.6,4.2,73.0,76.0,131.0,130.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,11.6,0.0,17.4,0.0,57.0,57.0,87.0,87.0,
24,65,35.0,16.0,3.0,92.0,172.5,,,0.9,0.3,1.2,0.6,56.0,55.0,196.0,194.0,
25,65,20.0,16.0,6.0,149.5,230.0,,,1.4,1.0,2.0,1.6,151.0,151.0,188.0,189.0,
26,45,30.0,8.0,17.0,92.0,172.5,,,6.8,0.0,10.2,0.0,52.0,45.0,223.0,220.0,
27,35,40.0,16.0,16.0,0.0,138.0,,,4.7,1.7,5.8,3.8,7.0,1.0,75.0,80.0,
28,41,37.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,1.0,2.0,145.0,142.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,2.1,1.5,4.0,1.4,16.0,18.0,152.0,158.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,0.0,8.4,0.0,12.6,48.0,47.0,106.0,102.0,
31,31,52.0,8.0,27.0,0.0,138.0,,,0.0,10.8,0.0,16.2,2.0,15.0,211.0,207.0,
32,35,69.0,8.0,23.0,92.0,172.5,,,9.2,0.0,13.8,0.0,58.0,64.0,196.0,187.0,
33,53,52.0,16.0,11.0,0.0,138.0,,,2.5,1.9,4.4,2.2,18.0,23.0,92.0,98.0,
34,65,55.0,16.0,14.0,0.0,138.0,,,3.7,1.9,5.8,2.6,26.0,27.0,183.0,186.0,
35,63,65.0,16.0,8.0,92.0,172.5,,,1.7,1.5,3.3,1.5,114.0,112.0,179.0,181.0,
36,2,60.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,41.0,37.0,115.0,118.0,
37,20,20.0,8.0,8.0,0.0,138.0,,,3.2,0.0,4.8,0.0,42.0,26.0,207.0,210.0,
38,5,5.0,16.0,16.0,0.0,138.0,,,3.9,2.5,7.0,2.6,72.0,73.0,101.0,103.0,
39,60,12.0,8.0,31.0,0.0,138.0,,,12.4,0.0,18.6,0.0,32.0,33.0,112.0,117.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,64.0,65.0,114.0,114.0,
41,42,7.0,16.0,5.0,0.0,138.0,,,1.3,0.7,1.7,1.3,68.0,67.0,133.0,135.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,0.0,2.0,0.0,3.0,23.0,23.0,97.0,93.0,
43,23,3.0,8.0,7.0,92.0,172.5,,,0.0,2.8,0.0,4.2,75.0,76.0,188.0,185.0,
44,11,14.0,16.0,18.0,0.0,138.0,,,4.5,2.7,7.0,3.8,58.0,58.0,89.0,88.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,26.0,26.0,99.0,100.0,
46,2,48.0,8.0,1.0,92.0,172.5,,,0.0,0.4,0.0,0.6,52.0,51.0,181.0,181.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,7.0,3.8,9.4,6.8,22.0,30.0,180.0,180.0,
48,13,52.0,16.0,36.0,0.0,138.0,,,8.8,5.6,12.4,9.2,20.0,19.0,207.0,205.0,
49,6,68.0,16.0,30.0,0.0,138.0,,,7.1,4.9,11.3,6.7,91.0,90.0,133.0,133.0,
50,47,47.0,16.0,13.0,0.0,138.0,,,3.3,1.9,4.9,2.9,37.0,36.0,204.0,212.0,
51,49,58.0,16.0,10.0,0.0,138.0,,,2.3,1.7,3.2,2.8,36.0,29.0,159.0,159.0,
52,27,43.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,0.0,6.0,199.0,205.0,
53,37,31.0,8.0,14.0,0.0,138.0,,,5.6,0.0,8.4,0.0,86.0,86.0,114.0,112.0,
54,57,29.0,8.0,18.0,92.0,172.5,,,7.2,0.0,10.8,0.0,79.0,85.0,201.0,205.0,
55,63,23.0,8.0,2.0,92.0,172.5,,,0.0,0.8,0.0,1.2,125.0,125.0,157.0,155.0,
56,53,12.0,16.0,6.0,92.0,172.5,,,1.4,1.0,2.5,1.1,102.0,102.0,164.0,165.0,
57,32,12.0,8.0,7.0,0.0,138.0,,,2.8,0.0,4.2,0.0,38.0,46.0,174.0,167.0,
58,36,26.0,16.0,18.0,149.5,230.0,,,4.8,2.4,6.9,3.9,175.0,175.0,213.0,212.0,
59,21,24.0,8.0,28.0,0.0,138.0,,,11.2,0.0,16.8,0.0,4.0,10.0,205.0,204.0,
60,17,34.0,16.0,3.0,92.0,172.5,,,0.8,0.4,1.1,0.7,60.0,63.0,207.0,201.0,
61,12,24.0,16.0,13.0,0.0,138.0,,,3.2,2.0,5.5,2.3,18.0,25.0,137.0,135.0,
62,24,58.0,16.0,19.0,0.0,138.0,,,4.4,3.2,8.2,3.2,42.0,45.0,82.0,79.0,
63,27,69.0,16.0,10.0,0.0,138.0,,,2.8,1.2,3.1,2.9,30.0,25.0,174.0,174.0,
64,15,77.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,43.0,46.0,112.0,109.0,
65,62,77.0,16.0,20.0,0.0,138.0,,,5.2,2.8,7.8,4.2,49.0,43.0,118.0,116.0,
66,49,73.0,8.0,25.0,92.0,172.5,,,0.0,10.0,0.0,15.0,104.0,100.0,164.0,163.0,
67,67,5.0,16.0,25.0,0.0,138.0,,,6.5,3.5,9.8,5.2,71.0,73.0,104.0,103.0,
68,56,39.0,16.0,36.0,92.0,172.5,,,10.0,4.4,15.5,6.1,113.0,117.0,181.0,177.0,
69,37,47.0,16.0,6.0,0.0,138.0,,,1.3,1.1,2.3,1.3,36.0,39.0,73.0,70.0,
70,37,56.0,16.0,5.0,92.0,172.5,,,1.3,0.7,1.8,1.2,121.0,120.0,203.0,198.0,
71,57,68.0,16.0,15.0,0.0,138.0,,,3.9,2.1,4.6,4.4,32.0,30.0,156.0,149.0,
72,47,16.0,16.0,25.0,0.0,138.0,,,5.5,4.5,8.6,6.4,11.0,14.0,197.0,209.0,
73,44,17.0,16.0,9.0,0.0,138.0,,,2.3,1.3,3.2,2.2,20.0,25.0,137.0,139.0,
74,46,13.0,8.0,8.0,92.0,172.5,,,0.0,3.2,0.0,4.8,137.0,134.0,171.0,171.0,
75,49,11.0,16.0,18.0,0.0,138.0,,,3.9,3.3,6.7,4.1,18.0,19.0,196.0,205.0,
76,49,42.0,16.0,13.0,0.0,138.0,,,3.7,1.5,4.2,3.6,65.0,62.0,92.0,91.0,
77,53,43.0,8.0,14.0,149.5,230.0,,,0.0,5.6,0.0,8.4,168.0,167.0,202.0,199.0,
78,61,52.0,16.0,3.0,0.0,138.0,,,0.8,0.4,1.1,0.7,68.0,66.0,134.0,131.0,
79,57,48.0,16.0,23.0,0.0,138.0,,,5.5,3.7,8.1,5.7,82.0,81.0,109.0,110.0,
80,56,37.0,8.0,6.0,149.5,230.0,,,2.4,0.0,3.6,0.0,135.0,130.0,204.0,202.0,
81,55,54.0,16.0,26.0,0.0,138.0,,,7.3,3.1,10.0,5.6,57.0,51.0,144.0,144.0,
82,15,47.0,16.0,16.0,0.0,138.0,,,3.6,2.8,5.5,4.1,19.0,6.0,203.0,202.0,
83,14,37.0,8.0,11.0,0.0,138.0,,,4.4,0.0,6.6,0.0,17.0,19.0,215.0,208.0,
84,11,31.0,16.0,7.0,0.0,138.0,,,1.6,1.2,2.7,1.5,92.0,91.0,118.0,119.0,
85,16,22.0,16.0,41.0,0.0,138.0,,,9.1,7.3,15.1,9.5,17.0,18.0,191.0,188.0,
86,4,18.0,8.0,35.0,0.0,138.0,,,0.0,14.0,0.0,21.0,46.0,44.0,153.0,153.0,
87,28,18.0,16.0,26.0,0.0,138.0,,,5.8,4.6,10.6,5.0,87.0,88.0,107.0,107.0,
88,26,52.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,45.0,47.0,108.0,108.0,
89,26,35.0,16.0,15.0,92.0,172.5,,,3.6,2.4,5.7,3.3,55.0,53.0,211.0,222.0,
90,31,67.0,8.0,3.0,0.0,138.0,,,1.2,0.0,1.8,0.0,35.0,38.0,153.0,160.0,
91,15,19.0,16.0,1.0,0.0,138.0,,,0.2,0.2,0.4,0.2,13.0,21.0,203.0,200.0,
92,22,22.0,16.0,2.0,0.0,138.0,,,0.5,0.3,0.7,0.5,15.0,17.0,53.0,56.0,
93,18,24.0,16.0,22.0,149.5,230.0,,,5.1,3.7,7.0,6.2,129.0,128.0,202.0,200.0,
94,26,27.0,8.0,27.0,0.0,138.0,,,0.0,10.8,0.0,16.2,28.0,26.0,183.0,182.0,
95,25,24.0,8.0,20.0,0.0,138.0,,,8.0,0.0,12.0,0.0,8.0,11.0,219.0,207.0,
96,22,27.0,16.0,11.0,0.0,138.0,,,3.0,1.4,4.4,2.2,46.0,46.0,204.0,208.0,
97,25,21.0,8.0,12.0,92.0,172.5,,,0.0,4.8,0.0,7.2,83.0,83.0,184.0,185.0,
98,19,21.0,8.0,10.0,0.0,138.0,,,4.0,0.0,6.0,0.0,11.0,21.0,210.0,209.0,
99,20,26.0,16.0,9.0,0.0,138.0,,,2.2,1.4,3.4,2.0,73.0,71.0,101.0,101.0,
100,18,18.0,8.0,17.0,149.5,230.0,,,6.8,0.0,10.2,0.0,159.0,158.0,198.0,195.0,
