CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,384.0,720.0,,,20.0,0.0,363.0,957.0,
2,22,75.0,16.0,30.0,0.0,576.0,,,16.9,13.1,20.0,596.0,
3,22,85.0,16.0,10.0,384.0,720.0,,,6.4,3.6,319.0,720.0,
4,20,80.0,16.0,40.0,384.0,720.0,,,25.5,14.5,408.0,924.0,
5,20,85.0,8.0,20.0,0.0,576.0,,,0.0,20.0,24.0,650.0,
6,18,75.0,16.0,20.0,0.0,576.0,,,10.8,9.2,206.0,693.0,
7,15,75.0,16.0,20.0,0.0,576.0,,,11.0,9.0,122.0,563.0,
8,15,80.0,8.0,10.0,0.0,576.0,,,0.0,10.0,206.0,630.0,
9,10,35.0,8.0,20.0,0.0,576.0,,,0.0,20.0,195.0,657.0,
10,10,40.0,16.0,30.0,384.0,720.0,,,19.5,10.5,403.0,753.0,
11,8,40.0,16.0,40.0,0.0,576.0,,,26.7,13.3,6.0,536.0,
12,8,45.0,16.0,20.0,0.0,576.0,,,13.4,6.6,15.0,565.0,
13,5,35.0,16.0,10.0,384.0,720.0,,,5.9,4.1,383.0,943.0,
14,5,45.0,16.0,10.0,0.0,576.0,,,5.7,4.3,25.0,719.0,
15,2,40.0,8.0,20.0,0.0,576.0,,,20.0,0.0,39.0,538.0,
16,0,40.0,8.0,20.0,0.0,576.0,,,20.0,0.0,72.0,573.0,
17,0,45.0,8.0,20.0,384.0,720.0,,,0.0,20.0,343.0,910.0,
18,44,5.0,8.0,20.0,0.0,576.0,,,0.0,20.0,212.0,594.0,
19,42,10.0,8.0,40.0,0.0,576.0,,,40.0,0.0,50.0,563.0,
20,42,15.0,16.0,10.0,384.0,720.0,,,6.3,3.7,386.0,804.0,
21,40,5.0,8.0,10.0,0.0,576.0,,,10.0,0.0,26.0,537.0,
22,40,15.0,16.0,40.0,0.0,576.0,,,26.3,13.7,229.0,645.0,
23,38,5.0,16.0,30.0,0.0,576.0,,,17.1,12.9,43.0,545.0,
24,38,15.0,16.0,10.0,384.0,720.0,,,6.9,3.1,363.0,956.0,
25,35,5.0,8.0,20.0,384.0,720.0,,,0.0,20.0,346.0,948.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
