CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,0.0,144.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,207.0,208.0,
2,22,75.0,24.0,30.0,0.0,144.0,,,6.2,4.0,0.0,1.7,10.5,5.8,0.0,1.7,0.0,0.0,210.0,211.0,
3,22,85.0,16.0,10.0,0.0,144.0,,,0.0,3.1,0.0,0.9,0.0,5.6,0.0,0.4,0.0,0.0,190.0,190.0,
4,20,80.0,24.0,40.0,96.0,180.0,,,7.2,5.1,3.7,0.0,11.0,7.3,5.7,0.0,139.0,139.0,174.0,171.0,
5,20,85.0,32.0,20.0,0.0,144.0,,,3.9,2.1,1.3,0.7,5.3,3.8,2.0,0.9,0.0,0.0,198.0,207.0,
6,18,75.0,24.0,20.0,0.0,144.0,,,4.8,0.0,2.2,1.0,7.9,0.0,3.5,0.6,94.0,93.0,127.0,127.0,
7,15,75.0,16.0,20.0,0.0,144.0,,,0.0,5.6,0.0,2.4,0.0,10.7,0.0,1.3,0.0,0.0,198.0,195.0,
8,15,80.0,24.0,10.0,0.0,144.0,,,0.0,2.1,1.5,0.4,0.0,3.4,2.0,0.6,88.0,88.0,124.0,122.0,
9,10,35.0,8.0,20.0,0.0,144.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,90.0,90.0,122.0,124.0,
10,10,40.0,8.0,30.0,96.0,180.0,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,119.0,117.0,151.0,149.0,
11,8,40.0,16.0,40.0,0.0,144.0,,,0.0,0.0,10.9,5.1,0.0,0.0,15.2,8.8,56.0,59.0,89.0,90.0,
12,8,45.0,32.0,20.0,0.0,144.0,,,3.9,2.5,1.1,0.4,5.0,4.4,1.6,1.1,0.0,0.0,203.0,203.0,
13,5,35.0,32.0,10.0,96.0,180.0,,,1.8,1.3,0.7,0.2,2.9,2.1,0.8,0.3,139.0,141.0,172.0,173.0,
14,5,45.0,32.0,10.0,0.0,144.0,,,2.0,1.2,0.7,0.1,2.5,1.7,1.4,0.4,33.0,34.0,66.0,67.0,
15,2,40.0,8.0,20.0,0.0,144.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,55.0,57.0,88.0,90.0,
16,0,40.0,32.0,20.0,0.0,144.0,,,3.4,2.4,1.5,0.7,5.5,3.4,2.8,0.4,70.0,72.0,102.0,103.0,
17,0,45.0,8.0,20.0,96.0,180.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,147.0,148.0,182.0,181.0,
18,44,5.0,16.0,20.0,0.0,144.0,,,5.9,0.0,2.1,0.0,8.6,0.0,3.4,0.0,87.0,84.0,117.0,118.0,
19,42,10.0,8.0,40.0,0.0,144.0,,,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,71.0,71.0,105.0,103.0,
20,42,15.0,16.0,10.0,96.0,180.0,,,0.0,2.9,1.1,0.0,0.0,3.4,2.6,0.0,122.0,122.0,155.0,152.0,
21,40,5.0,32.0,10.0,0.0,144.0,,,1.6,1.2,0.9,0.3,2.3,2.1,0.9,0.6,0.0,0.0,191.0,187.0,
22,40,15.0,16.0,40.0,0.0,144.0,,,0.0,11.1,4.9,0.0,0.0,14.7,9.3,0.0,89.0,91.0,124.0,123.0,
23,38,5.0,16.0,30.0,0.0,144.0,,,0.0,0.0,9.7,2.3,0.0,0.0,14.9,3.1,62.0,65.0,96.0,98.0,
24,38,15.0,16.0,10.0,96.0,180.0,,,0.0,2.6,1.4,0.0,0.0,3.7,2.3,0.0,145.0,147.0,179.0,178.0,
25,35,5.0,8.0,20.0,156.0,240.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,152.0,153.0,187.0,186.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
