CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,32.0,20.0,624.0,960.0,,,3.2,2.5,1.7,0.5,5.2,3.8,2.2,0.8,580.0,562.0,887.0,894.0,
2,22,75.0,32.0,30.0,0.0,576.0,,,4.8,3.9,2.6,0.7,7.4,5.1,3.8,1.6,55.0,54.0,354.0,354.0,
3,22,85.0,24.0,10.0,384.0,720.0,,,2.5,0.0,1.0,0.5,3.7,0.0,1.7,0.6,472.0,461.0,589.0,595.0,
4,20,80.0,32.0,40.0,384.0,720.0,,,6.5,4.8,3.4,1.3,11.4,6.7,4.1,1.9,390.0,388.0,934.0,943.0,
5,20,85.0,24.0,20.0,0.0,576.0,,,3.6,2.6,1.9,0.0,6.4,3.5,2.1,0.0,6.0,23.0,419.0,425.0,
6,18,75.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,248.0,235.0,649.0,660.0,
7,15,75.0,24.0,20.0,0.0,576.0,,,4.5,3.0,0.0,0.4,6.4,4.3,0.0,1.3,271.0,265.0,440.0,440.0,
8,15,80.0,24.0,10.0,0.0,576.0,,,0.0,1.8,1.5,0.7,0.0,3.0,1.8,1.2,267.0,247.0,581.0,606.0,
9,10,35.0,8.0,20.0,0.0,576.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,220.0,208.0,639.0,629.0,
10,10,40.0,8.0,30.0,384.0,720.0,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,470.0,463.0,703.0,694.0,
11,8,40.0,32.0,40.0,0.0,576.0,,,6.7,5.0,2.6,1.7,12.6,6.7,3.8,0.9,7.0,32.0,541.0,552.0,
12,8,45.0,32.0,20.0,0.0,576.0,,,3.0,2.6,1.5,0.8,4.8,4.3,2.6,0.3,164.0,144.0,418.0,413.0,
13,5,35.0,32.0,10.0,384.0,720.0,,,1.8,1.3,0.5,0.4,2.7,1.7,1.3,0.3,310.0,354.0,947.0,955.0,
14,5,45.0,16.0,10.0,0.0,576.0,,,2.2,1.8,0.0,0.0,3.9,2.1,0.0,0.0,15.0,26.0,490.0,489.0,
15,2,40.0,8.0,20.0,0.0,576.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,24.0,9.0,571.0,547.0,
16,0,40.0,16.0,20.0,0.0,576.0,,,4.2,3.8,0.0,0.0,7.0,5.0,0.0,0.0,201.0,197.0,428.0,420.0,
17,0,45.0,24.0,20.0,384.0,720.0,,,3.4,2.5,2.1,0.0,6.0,4.4,1.6,0.0,340.0,347.0,909.0,922.0,
18,44,5.0,8.0,20.0,0.0,576.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,329.0,327.0,452.0,454.0,
19,42,10.0,32.0,40.0,0.0,576.0,,,5.8,5.2,3.5,1.5,9.5,8.2,4.0,2.3,194.0,205.0,443.0,424.0,
20,42,15.0,24.0,10.0,384.0,720.0,,,2.1,1.6,0.0,0.3,2.8,2.5,0.0,0.8,505.0,502.0,693.0,692.0,
21,40,5.0,8.0,10.0,0.0,576.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,136.0,157.0,411.0,398.0,
22,40,15.0,32.0,40.0,0.0,576.0,,,7.2,6.1,2.4,0.4,10.6,7.6,4.5,1.3,250.0,230.0,617.0,621.0,
23,38,5.0,24.0,30.0,0.0,576.0,,,5.5,4.0,2.6,0.0,8.6,5.5,4.0,0.0,0.0,17.0,524.0,567.0,
24,38,15.0,16.0,10.0,624.0,960.0,,,2.6,1.4,0.0,0.0,3.6,2.4,0.0,0.0,577.0,594.0,906.0,901.0,
25,35,5.0,8.0,20.0,384.0,720.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,328.0,331.0,955.0,904.0,
26,95,30.0,32.0,30.0,384.0,720.0,,,5.6,3.3,1.9,1.1,9.2,5.3,2.8,0.7,500.0,509.0,679.0,681.0,
27,95,35.0,24.0,20.0,0.0,576.0,,,4.1,3.4,0.0,0.5,6.2,5.1,0.0,0.7,17.0,32.0,715.0,684.0,
28,92,30.0,32.0,10.0,0.0,576.0,,,1.7,1.0,0.9,0.3,2.7,1.7,1.0,0.6,48.0,40.0,374.0,377.0,
29,90,35.0,24.0,10.0,0.0,576.0,,,1.9,1.2,0.9,0.0,2.9,2.1,1.0,0.0,121.0,116.0,391.0,389.0,
30,88,30.0,24.0,10.0,0.0,576.0,,,0.0,2.5,1.1,0.5,0.0,2.8,2.1,1.1,109.0,85.0,500.0,527.0,
31,88,35.0,24.0,20.0,0.0,576.0,,,4.0,2.6,1.3,0.0,4.7,4.3,2.9,0.0,102.0,90.0,370.0,367.0,
32,87,30.0,24.0,10.0,624.0,960.0,,,2.4,0.0,1.1,0.5,4.1,0.0,1.7,0.2,550.0,547.0,798.0,810.0,
33,85,25.0,32.0,10.0,0.0,576.0,,,1.7,1.4,0.6,0.3,2.6,2.1,0.9,0.4,24.0,6.0,703.0,703.0,
34,85,35.0,8.0,30.0,384.0,720.0,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,451.0,447.0,633.0,640.0,
35,67,85.0,32.0,20.0,384.0,720.0,,,3.6,2.6,1.2,0.7,4.8,4.1,2.5,0.7,368.0,383.0,945.0,948.0,
36,65,85.0,16.0,40.0,0.0,576.0,,,9.8,6.2,0.0,0.0,14.1,9.9,0.0,0.0,0.0,36.0,732.0,765.0,
37,65,82.0,24.0,10.0,384.0,720.0,,,0.0,2.5,1.3,0.2,0.0,3.4,1.7,0.9,529.0,516.0,707.0,713.0,
38,62,80.0,24.0,30.0,0.0,576.0,,,6.3,3.4,2.3,0.0,8.9,4.8,4.4,0.0,119.0,118.0,575.0,544.0,
39,60,80.0,24.0,10.0,0.0,576.0,,,1.9,1.2,0.9,0.0,2.9,1.7,1.3,0.0,30.0,7.0,841.0,872.0,
40,60,85.0,16.0,30.0,0.0,576.0,,,8.4,0.0,3.6,0.0,12.4,0.0,5.6,0.0,225.0,232.0,552.0,550.0,
41,58,75.0,16.0,20.0,0.0,576.0,,,5.2,0.0,2.8,0.0,8.3,0.0,3.7,0.0,190.0,182.0,705.0,685.0,
42,55,80.0,32.0,10.0,0.0,576.0,,,2.1,1.3,0.6,0.1,2.9,1.9,0.8,0.4,4.0,18.0,637.0,681.0,
43,55,85.0,32.0,20.0,384.0,720.0,,,3.5,2.5,1.5,0.5,5.7,4.3,1.9,0.2,547.0,533.0,718.0,729.0,
44,55,82.0,32.0,10.0,0.0,576.0,,,1.9,1.0,0.6,0.5,2.6,1.8,0.9,0.7,26.0,61.0,528.0,494.0,
45,20,82.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,32.0,34.0,689.0,710.0,
46,18,80.0,24.0,10.0,384.0,720.0,,,2.4,0.0,1.0,0.6,3.3,0.0,2.0,0.7,431.0,434.0,666.0,678.0,
47,2,45.0,24.0,10.0,0.0,576.0,,,2.2,0.0,1.3,0.6,3.7,0.0,1.3,0.9,27.0,8.0,395.0,381.0,
48,42,5.0,8.0,10.0,624.0,960.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,629.0,609.0,906.0,922.0,
49,42,12.0,16.0,10.0,0.0,576.0,,,0.0,3.0,0.0,1.0,0.0,5.2,0.0,0.8,416.0,407.0,576.0,576.0,
50,72,35.0,32.0,30.0,384.0,720.0,,,5.1,3.8,2.4,0.8,7.2,6.5,2.4,1.9,464.0,465.0,681.0,668.0,
51,55,20.0,8.0,19.0,0.0,576.0,,,0.0,0.0,0.0,7.6,0.0,0.0,0.0,11.4,274.0,278.0,509.0,510.0,
52,25,30.0,24.0,3.0,0.0,576.0,,,0.7,0.0,0.4,0.1,1.1,0.0,0.4,0.3,109.0,96.0,380.0,371.0,
53,20,50.0,16.0,5.0,0.0,576.0,,,1.5,0.0,0.5,0.0,2.2,0.0,0.8,0.0,253.0,256.0,609.0,609.0,
54,55,60.0,8.0,16.0,384.0,720.0,,,6.4,0.0,0.0,0.0,9.6,0.0,0.0,0.0,557.0,557.0,770.0,761.0,
55,30,60.0,32.0,16.0,384.0,720.0,,,2.7,2.5,1.1,0.1,4.4,2.9,1.9,0.4,410.0,407.0,925.0,907.0,
56,50,35.0,16.0,19.0,384.0,720.0,,,5.6,0.0,2.0,0.0,8.4,0.0,3.0,0.0,372.0,392.0,833.0,860.0,
57,30,25.0,8.0,23.0,0.0,576.0,,,0.0,0.0,9.2,0.0,0.0,0.0,13.8,0.0,338.0,344.0,577.0,573.0,
58,15,10.0,8.0,20.0,384.0,720.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,348.0,367.0,933.0,903.0,
59,10,20.0,24.0,19.0,0.0,576.0,,,4.7,0.0,2.6,0.3,6.6,0.0,3.8,1.0,15.0,29.0,476.0,479.0,
60,15,60.0,16.0,17.0,624.0,960.0,,,3.8,3.0,0.0,0.0,5.6,4.6,0.0,0.0,594.0,612.0,900.0,902.0,
61,45,65.0,16.0,9.0,0.0,576.0,,,0.0,2.3,1.3,0.0,0.0,3.3,2.1,0.0,227.0,225.0,407.0,411.0,
62,65,35.0,16.0,3.0,0.0,576.0,,,0.0,0.7,0.5,0.0,0.0,1.1,0.7,0.0,17.0,24.0,606.0,606.0,
63,65,20.0,24.0,6.0,0.0,576.0,,,1.7,0.0,0.5,0.2,2.7,0.0,0.8,0.2,11.0,29.0,375.0,363.0,
64,45,30.0,8.0,17.0,0.0,576.0,,,0.0,0.0,6.8,0.0,0.0,0.0,10.2,0.0,9.0,10.0,516.0,533.0,
65,35,40.0,32.0,16.0,0.0,576.0,,,2.6,1.7,1.6,0.6,3.7,2.9,2.0,1.1,7.0,6.0,587.0,613.0,
66,41,37.0,8.0,16.0,384.0,720.0,,,0.0,0.0,6.4,0.0,0.0,0.0,9.6,0.0,421.0,412.0,842.0,854.0,
67,64,42.0,8.0,9.0,0.0,576.0,,,3.6,0.0,0.0,0.0,5.4,0.0,0.0,0.0,105.0,68.0,554.0,557.0,
68,40,60.0,16.0,21.0,384.0,720.0,,,4.7,3.7,0.0,0.0,7.6,5.0,0.0,0.0,411.0,404.0,926.0,921.0,
69,31,52.0,24.0,27.0,0.0,576.0,,,0.0,5.7,3.3,1.8,0.0,9.5,6.2,0.6,3.0,0.0,580.0,551.0,
70,35,69.0,24.0,23.0,0.0,576.0,,,0.0,5.3,3.6,0.3,0.0,6.4,5.4,2.0,160.0,206.0,953.0,939.0,
71,65,55.0,24.0,14.0,0.0,576.0,,,0.0,2.9,2.4,0.3,0.0,4.6,2.3,1.5,182.0,181.0,415.0,405.0,
72,63,65.0,24.0,8.0,0.0,576.0,,,2.1,0.0,0.7,0.4,3.5,0.0,1.0,0.4,8.0,11.0,408.0,385.0,
73,2,60.0,8.0,5.0,0.0,576.0,,,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,254.0,255.0,436.0,452.0,
74,20,20.0,32.0,8.0,384.0,720.0,,,1.3,1.1,0.5,0.3,2.0,1.3,1.0,0.4,400.0,396.0,931.0,928.0,
75,5,5.0,8.0,16.0,0.0,576.0,,,6.4,0.0,0.0,0.0,9.6,0.0,0.0,0.0,179.0,179.0,401.0,416.0,
76,60,12.0,24.0,31.0,0.0,576.0,,,5.9,5.3,0.0,1.2,9.8,8.2,0.0,0.6,131.0,136.0,523.0,511.0,
77,23,3.0,16.0,7.0,384.0,720.0,,,2.3,0.0,0.0,0.5,3.4,0.0,0.0,0.8,319.0,351.0,944.0,950.0,
78,8,56.0,8.0,27.0,0.0,576.0,,,0.0,0.0,0.0,10.8,0.0,0.0,0.0,16.2,169.0,165.0,664.0,676.0,
79,6,68.0,24.0,30.0,0.0,576.0,,,5.3,4.7,2.0,0.0,7.8,6.0,4.2,0.0,249.0,240.0,590.0,566.0,
80,47,47.0,32.0,13.0,624.0,960.0,,,2.3,1.7,1.0,0.2,3.0,2.7,1.4,0.7,379.0,389.0,949.0,957.0,
81,49,58.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,369.0,366.0,469.0,466.0,
82,27,43.0,32.0,9.0,0.0,576.0,,,1.4,1.1,0.8,0.3,2.5,1.5,0.9,0.5,75.0,79.0,352.0,343.0,
83,37,31.0,16.0,14.0,0.0,576.0,,,0.0,3.6,2.0,0.0,0.0,4.8,3.6,0.0,18.0,6.0,353.0,342.0,
84,57,29.0,8.0,18.0,0.0,576.0,,,0.0,7.2,0.0,0.0,0.0,10.8,0.0,0.0,296.0,303.0,633.0,627.0,
85,63,23.0,8.0,2.0,0.0,576.0,,,0.0,0.0,0.8,0.0,0.0,0.0,1.2,0.0,315.0,311.0,494.0,493.0,
86,21,24.0,16.0,28.0,0.0,576.0,,,0.0,6.3,4.9,0.0,0.0,11.4,5.4,0.0,325.0,325.0,499.0,499.0,
87,12,24.0,16.0,13.0,0.0,576.0,,,0.0,3.1,2.1,0.0,0.0,4.8,3.0,0.0,359.0,365.0,472.0,472.0,
88,24,58.0,24.0,19.0,0.0,576.0,,,0.0,4.8,2.1,0.8,0.0,5.9,4.8,0.7,56.0,60.0,556.0,546.0,
89,67,5.0,32.0,25.0,624.0,960.0,,,4.4,3.0,1.7,0.8,6.0,5.4,2.0,1.6,561.0,533.0,912.0,907.0,
90,37,47.0,16.0,6.0,0.0,576.0,,,1.5,0.0,0.9,0.0,2.5,0.0,1.1,0.0,320.0,322.0,527.0,528.0,
91,49,42.0,32.0,13.0,624.0,960.0,,,2.3,1.6,0.8,0.5,4.2,2.3,1.1,0.3,629.0,630.0,924.0,911.0,
92,53,43.0,16.0,14.0,0.0,576.0,,,0.0,4.7,0.0,0.9,0.0,6.5,0.0,1.9,13.0,2.0,708.0,674.0,
93,61,52.0,16.0,3.0,384.0,720.0,,,0.6,0.5,0.0,0.0,1.0,0.7,0.0,0.1,235.0,268.0,946.0,955.0,
94,57,48.0,32.0,23.0,0.0,576.0,,,3.7,3.1,1.4,0.9,6.1,4.6,1.9,1.2,371.0,371.0,524.0,528.0,
95,56,37.0,16.0,6.0,0.0,576.0,,,1.6,0.0,0.8,0.0,2.6,0.0,1.0,0.0,11.0,12.0,318.0,319.0,
96,55,54.0,16.0,26.0,384.0,720.0,,,8.3,0.0,0.0,2.1,12.9,0.0,0.0,2.7,538.0,530.0,721.0,717.0,
97,4,18.0,32.0,35.0,384.0,720.0,,,6.1,4.4,2.0,1.5,10.2,5.2,3.8,1.9,537.0,533.0,668.0,670.0,
98,26,52.0,16.0,9.0,0.0,576.0,,,2.7,0.0,0.9,0.0,4.1,0.0,1.3,0.0,95.0,93.0,359.0,370.0,
