CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,650.0,1000.0,,,2.4,1.6,3.9,2.1,636.0,635.0,939.0,930.0,
2,35,17.0,8.0,7.0,0.0,600.0,,,2.8,0.0,4.2,0.0,60.0,62.0,352.0,351.0,
3,55,45.0,8.0,13.0,400.0,750.0,,,5.2,0.0,7.8,0.0,493.0,489.0,623.0,619.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,7.6,0.0,11.4,0.0,429.0,459.0,988.0,967.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,6.4,4.0,8.6,7.0,2.0,20.0,386.0,395.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,0.6,0.6,1.2,0.6,234.0,229.0,677.0,690.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,1.1,0.9,1.8,1.2,277.0,281.0,458.0,457.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,2.2,1.4,3.9,1.5,258.0,271.0,603.0,624.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,6.4,0.0,9.6,0.0,246.0,224.0,657.0,651.0,
10,30,60.0,8.0,16.0,400.0,750.0,,,6.4,0.0,9.6,0.0,474.0,480.0,720.0,720.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,2.7,2.1,4.6,2.6,3.0,5.0,556.0,513.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,5.1,2.5,6.8,4.6,169.0,164.0,403.0,420.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,0.0,9.2,0.0,13.8,423.0,380.0,993.0,989.0,
14,15,10.0,16.0,20.0,0.0,600.0,,,5.5,2.5,7.6,4.4,22.0,17.0,481.0,491.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,0.0,3.2,0.0,4.8,7.0,14.0,572.0,563.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,4.2,3.4,7.8,3.6,217.0,211.0,439.0,433.0,
17,5,30.0,16.0,2.0,400.0,750.0,,,0.6,0.2,0.7,0.5,374.0,356.0,981.0,972.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,4.8,0.0,7.2,0.0,344.0,341.0,462.0,471.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,4.5,2.3,6.2,4.0,193.0,199.0,441.0,438.0,
20,45,65.0,8.0,9.0,400.0,750.0,,,0.0,3.6,0.0,5.4,531.0,528.0,714.0,720.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,2.7,1.7,4.4,2.2,154.0,156.0,390.0,408.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,0.0,7.2,0.0,10.8,268.0,266.0,634.0,653.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,11.6,0.0,17.4,0.0,13.0,11.0,552.0,519.0,
24,65,35.0,16.0,3.0,650.0,1000.0,,,0.8,0.4,1.2,0.6,622.0,626.0,932.0,935.0,
25,65,20.0,16.0,6.0,400.0,750.0,,,1.4,1.0,2.3,1.3,354.0,391.0,986.0,992.0,
26,45,30.0,8.0,17.0,400.0,750.0,,,0.0,6.8,0.0,10.2,539.0,546.0,712.0,719.0,
27,35,40.0,8.0,16.0,0.0,600.0,,,6.4,0.0,9.6,0.0,3.0,5.0,632.0,625.0,
28,41,37.0,16.0,16.0,0.0,600.0,,,3.8,2.6,6.1,3.5,40.0,32.0,337.0,342.0,
29,64,42.0,16.0,9.0,0.0,600.0,,,2.0,1.6,3.8,1.6,107.0,114.0,395.0,398.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,4.7,3.7,6.7,5.9,97.0,114.0,502.0,528.0,
31,31,52.0,16.0,27.0,0.0,600.0,,,7.1,3.7,10.2,6.0,88.0,82.0,347.0,345.0,
32,35,69.0,16.0,23.0,650.0,1000.0,,,5.6,3.6,10.1,3.7,598.0,578.0,839.0,849.0,
33,53,52.0,8.0,11.0,0.0,600.0,,,0.0,4.4,0.0,6.6,20.0,24.0,671.0,658.0,
34,65,55.0,8.0,14.0,400.0,750.0,,,0.0,5.6,0.0,8.4,472.0,476.0,671.0,658.0,
35,63,65.0,8.0,8.0,400.0,750.0,,,0.0,3.2,0.0,4.8,413.0,405.0,961.0,958.0,
36,2,60.0,16.0,5.0,0.0,600.0,,,1.2,0.8,1.8,1.2,15.0,10.0,724.0,740.0,
37,20,20.0,16.0,8.0,400.0,750.0,,,1.9,1.3,3.3,1.5,562.0,555.0,741.0,752.0,
38,5,5.0,16.0,16.0,0.0,600.0,,,4.1,2.3,6.4,3.2,128.0,124.0,560.0,565.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,12.4,0.0,18.6,0.0,10.0,4.0,812.0,831.0,
40,40,25.0,16.0,9.0,0.0,600.0,,,2.2,1.4,3.7,1.7,234.0,233.0,565.0,571.0,
41,42,7.0,16.0,5.0,0.0,600.0,,,1.3,0.7,1.6,1.4,210.0,204.0,684.0,704.0,
42,24,12.0,16.0,5.0,0.0,600.0,,,1.3,0.7,1.6,1.4,1.0,17.0,648.0,671.0,
43,23,3.0,16.0,7.0,400.0,750.0,,,1.8,1.0,2.7,1.5,577.0,567.0,753.0,754.0,
44,11,14.0,8.0,18.0,0.0,600.0,,,0.0,7.2,0.0,10.8,41.0,55.0,516.0,508.0,
45,6,38.0,16.0,16.0,0.0,600.0,,,4.1,2.3,5.7,3.9,11.0,12.0,707.0,690.0,
46,2,48.0,8.0,1.0,400.0,750.0,,,0.4,0.0,0.6,0.0,449.0,449.0,696.0,687.0,
47,8,56.0,16.0,27.0,0.0,600.0,,,6.4,4.4,9.6,6.6,15.0,17.0,372.0,382.0,
48,13,52.0,8.0,36.0,650.0,1000.0,,,0.0,14.4,0.0,21.6,668.0,694.0,969.0,978.0,
49,6,68.0,16.0,30.0,0.0,600.0,,,6.8,5.2,10.7,7.3,438.0,440.0,598.0,606.0,
50,47,47.0,16.0,13.0,400.0,750.0,,,3.3,1.9,5.3,2.5,484.0,499.0,694.0,705.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
