CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,650.0,1000.0,,,0.0,4.0,0.0,6.0,702.0,705.0,861.0,849.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,1.9,0.9,2.6,1.6,138.0,138.0,282.0,289.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,3.7,1.5,4.8,3.0,524.0,526.0,586.0,584.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,7.6,0.0,11.4,0.0,665.0,665.0,806.0,801.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,7.0,3.4,8.8,6.8,26.0,34.0,224.0,209.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,1.2,0.0,1.8,0.0,410.0,408.0,521.0,520.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,0.0,2.0,0.0,3.0,326.0,330.0,410.0,413.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,3.6,0.0,5.4,0.0,397.0,403.0,485.0,482.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,6.4,0.0,9.6,0.0,396.0,391.0,500.0,503.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,3.9,2.5,6.9,2.7,571.0,571.0,633.0,635.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,2.8,2.0,4.6,2.6,198.0,203.0,328.0,329.0,
12,50,35.0,8.0,19.0,0.0,600.0,,,0.0,7.6,0.0,11.4,227.0,228.0,346.0,351.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,0.0,9.2,0.0,13.8,685.0,676.0,834.0,838.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,0.0,8.0,0.0,12.0,16.0,12.0,256.0,264.0,
