CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,8.0,10.0,803.4,1236.0,,,0.0,4.0,0.0,6.0,844.0,835.0,1034.0,1037.0,
2,45,70.0,8.0,30.0,494.4,927.0,,,12.0,0.0,18.0,0.0,747.0,751.0,948.0,954.0,
3,42,66.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,0.0,10.0,214.0,196.0,
4,42,68.0,16.0,10.0,494.4,927.0,,,2.8,1.2,4.0,2.0,650.0,659.0,856.0,849.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,2.2,1.8,3.8,2.2,8.0,9.0,200.0,195.0,
6,40,69.0,8.0,20.0,494.4,927.0,,,8.0,0.0,12.0,0.0,570.0,564.0,767.0,767.0,
7,40,66.0,16.0,20.0,0.0,741.6,,,5.1,2.9,6.5,5.5,104.0,107.0,304.0,298.0,
8,38,68.0,16.0,20.0,0.0,741.6,,,5.7,2.3,8.5,3.5,183.0,182.0,389.0,397.0,
9,38,70.0,16.0,10.0,0.0,741.6,,,2.5,1.5,3.9,2.1,475.0,464.0,673.0,660.0,
10,35,66.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,282.0,282.0,477.0,478.0,
11,35,69.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,374.0,383.0,582.0,574.0,
12,25,85.0,16.0,20.0,494.4,927.0,,,5.6,2.4,7.0,5.0,591.0,592.0,789.0,787.0,
13,22,75.0,16.0,30.0,0.0,741.6,,,7.2,4.8,10.7,7.3,23.0,22.0,219.0,211.0,
14,22,85.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,501.0,502.0,696.0,684.0,
15,20,80.0,16.0,40.0,0.0,741.6,,,9.3,6.7,12.6,11.4,300.0,312.0,512.0,509.0,
16,20,85.0,16.0,40.0,0.0,741.6,,,8.4,7.6,16.2,7.8,396.0,394.0,599.0,599.0,
17,18,75.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,28.0,23.0,218.0,232.0,
18,15,75.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,124.0,116.0,325.0,309.0,
19,15,80.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,220.0,220.0,414.0,406.0,
20,30,50.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,1.0,10.0,205.0,196.0,
21,30,52.0,8.0,20.0,803.4,1236.0,,,8.0,0.0,12.0,0.0,843.0,840.0,1032.0,1035.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,8.0,0.0,12.0,0.0,751.0,742.0,947.0,951.0,
23,28,55.0,16.0,10.0,494.4,927.0,,,2.7,1.3,3.7,2.3,648.0,650.0,857.0,859.0,
24,25,50.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,1.0,2.0,205.0,199.0,
25,25,52.0,16.0,40.0,0.0,741.6,,,9.2,6.8,15.2,8.8,89.0,106.0,292.0,291.0,
26,25,55.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,564.0,571.0,762.0,764.0,
27,23,52.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,199.0,185.0,390.0,388.0,
28,23,55.0,16.0,20.0,0.0,741.6,,,4.7,3.3,8.0,4.0,466.0,479.0,662.0,668.0,
29,20,50.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,280.0,278.0,477.0,480.0,
30,20,55.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,369.0,370.0,583.0,568.0,
31,10,35.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,111.0,112.0,313.0,323.0,
32,10,40.0,16.0,30.0,0.0,741.6,,,7.7,4.3,12.0,6.0,16.0,15.0,219.0,213.0,
33,8,40.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,24.0,32.0,28.0,226.0,214.0,
34,8,45.0,8.0,20.0,494.4,927.0,,,0.0,8.0,0.0,12.0,693.0,686.0,885.0,886.0,
35,5,35.0,16.0,10.0,0.0,741.6,,,2.5,1.5,3.2,2.8,210.0,219.0,406.0,421.0,
36,5,45.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,600.0,584.0,788.0,788.0,
37,2,40.0,16.0,20.0,0.0,741.6,,,4.9,3.1,7.0,5.0,319.0,311.0,506.0,511.0,
38,0,40.0,16.0,30.0,0.0,741.6,,,7.4,4.6,11.4,6.6,411.0,408.0,603.0,591.0,
39,0,45.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,495.0,489.0,694.0,689.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,2.6,1.4,3.8,2.2,203.0,202.0,391.0,389.0,
41,35,32.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.8,2.2,105.0,108.0,291.0,306.0,
