CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,32.0,20.0,96.0,180.0,,,3.5,3.1,1.1,0.3,4.5,4.0,2.1,1.3,118.0,119.0,192.0,192.0,
2,22,75.0,8.0,30.0,0.0,144.0,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,28.0,30.0,101.0,102.0,
3,22,85.0,16.0,10.0,96.0,180.0,,,2.4,1.6,0.0,0.0,3.4,2.6,0.0,0.0,98.0,98.0,146.0,149.0,
4,20,80.0,8.0,40.0,96.0,180.0,,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,24.0,63.0,63.0,201.0,198.0,
5,20,85.0,16.0,20.0,0.0,144.0,,,7.1,0.0,0.0,0.9,11.5,0.0,0.0,0.5,38.0,34.0,115.0,119.0,
6,18,75.0,32.0,20.0,0.0,144.0,,,3.8,2.3,1.1,0.8,4.8,4.0,1.8,1.4,55.0,45.0,168.0,169.0,
7,15,75.0,24.0,20.0,0.0,144.0,,,5.5,0.0,2.0,0.5,6.5,0.0,3.6,1.9,67.0,67.0,121.0,120.0,
8,15,80.0,32.0,10.0,0.0,144.0,,,1.9,1.1,0.7,0.3,2.8,1.5,1.4,0.3,48.0,56.0,157.0,157.0,
9,10,35.0,8.0,20.0,0.0,144.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,50.0,43.0,168.0,161.0,
10,10,40.0,8.0,30.0,96.0,180.0,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,90.0,90.0,178.0,179.0,
11,8,40.0,16.0,40.0,0.0,144.0,,,0.0,9.4,6.6,0.0,0.0,17.2,6.8,0.0,26.0,27.0,156.0,160.0,
12,8,45.0,24.0,20.0,0.0,144.0,,,3.7,2.6,1.7,0.0,5.9,4.1,2.0,0.0,48.0,46.0,113.0,112.0,
