CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,4.0,0.0,6.0,0.0,0.0,0.0,210.0,217.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,1.7,1.1,2.2,2.0,0.0,0.0,211.0,202.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,0.0,5.2,0.0,7.8,0.0,0.0,201.0,213.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,4.1,3.5,7.1,4.3,137.0,138.0,170.0,170.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,10.4,0.0,15.6,0.0,0.0,0.0,210.0,199.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,0.8,0.4,1.3,0.5,86.0,89.0,122.0,119.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,0.0,0.0,209.0,206.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,2.1,1.5,3.2,2.2,85.0,84.0,115.0,116.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,86.0,85.0,119.0,117.0,
10,30,60.0,16.0,16.0,92.0,172.5,,,4.5,1.9,5.9,3.7,111.0,113.0,144.0,145.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,3.0,1.8,4.8,2.4,57.0,55.0,89.0,90.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,0.0,7.6,0.0,11.4,0.0,0.0,225.0,216.0,
13,30,25.0,16.0,23.0,149.5,230.0,,,5.1,4.1,7.6,6.2,147.0,146.0,180.0,180.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,5.9,2.1,8.2,3.8,0.0,0.0,190.0,198.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,2.1,1.1,3.5,1.3,51.0,50.0,83.0,81.0,
16,10,20.0,8.0,19.0,0.0,138.0,,,7.6,0.0,11.4,0.0,0.0,0.0,196.0,199.0,
17,5,30.0,16.0,2.0,149.5,230.0,,,0.6,0.2,0.7,0.5,144.0,147.0,178.0,180.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,3.1,1.7,4.6,2.6,0.0,0.0,209.0,209.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,4.9,1.9,7.3,2.9,0.0,0.0,193.0,203.0,
20,45,65.0,16.0,9.0,0.0,138.0,,,2.6,1.0,3.4,2.0,0.0,0.0,195.0,203.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,2.7,1.7,4.3,2.3,0.0,0.0,205.0,216.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,4.9,2.3,7.6,3.2,87.0,87.0,120.0,117.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,0.0,11.6,0.0,17.4,56.0,56.0,88.0,88.0,
24,65,35.0,16.0,3.0,0.0,138.0,,,0.7,0.5,1.3,0.5,0.0,0.0,209.0,192.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,0.0,2.4,0.0,3.6,154.0,153.0,189.0,187.0,
26,45,30.0,16.0,17.0,0.0,138.0,,,5.0,1.8,5.8,4.4,0.0,0.0,216.0,223.0,
27,35,40.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,26.0,26.0,59.0,57.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,3.9,2.5,6.7,2.9,0.0,0.0,220.0,215.0,
29,64,42.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,0.0,0.0,196.0,190.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,0.0,8.4,0.0,12.6,61.0,58.0,93.0,92.0,
31,31,52.0,8.0,27.0,0.0,138.0,,,0.0,10.8,0.0,16.2,0.0,0.0,205.0,203.0,
32,35,69.0,8.0,23.0,0.0,138.0,,,9.2,0.0,13.8,0.0,0.0,0.0,202.0,190.0,
33,53,52.0,8.0,11.0,0.0,138.0,,,0.0,4.4,0.0,6.6,24.0,26.0,57.0,60.0,
34,65,55.0,8.0,14.0,0.0,138.0,,,0.0,5.6,0.0,8.4,0.0,0.0,191.0,190.0,
35,63,65.0,8.0,8.0,92.0,172.5,,,0.0,3.2,0.0,4.8,131.0,130.0,164.0,163.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,1.4,0.6,1.8,1.2,40.0,38.0,73.0,74.0,
37,20,20.0,8.0,8.0,0.0,138.0,,,0.0,3.2,0.0,4.8,0.0,0.0,213.0,204.0,
38,5,5.0,16.0,16.0,0.0,138.0,,,4.2,2.2,5.2,4.4,71.0,70.0,105.0,103.0,
39,60,12.0,8.0,31.0,0.0,138.0,,,12.4,0.0,18.6,0.0,32.0,32.0,67.0,67.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,72.0,74.0,105.0,108.0,
41,42,7.0,16.0,5.0,0.0,138.0,,,1.3,0.7,2.0,1.0,86.0,86.0,118.0,120.0,
42,24,12.0,16.0,5.0,0.0,138.0,,,1.1,0.9,1.9,1.1,22.0,25.0,58.0,58.0,
43,23,3.0,16.0,7.0,0.0,138.0,,,1.7,1.1,2.2,2.0,0.0,0.0,188.0,200.0,
44,11,14.0,16.0,18.0,0.0,138.0,,,4.5,2.7,7.1,3.7,56.0,59.0,89.0,91.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,29.0,28.0,61.0,62.0,
46,2,48.0,8.0,1.0,0.0,138.0,,,0.0,0.4,0.0,0.6,0.0,0.0,185.0,202.0,
47,8,56.0,8.0,27.0,0.0,138.0,,,10.8,0.0,16.2,0.0,0.0,0.0,202.0,198.0,
48,13,52.0,8.0,36.0,0.0,138.0,,,0.0,14.4,0.0,21.6,0.0,0.0,204.0,205.0,
49,6,68.0,8.0,30.0,0.0,138.0,,,12.0,0.0,18.0,0.0,96.0,96.0,131.0,131.0,
50,47,47.0,16.0,13.0,0.0,138.0,,,3.4,1.8,4.4,3.4,0.0,0.0,207.0,223.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
