CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,0.0,10.0,0.0,208.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,7.0,0.0,0.0,206.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,8.9,4.1,0.0,208.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,19.0,0.0,137.0,170.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,14.8,11.2,0.0,218.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,2.1,0.9,89.0,122.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,0.0,5.0,0.0,213.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,9.0,0.0,85.0,118.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,16.0,0.0,85.0,117.0,
10,30,60.0,16.0,16.0,92.0,172.5,,,10.5,5.5,112.0,145.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,7.2,4.8,55.0,89.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,11.2,7.8,0.0,216.0,
13,30,25.0,8.0,23.0,149.5,230.0,,,23.0,0.0,147.0,181.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,12.8,7.2,0.0,196.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,0.0,8.0,48.0,83.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,11.7,7.3,0.0,190.0,
17,5,30.0,8.0,2.0,149.5,230.0,,,2.0,0.0,147.0,179.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,12.0,0.0,0.0,211.0,
19,15,60.0,8.0,17.0,0.0,138.0,,,17.0,0.0,0.0,203.0,
20,45,65.0,16.0,9.0,0.0,138.0,,,5.6,3.4,0.0,201.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,0.0,11.0,0.0,209.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,11.0,7.0,84.0,119.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,0.0,29.0,58.0,90.0,
24,65,35.0,8.0,3.0,0.0,138.0,,,0.0,3.0,0.0,199.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,6.0,0.0,153.0,186.0,
26,45,30.0,8.0,17.0,0.0,138.0,,,17.0,0.0,0.0,221.0,
27,35,40.0,8.0,16.0,0.0,138.0,,,16.0,0.0,26.0,59.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,9.8,6.2,0.0,221.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,5.4,3.6,0.0,206.0,
30,40,60.0,16.0,21.0,0.0,138.0,,,14.9,6.1,60.0,92.0,
31,31,52.0,8.0,27.0,0.0,138.0,,,0.0,27.0,0.0,212.0,
32,35,69.0,16.0,23.0,0.0,138.0,,,15.3,7.7,0.0,186.0,
33,53,52.0,16.0,11.0,0.0,138.0,,,6.8,4.2,27.0,59.0,
34,65,55.0,16.0,14.0,0.0,138.0,,,9.2,4.8,0.0,184.0,
35,63,65.0,8.0,8.0,92.0,172.5,,,8.0,0.0,130.0,164.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,3.0,2.0,38.0,72.0,
37,20,20.0,16.0,8.0,0.0,138.0,,,5.7,2.3,0.0,207.0,
38,5,5.0,16.0,16.0,0.0,138.0,,,9.9,6.1,73.0,103.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,19.1,11.9,33.0,65.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,0.0,9.0,72.0,105.0,
41,42,7.0,16.0,5.0,0.0,138.0,,,3.0,2.0,86.0,117.0,
42,24,12.0,16.0,5.0,0.0,138.0,,,3.6,1.4,25.0,58.0,
43,23,3.0,8.0,7.0,0.0,138.0,,,7.0,0.0,0.0,187.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,18.0,0.0,59.0,89.0,
45,6,38.0,16.0,16.0,0.0,138.0,,,10.4,5.6,29.0,61.0,
46,2,48.0,8.0,1.0,0.0,138.0,,,0.0,1.0,0.0,184.0,
47,8,56.0,8.0,27.0,0.0,138.0,,,0.0,27.0,0.0,195.0,
48,13,52.0,8.0,36.0,0.0,138.0,,,36.0,0.0,0.0,195.0,
49,6,68.0,16.0,30.0,0.0,138.0,,,20.5,9.5,98.0,129.0,
50,47,47.0,16.0,13.0,0.0,138.0,,,8.6,4.4,0.0,223.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
