CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,0.0,576.0,,,5.8,2.2,6.9,5.1,0.0,0.0,941.0,927.0,
2,22,75.0,8.0,30.0,0.0,576.0,,,0.0,12.0,0.0,18.0,0.0,0.0,949.0,934.0,
3,22,85.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,0.0,0.0,956.0,950.0,
4,20,80.0,8.0,40.0,624.0,960.0,,,16.0,0.0,24.0,0.0,634.0,643.0,775.0,767.0,
5,20,85.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,0.0,0.0,956.0,923.0,
6,18,75.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,387.0,387.0,513.0,510.0,
7,15,75.0,16.0,20.0,0.0,576.0,,,5.6,2.4,7.8,4.2,0.0,0.0,939.0,939.0,
8,15,80.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,362.0,362.0,499.0,498.0,
9,10,35.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,371.0,370.0,498.0,496.0,
10,10,40.0,16.0,30.0,384.0,720.0,,,6.5,5.5,9.9,8.1,510.0,512.0,646.0,640.0,
11,8,40.0,8.0,40.0,0.0,576.0,,,16.0,0.0,24.0,0.0,191.0,189.0,318.0,324.0,
12,8,45.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,0.0,0.0,932.0,936.0,
13,5,35.0,16.0,10.0,624.0,960.0,,,2.9,1.1,3.3,2.7,649.0,651.0,774.0,778.0,
14,5,45.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,30.0,32.0,158.0,167.0,
15,2,40.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,165.0,163.0,301.0,294.0,
16,0,40.0,16.0,20.0,0.0,576.0,,,5.5,2.5,7.4,4.6,245.0,243.0,380.0,377.0,
17,0,45.0,16.0,20.0,624.0,960.0,,,5.8,2.2,6.1,5.9,695.0,702.0,835.0,824.0,
18,44,5.0,16.0,20.0,0.0,576.0,,,4.7,3.3,7.5,4.5,334.0,333.0,464.0,459.0,
19,42,10.0,16.0,40.0,0.0,576.0,,,11.0,5.0,15.2,8.8,246.0,248.0,375.0,382.0,
20,42,15.0,16.0,10.0,384.0,720.0,,,2.2,1.8,3.9,2.1,526.0,534.0,666.0,659.0,
21,40,5.0,16.0,10.0,0.0,576.0,,,2.3,1.7,4.0,2.0,0.0,0.0,932.0,924.0,
22,40,15.0,16.0,40.0,0.0,576.0,,,10.8,5.2,14.5,9.5,371.0,375.0,500.0,507.0,
23,38,5.0,8.0,30.0,0.0,576.0,,,0.0,12.0,0.0,18.0,191.0,200.0,324.0,326.0,
24,38,15.0,16.0,10.0,624.0,960.0,,,2.2,1.8,3.8,2.2,680.0,677.0,805.0,807.0,
25,35,5.0,16.0,20.0,624.0,960.0,,,5.1,2.9,7.1,4.9,782.0,775.0,908.0,914.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
