CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,52,75.0,16.0,10.0,0.0,2034.0,,,6.7,3.3,301.0,476.0,
2,45,70.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,212.0,385.0,
3,62,69.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1165.0,1339.0,
4,60,66.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1256.0,1432.0,
5,42,65.0,16.0,10.0,0.0,2034.0,,,7.0,3.0,14.0,192.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,497.0,668.0,
7,58,70.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1057.0,1247.0,
8,34,60.0,16.0,20.0,2203.5,3390.0,,,13.0,7.0,2877.0,3052.0,
9,28,70.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2589.0,2777.0,
10,35,66.0,16.0,10.0,2203.5,3390.0,,,6.8,3.2,2791.0,2951.0,
11,35,69.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2688.0,2866.0,
12,25,85.0,16.0,20.0,1356.0,2542.5,,,13.4,6.6,2113.0,2295.0,
13,22,75.0,16.0,30.0,2203.5,3390.0,,,20.7,9.3,2389.0,2572.0,
14,22,85.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,2022.0,2186.0,
15,20,80.0,8.0,40.0,1356.0,2542.5,,,40.0,0.0,2202.0,2378.0,
16,20,85.0,8.0,40.0,1356.0,2542.5,,,0.0,40.0,1932.0,2097.0,
17,18,75.0,8.0,20.0,1356.0,2542.5,,,0.0,20.0,2310.0,2473.0,
18,15,75.0,16.0,20.0,0.0,2034.0,,,11.5,8.5,1728.0,1905.0,
19,15,80.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1826.0,2009.0,
20,30,50.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,3.0,173.0,
21,30,56.0,8.0,20.0,2203.5,3390.0,,,0.0,20.0,2980.0,3144.0,
22,28,52.0,16.0,20.0,0.0,2034.0,,,11.4,8.6,8.0,190.0,
23,14,66.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1639.0,1813.0,
24,25,50.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,100.0,285.0,
25,22,66.0,16.0,40.0,2203.5,3390.0,,,23.5,16.5,2496.0,2679.0,
26,8,62.0,16.0,10.0,0.0,2034.0,,,5.9,4.1,1529.0,1706.0,
27,23,52.0,16.0,10.0,0.0,2034.0,,,6.4,3.6,206.0,370.0,
28,4,55.0,16.0,20.0,0.0,2034.0,,,11.7,8.3,1443.0,1615.0,
29,20,50.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,392.0,562.0,
30,20,55.0,16.0,10.0,0.0,2034.0,,,6.7,3.3,290.0,472.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,776.0,954.0,
32,10,40.0,16.0,30.0,0.0,2034.0,,,16.8,13.2,591.0,765.0,
33,8,40.0,16.0,40.0,0.0,2034.0,,,25.7,14.3,680.0,861.0,
34,8,45.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1342.0,1520.0,
35,5,35.0,16.0,10.0,0.0,2034.0,,,6.6,3.4,876.0,1038.0,
36,5,45.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1248.0,1417.0,
37,2,40.0,16.0,20.0,0.0,2034.0,,,11.6,8.4,959.0,1132.0,
38,0,40.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,1054.0,1225.0,
39,0,45.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1150.0,1321.0,
40,36,18.0,16.0,10.0,0.0,2034.0,,,5.6,4.4,1805.0,1995.0,
41,35,32.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2747.0,2929.0,
42,33,32.0,8.0,20.0,2203.5,3390.0,,,0.0,20.0,2658.0,2842.0,
43,33,35.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2572.0,2747.0,
44,32,20.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,1913.0,2083.0,
45,30,30.0,8.0,10.0,1356.0,2542.5,,,0.0,10.0,2096.0,2276.0,
46,34,25.0,8.0,30.0,1356.0,2542.5,,,0.0,30.0,2007.0,2176.0,
47,30,35.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2478.0,2642.0,
48,36,40.0,16.0,10.0,2203.5,3390.0,,,6.0,4.0,2856.0,3020.0,
49,48,20.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,961.0,1143.0,
50,26,32.0,16.0,10.0,1356.0,2542.5,,,6.5,3.5,2282.0,2458.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,
