CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,624.0,960.0,,,0.0,8.0,0.0,12.0,665.0,667.0,796.0,804.0,
2,22,75.0,16.0,30.0,0.0,576.0,,,7.5,4.5,12.3,5.7,148.0,149.0,273.0,282.0,
3,22,85.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,6.0,470.0,461.0,594.0,597.0,
4,20,80.0,8.0,40.0,624.0,960.0,,,0.0,16.0,0.0,24.0,632.0,640.0,766.0,772.0,
5,20,85.0,16.0,20.0,0.0,576.0,,,4.8,3.2,8.3,3.7,67.0,72.0,204.0,197.0,
6,18,75.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,380.0,388.0,515.0,509.0,
7,15,75.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,288.0,291.0,430.0,420.0,
8,15,80.0,16.0,10.0,0.0,576.0,,,2.5,1.5,4.2,1.8,362.0,355.0,487.0,493.0,
9,10,35.0,16.0,20.0,0.0,576.0,,,5.5,2.5,8.8,3.2,362.0,370.0,496.0,494.0,
10,10,40.0,16.0,30.0,384.0,720.0,,,7.0,5.0,10.6,7.4,514.0,515.0,651.0,650.0,
11,8,40.0,8.0,40.0,0.0,576.0,,,16.0,0.0,24.0,0.0,189.0,193.0,316.0,315.0,
12,8,45.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,221.0,216.0,346.0,355.0,
13,5,35.0,16.0,10.0,624.0,960.0,,,2.6,1.4,3.8,2.2,644.0,648.0,773.0,783.0,
14,5,45.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,27.0,34.0,160.0,159.0,
15,2,40.0,16.0,20.0,0.0,576.0,,,5.4,2.6,7.2,4.8,163.0,170.0,295.0,300.0,
16,0,40.0,16.0,20.0,0.0,576.0,,,5.4,2.6,7.0,5.0,249.0,248.0,379.0,387.0,
17,0,45.0,16.0,20.0,624.0,960.0,,,4.7,3.3,7.2,4.8,691.0,695.0,826.0,826.0,
18,44,5.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,326.0,335.0,461.0,460.0,
19,42,10.0,16.0,40.0,0.0,576.0,,,10.4,5.6,16.6,7.4,253.0,245.0,376.0,386.0,
20,42,15.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,6.0,528.0,534.0,663.0,659.0,
21,40,5.0,16.0,10.0,0.0,576.0,,,2.5,1.5,3.6,2.4,204.0,205.0,337.0,343.0,
22,40,15.0,16.0,40.0,0.0,576.0,,,11.5,4.5,14.7,9.3,366.0,375.0,497.0,507.0,
23,38,5.0,8.0,30.0,0.0,576.0,,,12.0,0.0,18.0,0.0,201.0,198.0,322.0,329.0,
24,38,15.0,16.0,10.0,624.0,960.0,,,2.9,1.1,4.0,2.0,674.0,670.0,809.0,813.0,
25,35,5.0,8.0,20.0,624.0,960.0,,,8.0,0.0,12.0,0.0,783.0,778.0,906.0,905.0,
26,95,30.0,8.0,30.0,384.0,720.0,,,0.0,12.0,0.0,18.0,520.0,528.0,650.0,656.0,
27,95,35.0,16.0,20.0,0.0,576.0,,,5.4,2.6,7.1,4.9,134.0,143.0,276.0,269.0,
28,92,30.0,16.0,10.0,0.0,576.0,,,2.3,1.7,4.3,1.7,139.0,138.0,269.0,271.0,
29,90,35.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,185.0,193.0,319.0,316.0,
30,88,30.0,16.0,10.0,0.0,576.0,,,2.5,1.5,4.0,2.0,235.0,238.0,367.0,373.0,
31,88,35.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,162.0,158.0,289.0,286.0,
32,87,30.0,16.0,10.0,624.0,960.0,,,2.5,1.5,4.2,1.8,619.0,610.0,743.0,745.0,
33,85,25.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,76.0,70.0,212.0,210.0,
34,85,35.0,8.0,30.0,384.0,720.0,,,0.0,12.0,0.0,18.0,487.0,475.0,611.0,619.0,
35,67,85.0,8.0,20.0,624.0,960.0,,,8.0,0.0,12.0,0.0,653.0,650.0,787.0,787.0,
36,65,85.0,16.0,40.0,0.0,576.0,,,10.8,5.2,16.0,8.0,31.0,34.0,170.0,169.0,
37,65,82.0,8.0,10.0,384.0,720.0,,,4.0,0.0,6.0,0.0,555.0,553.0,680.0,683.0,
38,62,80.0,8.0,30.0,0.0,576.0,,,12.0,0.0,18.0,0.0,271.0,274.0,407.0,408.0,
39,60,80.0,16.0,10.0,0.0,576.0,,,2.2,1.8,3.5,2.5,57.0,57.0,188.0,193.0,
40,60,85.0,16.0,30.0,0.0,576.0,,,6.8,5.2,13.3,4.7,326.0,323.0,453.0,451.0,
41,58,75.0,16.0,20.0,0.0,576.0,,,5.6,2.4,6.8,5.2,367.0,367.0,508.0,496.0,
42,55,80.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,30.0,29.0,161.0,160.0,
43,55,85.0,8.0,20.0,384.0,720.0,,,0.0,8.0,0.0,12.0,568.0,563.0,706.0,699.0,
44,55,82.0,16.0,10.0,0.0,576.0,,,2.3,1.7,3.3,2.7,216.0,209.0,338.0,340.0,
45,20,82.0,16.0,10.0,0.0,576.0,,,2.7,1.3,3.8,2.2,28.0,31.0,161.0,164.0,
46,18,80.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,6.0,487.0,482.0,615.0,619.0,
47,2,45.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,100.0,102.0,237.0,231.0,
48,42,5.0,8.0,10.0,624.0,960.0,,,0.0,4.0,0.0,6.0,727.0,720.0,858.0,860.0,
49,42,12.0,16.0,10.0,0.0,576.0,,,2.1,1.9,3.3,2.7,439.0,433.0,571.0,561.0,
50,72,35.0,16.0,30.0,384.0,720.0,,,7.4,4.6,10.8,7.2,496.0,507.0,630.0,627.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
