CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,24.0,10.0,0.0,600.0,,,0.0,2.5,1.1,0.5,0.0,3.1,2.6,0.3,0.0,0.0,975.0,992.0,
2,35,17.0,8.0,7.0,0.0,600.0,,,0.0,0.0,0.0,2.8,0.0,0.0,0.0,4.2,0.0,0.0,973.0,990.0,
3,55,45.0,8.0,13.0,0.0,600.0,,,0.0,0.0,5.2,0.0,0.0,0.0,7.8,0.0,0.0,0.0,971.0,980.0,
4,55,20.0,24.0,19.0,650.0,1000.0,,,4.0,3.2,0.0,0.3,5.9,4.1,0.0,1.4,613.0,606.0,861.0,884.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,6.9,0.0,3.5,0.0,10.7,0.0,4.9,0.0,0.0,0.0,980.0,974.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,0.0,0.7,0.5,0.0,0.0,1.0,0.5,0.2,0.0,0.0,995.0,984.0,
7,20,50.0,32.0,5.0,0.0,600.0,,,0.9,0.7,0.3,0.1,1.3,1.1,0.4,0.2,0.0,0.0,997.0,989.0,
8,10,43.0,32.0,9.0,0.0,600.0,,,1.3,1.2,0.7,0.4,2.4,1.5,1.0,0.5,313.0,299.0,571.0,563.0,
9,55,60.0,32.0,16.0,0.0,600.0,,,2.6,1.8,1.4,0.6,3.9,3.5,1.6,0.6,319.0,325.0,588.0,579.0,
10,30,60.0,16.0,16.0,0.0,600.0,,,4.9,0.0,1.5,0.0,7.4,0.0,2.2,0.0,0.0,0.0,997.0,964.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,0.0,3.6,0.0,1.2,0.0,5.6,0.0,1.6,142.0,123.0,388.0,401.0,
12,50,35.0,24.0,19.0,0.0,600.0,,,0.0,4.1,2.6,0.9,0.0,6.8,3.3,1.4,0.0,0.0,979.0,978.0,
13,30,25.0,32.0,23.0,650.0,1000.0,,,4.2,2.9,2.1,0.1,6.4,4.7,2.5,0.2,617.0,629.0,898.0,895.0,
14,15,10.0,32.0,20.0,0.0,600.0,,,3.4,2.5,1.4,0.7,5.4,4.0,1.6,1.0,0.0,0.0,982.0,997.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,0.0,3.2,0.0,0.0,0.0,4.8,0.0,0.0,112.0,106.0,379.0,371.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,0.0,7.6,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,990.0,968.0,
17,5,30.0,24.0,2.0,0.0,600.0,,,0.4,0.3,0.1,0.0,0.5,0.4,0.3,0.0,0.0,0.0,964.0,968.0,
18,20,40.0,24.0,12.0,0.0,600.0,,,0.0,2.7,2.0,0.1,0.0,4.6,2.1,0.5,0.0,0.0,987.0,993.0,
19,15,60.0,32.0,17.0,0.0,600.0,,,2.9,2.0,1.1,0.8,4.6,2.7,1.9,1.1,0.0,0.0,961.0,982.0,
20,45,65.0,24.0,9.0,0.0,600.0,,,0.0,2.0,1.3,0.3,0.0,2.7,2.2,0.5,0.0,0.0,992.0,983.0,
21,45,20.0,24.0,11.0,0.0,600.0,,,2.4,1.8,0.0,0.2,4.1,2.3,0.0,0.2,0.0,0.0,971.0,994.0,
22,45,10.0,16.0,18.0,0.0,600.0,,,0.0,6.0,0.0,1.2,0.0,8.0,0.0,2.8,0.0,0.0,992.0,1000.0,
23,55,5.0,24.0,29.0,0.0,600.0,,,5.6,3.9,2.0,0.0,7.5,6.1,3.7,0.0,125.0,146.0,407.0,397.0,
24,65,35.0,32.0,3.0,0.0,600.0,,,0.5,0.4,0.2,0.1,0.8,0.5,0.3,0.2,0.0,0.0,986.0,981.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,2.4,0.0,0.0,0.0,3.6,0.0,0.0,0.0,709.0,699.0,967.0,978.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
