CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,52,75.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,206.0,592.0,
2,45,70.0,16.0,30.0,0.0,2034.0,,,16.2,13.8,4.0,588.0,
3,62,69.0,16.0,10.0,0.0,2034.0,,,6.8,3.2,1007.0,1493.0,
4,60,66.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1130.0,1540.0,
5,42,65.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,5.0,418.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,327.0,863.0,
7,58,70.0,16.0,20.0,0.0,2034.0,,,11.5,8.5,949.0,1370.0,
8,34,60.0,8.0,20.0,2203.5,3390.0,,,20.0,0.0,2616.0,3324.0,
9,28,70.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2340.0,3008.0,
10,35,66.0,16.0,10.0,2203.5,3390.0,,,6.1,3.9,2587.0,3120.0,
11,35,69.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2581.0,2958.0,
12,25,85.0,8.0,20.0,1356.0,2542.5,,,0.0,20.0,1950.0,2416.0,
13,22,75.0,8.0,30.0,2203.5,3390.0,,,30.0,0.0,2294.0,2693.0,
14,22,85.0,16.0,10.0,1356.0,2542.5,,,6.3,3.7,1795.0,2384.0,
15,20,80.0,16.0,40.0,1356.0,2542.5,,,21.1,18.9,2058.0,2535.0,
16,20,85.0,8.0,40.0,1356.0,2542.5,,,0.0,40.0,1738.0,2279.0,
17,18,75.0,8.0,20.0,2203.5,3390.0,,,20.0,0.0,2139.0,2679.0,
18,15,75.0,8.0,20.0,1356.0,2542.5,,,20.0,0.0,1545.0,2091.0,
19,15,80.0,16.0,10.0,1356.0,2542.5,,,5.9,4.1,1651.0,2159.0,
20,30,50.0,16.0,10.0,0.0,2034.0,,,5.4,4.6,1.0,658.0,
21,30,56.0,8.0,20.0,2203.5,3390.0,,,0.0,20.0,2674.0,3330.0,
22,28,52.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,9.0,542.0,
23,14,66.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1496.0,1948.0,
24,25,50.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,6.0,400.0,
25,22,66.0,8.0,40.0,2203.5,3390.0,,,0.0,40.0,2356.0,2824.0,
26,8,62.0,16.0,10.0,0.0,2034.0,,,6.1,3.9,1296.0,1930.0,
27,23,52.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,93.0,496.0,
28,4,55.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1261.0,1836.0,
29,20,50.0,16.0,10.0,0.0,2034.0,,,6.3,3.7,160.0,817.0,
30,20,55.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,151.0,629.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,552.0,1168.0,
32,10,40.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,404.0,939.0,
33,8,40.0,16.0,40.0,0.0,2034.0,,,23.0,17.0,478.0,1060.0,
34,8,45.0,16.0,20.0,0.0,2034.0,,,12.0,8.0,1173.0,1664.0,
35,5,35.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,665.0,1264.0,
36,5,45.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1071.0,1591.0,
37,2,40.0,16.0,20.0,0.0,2034.0,,,11.4,8.6,728.0,1364.0,
38,0,40.0,16.0,30.0,0.0,2034.0,,,19.8,10.2,868.0,1412.0,
39,0,45.0,16.0,20.0,0.0,2034.0,,,12.4,7.6,1029.0,1462.0,
40,36,18.0,8.0,10.0,1356.0,2542.5,,,0.0,10.0,1578.0,2239.0,
41,35,32.0,16.0,10.0,2203.5,3390.0,,,5.4,4.6,2568.0,3118.0,
42,33,32.0,8.0,20.0,2203.5,3390.0,,,0.0,20.0,2507.0,2971.0,
43,33,35.0,16.0,10.0,2203.5,3390.0,,,5.9,4.1,2449.0,2861.0,
44,32,20.0,8.0,10.0,1356.0,2542.5,,,0.0,10.0,1701.0,2242.0,
45,30,30.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,1909.0,2475.0,
46,34,25.0,8.0,30.0,1356.0,2542.5,,,30.0,0.0,1864.0,2331.0,
47,30,35.0,16.0,10.0,2203.5,3390.0,,,6.4,3.6,2335.0,2794.0,
48,36,40.0,16.0,10.0,2203.5,3390.0,,,5.5,4.5,2707.0,3164.0,
49,48,20.0,16.0,10.0,0.0,2034.0,,,6.2,3.8,790.0,1298.0,
50,26,32.0,16.0,10.0,1356.0,2542.5,,,7.1,2.9,1993.0,2781.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,
