CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,92.0,172.5,,,0.0,10.0,160.0,171.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,0.0,7.0,49.0,60.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,7.4,5.6,115.0,126.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,11.4,7.6,148.0,160.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,26.0,0.0,34.0,44.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,3.0,98.0,109.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,3.7,1.3,80.0,92.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,0.0,9.0,95.0,106.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,16.0,0.0,97.0,107.0,
10,30,60.0,8.0,16.0,0.0,138.0,,,16.0,0.0,123.0,134.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,8.5,3.5,66.0,78.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,0.0,19.0,63.0,73.0,
13,30,25.0,16.0,23.0,92.0,172.5,,,13.9,9.1,159.0,169.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,13.5,6.5,32.0,43.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,5.4,2.6,61.0,72.0,
16,10,20.0,8.0,19.0,0.0,138.0,,,0.0,19.0,75.0,86.0,
17,5,30.0,8.0,2.0,92.0,172.5,,,2.0,0.0,156.0,168.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,12.0,0.0,87.0,97.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,11.6,5.4,75.0,87.0,
20,45,65.0,8.0,9.0,0.0,138.0,,,0.0,9.0,125.0,137.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,6.3,4.7,62.0,72.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,0.0,18.0,96.0,107.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,0.0,29.0,67.0,79.0,
24,65,35.0,8.0,3.0,92.0,172.5,,,3.0,0.0,152.0,163.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,0.0,6.0,171.0,183.0,
26,45,30.0,16.0,17.0,92.0,172.5,,,9.9,7.1,132.0,143.0,
27,35,40.0,8.0,16.0,0.0,138.0,,,16.0,0.0,36.0,48.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,8.4,7.6,38.0,50.0,
29,64,42.0,8.0,9.0,0.0,138.0,,,0.0,9.0,63.0,73.0,
30,40,60.0,16.0,21.0,0.0,138.0,,,12.6,8.4,70.0,81.0,
31,31,52.0,8.0,27.0,0.0,138.0,,,0.0,27.0,50.0,60.0,
32,35,69.0,16.0,23.0,92.0,172.5,,,15.7,7.3,140.0,152.0,
33,53,52.0,8.0,11.0,0.0,138.0,,,0.0,11.0,37.0,47.0,
34,65,55.0,16.0,14.0,0.0,138.0,,,9.2,4.8,116.0,128.0,
35,63,65.0,8.0,8.0,92.0,172.5,,,8.0,0.0,143.0,153.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,3.3,1.7,41.0,51.0,
37,20,20.0,16.0,8.0,92.0,172.5,,,4.8,3.2,133.0,144.0,
38,5,5.0,16.0,16.0,0.0,138.0,,,9.8,6.2,82.0,94.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,20.2,10.8,43.0,55.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,0.0,9.0,84.0,95.0,
41,42,7.0,16.0,5.0,0.0,138.0,,,3.1,1.9,96.0,107.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,0.0,5.0,30.0,41.0,
43,23,3.0,16.0,7.0,92.0,172.5,,,5.0,2.0,131.0,142.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,18.0,0.0,69.0,80.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,0.0,16.0,31.0,43.0,
46,2,48.0,8.0,1.0,0.0,138.0,,,0.0,1.0,117.0,128.0,
47,8,56.0,8.0,27.0,0.0,138.0,,,0.0,27.0,50.0,61.0,
48,13,52.0,16.0,36.0,149.5,230.0,,,20.9,15.1,165.0,175.0,
49,6,68.0,16.0,30.0,0.0,138.0,,,17.9,12.1,108.0,119.0,
50,47,47.0,16.0,13.0,0.0,138.0,,,7.5,5.5,124.0,135.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
