CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,600.0,,,0.0,4.0,0.0,6.0,0.0,0.0,991.0,980.0,
2,35,17.0,8.0,7.0,0.0,600.0,,,0.0,2.8,0.0,4.2,0.0,0.0,994.0,978.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,3.2,2.0,4.4,3.4,0.0,0.0,989.0,973.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,7.6,0.0,11.4,0.0,669.0,669.0,805.0,806.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,0.0,10.4,0.0,15.6,0.0,0.0,970.0,969.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,0.6,0.6,1.3,0.5,0.0,0.0,981.0,988.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,1.4,0.6,1.9,1.1,0.0,0.0,990.0,970.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,5.4,404.0,403.0,487.0,482.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,9.6,396.0,393.0,504.0,504.0,
10,30,60.0,16.0,16.0,0.0,600.0,,,3.4,3.0,5.7,3.9,0.0,0.0,971.0,984.0,
11,20,65.0,8.0,12.0,0.0,600.0,,,0.0,4.8,0.0,7.2,201.0,205.0,336.0,329.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,4.7,2.9,6.1,5.3,0.0,0.0,982.0,998.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,9.2,0.0,13.8,0.0,678.0,683.0,830.0,828.0,
14,15,10.0,16.0,20.0,0.0,600.0,,,5.3,2.7,7.4,4.6,0.0,0.0,998.0,961.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,0.0,3.2,0.0,4.8,168.0,171.0,308.0,305.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,7.6,0.0,11.4,0.0,0.0,0.0,999.0,982.0,
17,5,30.0,16.0,2.0,0.0,600.0,,,0.5,0.3,0.8,0.4,0.0,0.0,984.0,991.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,0.0,4.8,0.0,7.2,0.0,0.0,993.0,994.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,4.4,2.4,6.8,3.4,0.0,0.0,988.0,978.0,
20,45,65.0,16.0,9.0,0.0,600.0,,,2.4,1.2,3.9,1.5,0.0,0.0,983.0,972.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,0.0,4.4,0.0,6.6,0.0,0.0,972.0,1000.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,0.0,7.2,0.0,10.8,0.0,0.0,997.0,996.0,
23,55,5.0,16.0,29.0,0.0,600.0,,,7.7,3.9,10.7,6.7,204.0,205.0,329.0,327.0,
24,65,35.0,8.0,3.0,0.0,600.0,,,0.0,1.2,0.0,1.8,0.0,0.0,976.0,987.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,0.0,2.4,0.0,3.6,812.0,811.0,956.0,968.0,
26,45,30.0,16.0,17.0,0.0,600.0,,,4.8,2.0,6.4,3.8,0.0,0.0,978.0,978.0,
27,35,40.0,16.0,16.0,0.0,600.0,,,3.9,2.5,6.1,3.5,0.0,0.0,988.0,998.0,
28,41,37.0,8.0,16.0,0.0,600.0,,,6.4,0.0,9.6,0.0,0.0,0.0,985.0,995.0,
29,64,42.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,5.4,0.0,0.0,975.0,976.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,5.1,3.3,8.4,4.2,0.0,0.0,979.0,975.0,
31,31,52.0,8.0,27.0,0.0,600.0,,,0.0,10.8,0.0,16.2,0.0,0.0,998.0,979.0,
32,35,69.0,8.0,23.0,0.0,600.0,,,0.0,9.2,0.0,13.8,0.0,0.0,978.0,972.0,
33,53,52.0,8.0,11.0,0.0,600.0,,,0.0,4.4,0.0,6.6,0.0,0.0,994.0,983.0,
34,65,55.0,16.0,14.0,0.0,600.0,,,3.3,2.3,5.7,2.7,0.0,0.0,977.0,975.0,
35,63,65.0,8.0,8.0,0.0,600.0,,,0.0,3.2,0.0,4.8,0.0,0.0,964.0,987.0,
36,2,60.0,16.0,5.0,0.0,600.0,,,1.3,0.7,2.2,0.8,0.0,0.0,970.0,995.0,
37,20,20.0,8.0,8.0,0.0,600.0,,,0.0,3.2,0.0,4.8,0.0,0.0,986.0,970.0,
38,5,5.0,8.0,16.0,0.0,600.0,,,6.4,0.0,9.6,0.0,292.0,297.0,412.0,412.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,0.0,12.4,0.0,18.6,0.0,0.0,960.0,978.0,
40,40,25.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,5.4,0.0,0.0,981.0,980.0,
41,42,7.0,8.0,5.0,0.0,600.0,,,0.0,2.0,0.0,3.0,0.0,0.0,974.0,970.0,
42,24,12.0,8.0,5.0,0.0,600.0,,,0.0,2.0,0.0,3.0,0.0,0.0,969.0,978.0,
43,23,3.0,16.0,7.0,0.0,600.0,,,1.6,1.2,2.3,1.9,0.0,0.0,960.0,957.0,
44,11,14.0,16.0,18.0,0.0,600.0,,,5.2,2.0,6.5,4.3,226.0,228.0,348.0,347.0,
45,6,38.0,8.0,16.0,0.0,600.0,,,6.4,0.0,9.6,0.0,0.0,0.0,976.0,996.0,
46,2,48.0,8.0,1.0,0.0,600.0,,,0.0,0.4,0.0,0.6,0.0,0.0,986.0,984.0,
