CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,650.0,1000.0,,,2.4,1.6,4.0,2.0,624.0,629.0,944.0,924.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,1.7,1.1,3.0,1.2,49.0,47.0,372.0,370.0,
3,55,45.0,16.0,13.0,400.0,750.0,,,3.3,1.9,4.5,3.3,487.0,497.0,622.0,620.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,4.8,2.8,8.1,3.3,457.0,427.0,998.0,976.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,0.0,10.4,0.0,15.6,11.0,4.0,381.0,381.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,0.8,0.4,1.1,0.7,231.0,266.0,696.0,700.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,2.0,0.0,3.0,0.0,280.0,285.0,451.0,459.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,2.4,1.2,3.2,2.2,286.0,280.0,627.0,611.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,4.0,2.4,6.3,3.3,231.0,220.0,648.0,679.0,
10,30,60.0,8.0,16.0,400.0,750.0,,,0.0,6.4,0.0,9.6,495.0,491.0,721.0,720.0,
11,20,65.0,8.0,12.0,0.0,600.0,,,0.0,4.8,0.0,7.2,4.0,5.0,532.0,540.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,4.9,2.7,7.2,4.2,162.0,160.0,410.0,420.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,0.0,9.2,0.0,13.8,403.0,376.0,1000.0,981.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,8.0,0.0,12.0,0.0,23.0,19.0,454.0,473.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,1.9,1.3,2.8,2.0,30.0,2.0,548.0,571.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,4.5,3.1,6.9,4.5,203.0,204.0,432.0,441.0,
17,5,30.0,16.0,2.0,400.0,750.0,,,0.5,0.3,0.8,0.4,385.0,377.0,969.0,988.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,3.1,1.7,4.1,3.1,349.0,342.0,465.0,473.0,
19,15,60.0,8.0,17.0,0.0,600.0,,,0.0,6.8,0.0,10.2,215.0,200.0,443.0,432.0,
20,45,65.0,8.0,9.0,400.0,750.0,,,0.0,3.6,0.0,5.4,525.0,535.0,709.0,713.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,2.7,1.7,4.0,2.6,132.0,145.0,399.0,409.0,
22,45,10.0,16.0,18.0,0.0,600.0,,,5.0,2.2,6.1,4.7,259.0,269.0,633.0,629.0,
23,55,5.0,16.0,29.0,0.0,600.0,,,6.7,4.9,10.0,7.4,21.0,0.0,550.0,534.0,
24,65,35.0,8.0,3.0,650.0,1000.0,,,1.2,0.0,1.8,0.0,608.0,631.0,946.0,945.0,
25,65,20.0,16.0,6.0,400.0,750.0,,,1.6,0.8,2.2,1.4,364.0,384.0,986.0,989.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
