CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,138.0,,,2.4,1.6,4.2,1.8,13.0,0.0,212.0,220.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,2.8,0.0,4.2,0.0,18.0,11.0,211.0,213.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,3.7,1.5,4.3,3.5,42.0,41.0,191.0,193.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,5.0,2.6,7.0,4.4,136.0,137.0,172.0,171.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,0.0,10.4,0.0,15.6,16.0,18.0,203.0,209.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,0.7,0.5,1.0,0.8,72.0,75.0,133.0,132.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,0.0,2.0,0.0,3.0,17.0,10.0,184.0,177.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,2.2,1.4,3.4,2.0,87.0,84.0,112.0,113.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,86.0,85.0,115.0,115.0,
10,30,60.0,16.0,16.0,92.0,172.5,,,3.8,2.6,6.1,3.5,105.0,104.0,151.0,150.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,2.8,2.0,4.6,2.6,54.0,55.0,88.0,87.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,7.6,0.0,11.4,0.0,5.0,6.0,196.0,208.0,
13,30,25.0,8.0,23.0,149.5,230.0,,,9.2,0.0,13.8,0.0,145.0,146.0,183.0,182.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,0.0,8.0,0.0,12.0,24.0,17.0,195.0,200.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,3.2,0.0,4.8,0.0,50.0,49.0,82.0,82.0,
16,10,20.0,8.0,19.0,0.0,138.0,,,0.0,7.6,0.0,11.4,29.0,23.0,149.0,143.0,
17,5,30.0,16.0,2.0,92.0,172.5,,,0.5,0.3,0.7,0.5,121.0,118.0,192.0,191.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,4.8,0.0,7.2,0.0,39.0,40.0,140.0,136.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,4.0,2.8,7.0,3.2,31.0,27.0,156.0,157.0,
20,45,65.0,8.0,9.0,92.0,172.5,,,3.6,0.0,5.4,0.0,72.0,70.0,192.0,189.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,3.0,1.4,4.4,2.2,1.0,12.0,200.0,196.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,4.3,2.9,6.4,4.4,73.0,70.0,129.0,128.0,
