CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,384.0,720.0,,,13.7,6.3,431.0,922.0,
2,22,75.0,16.0,30.0,0.0,576.0,,,18.9,11.1,22.0,526.0,
3,22,85.0,8.0,10.0,384.0,720.0,,,0.0,10.0,265.0,800.0,
4,20,80.0,8.0,40.0,624.0,960.0,,,40.0,0.0,669.0,736.0,
5,20,85.0,16.0,20.0,0.0,576.0,,,13.2,6.8,28.0,535.0,
6,18,75.0,16.0,20.0,0.0,576.0,,,12.6,7.4,388.0,510.0,
7,15,75.0,16.0,20.0,0.0,576.0,,,13.5,6.5,102.0,625.0,
8,15,80.0,16.0,10.0,0.0,576.0,,,6.3,3.7,395.0,463.0,
9,10,35.0,16.0,20.0,0.0,576.0,,,14.5,5.5,399.0,467.0,
10,10,40.0,16.0,30.0,384.0,720.0,,,19.2,10.8,531.0,630.0,
11,8,40.0,16.0,40.0,0.0,576.0,,,23.4,16.6,225.0,288.0,
12,8,45.0,8.0,20.0,0.0,576.0,,,0.0,20.0,18.0,546.0,
13,5,35.0,16.0,10.0,624.0,960.0,,,6.1,3.9,677.0,744.0,
14,5,45.0,8.0,10.0,0.0,576.0,,,10.0,0.0,11.0,399.0,
15,2,40.0,16.0,20.0,0.0,576.0,,,13.8,6.2,202.0,266.0,
16,0,40.0,16.0,20.0,0.0,576.0,,,12.6,7.4,186.0,425.0,
17,0,45.0,8.0,20.0,624.0,960.0,,,20.0,0.0,693.0,838.0,
18,44,5.0,8.0,20.0,0.0,576.0,,,20.0,0.0,294.0,496.0,
19,42,10.0,16.0,40.0,0.0,576.0,,,26.8,13.2,177.0,443.0,
20,42,15.0,16.0,10.0,384.0,720.0,,,5.5,4.5,480.0,715.0,
21,40,5.0,8.0,10.0,0.0,576.0,,,0.0,10.0,21.0,529.0,
22,40,15.0,16.0,40.0,0.0,576.0,,,20.6,19.4,380.0,490.0,
23,38,5.0,8.0,30.0,0.0,576.0,,,0.0,30.0,227.0,297.0,
24,38,15.0,8.0,10.0,624.0,960.0,,,0.0,10.0,605.0,890.0,
25,35,5.0,8.0,20.0,624.0,960.0,,,20.0,0.0,816.0,882.0,
26,95,30.0,8.0,30.0,384.0,720.0,,,0.0,30.0,349.0,836.0,
27,95,35.0,8.0,20.0,0.0,576.0,,,0.0,20.0,133.0,274.0,
28,92,30.0,8.0,10.0,0.0,576.0,,,10.0,0.0,73.0,362.0,
29,90,35.0,8.0,10.0,0.0,576.0,,,10.0,0.0,118.0,395.0,
30,88,30.0,16.0,10.0,0.0,576.0,,,6.2,3.8,251.0,368.0,
31,88,35.0,8.0,20.0,0.0,576.0,,,0.0,20.0,37.0,571.0,
32,87,30.0,8.0,10.0,624.0,960.0,,,0.0,10.0,548.0,805.0,
33,85,25.0,16.0,10.0,0.0,576.0,,,5.7,4.3,61.0,214.0,
34,85,35.0,16.0,30.0,384.0,720.0,,,18.5,11.5,261.0,831.0,
35,67,85.0,8.0,20.0,624.0,960.0,,,20.0,0.0,652.0,781.0,
36,65,85.0,16.0,40.0,0.0,576.0,,,27.4,12.6,31.0,190.0,
37,65,82.0,16.0,10.0,384.0,720.0,,,5.8,4.2,358.0,876.0,
38,62,80.0,16.0,30.0,0.0,576.0,,,18.9,11.1,303.0,368.0,
39,60,80.0,8.0,10.0,0.0,576.0,,,0.0,10.0,33.0,206.0,
40,60,85.0,8.0,30.0,0.0,576.0,,,30.0,0.0,334.0,442.0,
41,58,75.0,8.0,20.0,0.0,576.0,,,0.0,20.0,369.0,499.0,
42,55,80.0,8.0,10.0,0.0,576.0,,,0.0,10.0,22.0,175.0,
43,55,85.0,16.0,20.0,384.0,720.0,,,14.5,5.5,517.0,740.0,
44,55,82.0,8.0,10.0,0.0,576.0,,,0.0,10.0,245.0,307.0,
45,20,82.0,16.0,10.0,0.0,576.0,,,5.8,4.2,35.0,183.0,
46,18,80.0,16.0,10.0,384.0,720.0,,,7.4,2.6,430.0,666.0,
47,2,45.0,8.0,10.0,0.0,576.0,,,0.0,10.0,32.0,322.0,
48,42,5.0,16.0,10.0,384.0,720.0,,,6.6,3.4,391.0,934.0,
49,42,12.0,16.0,10.0,0.0,576.0,,,5.8,4.2,458.0,539.0,
50,72,35.0,16.0,30.0,384.0,720.0,,,20.6,9.4,304.0,844.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
