CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,600.0,,,10.0,0.0,0.0,994.0,
2,35,17.0,8.0,7.0,0.0,600.0,,,0.0,7.0,0.0,998.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,9.7,3.3,0.0,999.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,13.1,5.9,674.0,804.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,15.7,10.3,0.0,969.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,0.0,3.0,413.0,516.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,5.0,0.0,0.0,982.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,5.7,3.3,402.0,482.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,8.2,7.8,397.0,505.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,10.5,5.5,577.0,636.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,7.5,4.5,202.0,326.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,13.8,5.2,0.0,975.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,23.0,0.0,676.0,833.0,
14,15,10.0,16.0,20.0,0.0,600.0,,,11.8,8.2,0.0,994.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,8.0,0.0,169.0,300.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,0.0,19.0,0.0,997.0,
17,5,30.0,16.0,2.0,650.0,1000.0,,,1.1,0.9,722.0,870.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,7.5,4.5,0.0,983.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,9.7,7.3,0.0,966.0,
20,45,65.0,8.0,9.0,0.0,600.0,,,9.0,0.0,0.0,980.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,0.0,11.0,0.0,972.0,
22,45,10.0,16.0,18.0,0.0,600.0,,,12.1,5.9,406.0,499.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,29.0,0.0,203.0,326.0,
24,65,35.0,16.0,3.0,0.0,600.0,,,1.9,1.1,0.0,1000.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,0.0,6.0,813.0,956.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
