CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,0.0,144.0,,,0.0,20.0,0.0,201.0,
2,22,75.0,8.0,30.0,0.0,144.0,,,30.0,0.0,0.0,212.0,
3,22,85.0,16.0,10.0,0.0,144.0,,,5.4,4.6,0.0,200.0,
4,20,80.0,16.0,40.0,96.0,180.0,,,26.3,13.7,139.0,171.0,
5,20,85.0,8.0,20.0,0.0,144.0,,,20.0,0.0,0.0,201.0,
6,18,75.0,16.0,20.0,0.0,144.0,,,12.3,7.7,0.0,200.0,
7,15,75.0,16.0,20.0,0.0,144.0,,,14.0,6.0,0.0,213.0,
8,15,80.0,8.0,10.0,0.0,144.0,,,0.0,10.0,91.0,122.0,
9,10,35.0,16.0,20.0,0.0,144.0,,,13.1,6.9,90.0,124.0,
10,10,40.0,16.0,30.0,0.0,144.0,,,17.8,12.2,0.0,198.0,
11,8,40.0,16.0,40.0,0.0,144.0,,,25.8,14.2,57.0,91.0,
12,8,45.0,16.0,20.0,0.0,144.0,,,12.0,8.0,0.0,208.0,
13,5,35.0,16.0,10.0,96.0,180.0,,,6.7,3.3,139.0,172.0,
14,5,45.0,16.0,10.0,0.0,144.0,,,6.3,3.7,0.0,208.0,
15,2,40.0,16.0,20.0,0.0,144.0,,,10.9,9.1,57.0,90.0,
16,0,40.0,8.0,20.0,0.0,144.0,,,20.0,0.0,0.0,196.0,
17,0,45.0,8.0,20.0,0.0,144.0,,,20.0,0.0,0.0,201.0,
18,44,5.0,16.0,20.0,0.0,144.0,,,12.9,7.1,0.0,188.0,
19,42,10.0,16.0,40.0,0.0,144.0,,,25.2,14.8,0.0,201.0,
20,42,15.0,8.0,10.0,0.0,144.0,,,0.0,10.0,0.0,201.0,
21,40,5.0,8.0,10.0,0.0,144.0,,,0.0,10.0,0.0,192.0,
22,40,15.0,16.0,40.0,0.0,144.0,,,29.0,11.0,0.0,209.0,
23,38,5.0,8.0,30.0,0.0,144.0,,,0.0,30.0,64.0,95.0,
24,38,15.0,16.0,10.0,0.0,144.0,,,6.7,3.3,0.0,201.0,
25,35,5.0,16.0,20.0,156.0,240.0,,,14.1,5.9,152.0,187.0,
26,95,30.0,8.0,30.0,0.0,144.0,,,0.0,30.0,0.0,183.0,
27,95,35.0,16.0,20.0,0.0,144.0,,,11.1,8.9,0.0,187.0,
28,92,30.0,16.0,10.0,0.0,144.0,,,6.3,3.7,0.0,178.0,
29,90,35.0,8.0,10.0,0.0,144.0,,,10.0,0.0,0.0,193.0,
30,88,30.0,8.0,10.0,0.0,144.0,,,10.0,0.0,0.0,195.0,
31,88,35.0,16.0,20.0,0.0,144.0,,,12.7,7.3,0.0,195.0,
32,87,30.0,16.0,10.0,0.0,144.0,,,5.4,4.6,0.0,187.0,
33,85,25.0,8.0,10.0,0.0,144.0,,,0.0,10.0,0.0,188.0,
34,85,35.0,8.0,30.0,0.0,144.0,,,0.0,30.0,0.0,198.0,
35,67,85.0,16.0,20.0,0.0,144.0,,,11.2,8.8,0.0,194.0,
36,65,85.0,16.0,40.0,0.0,144.0,,,26.9,13.1,0.0,202.0,
37,65,82.0,16.0,10.0,0.0,144.0,,,5.8,4.2,0.0,197.0,
38,62,80.0,16.0,30.0,0.0,144.0,,,17.4,12.6,72.0,105.0,
39,60,80.0,16.0,10.0,0.0,144.0,,,5.7,4.3,0.0,211.0,
40,60,85.0,16.0,30.0,0.0,144.0,,,20.2,9.8,0.0,203.0,
41,58,75.0,16.0,20.0,0.0,144.0,,,13.9,6.1,0.0,213.0,
42,55,80.0,16.0,10.0,0.0,144.0,,,6.0,4.0,0.0,199.0,
43,55,85.0,8.0,20.0,0.0,144.0,,,20.0,0.0,0.0,208.0,
44,55,82.0,16.0,10.0,0.0,144.0,,,7.0,3.0,61.0,96.0,
45,20,82.0,8.0,10.0,0.0,144.0,,,0.0,10.0,0.0,211.0,
46,18,80.0,16.0,10.0,0.0,144.0,,,6.2,3.8,0.0,210.0,
47,2,45.0,16.0,10.0,0.0,144.0,,,5.9,4.1,0.0,207.0,
48,42,5.0,16.0,10.0,0.0,144.0,,,6.3,3.7,0.0,186.0,
49,42,12.0,16.0,10.0,0.0,144.0,,,6.0,4.0,0.0,193.0,
50,72,35.0,16.0,30.0,0.0,144.0,,,19.2,10.8,0.0,206.0,
51,55,20.0,8.0,19.0,0.0,144.0,,,19.0,0.0,0.0,199.0,
52,25,30.0,8.0,3.0,0.0,144.0,,,3.0,0.0,0.0,214.0,
53,20,50.0,16.0,5.0,0.0,144.0,,,2.8,2.2,91.0,123.0,
54,55,60.0,8.0,16.0,0.0,144.0,,,16.0,0.0,0.0,223.0,
55,30,60.0,8.0,16.0,96.0,180.0,,,16.0,0.0,139.0,172.0,
56,50,35.0,8.0,19.0,0.0,144.0,,,0.0,19.0,0.0,221.0,
57,30,25.0,16.0,23.0,0.0,144.0,,,13.4,9.6,0.0,222.0,
58,15,10.0,16.0,20.0,96.0,180.0,,,13.2,6.8,151.0,184.0,
59,10,20.0,8.0,19.0,0.0,144.0,,,0.0,19.0,0.0,198.0,
60,15,60.0,16.0,17.0,0.0,144.0,,,9.7,7.3,0.0,208.0,
61,45,65.0,16.0,9.0,0.0,144.0,,,5.3,3.7,0.0,217.0,
62,65,35.0,8.0,3.0,0.0,144.0,,,0.0,3.0,51.0,82.0,
63,65,20.0,16.0,6.0,0.0,144.0,,,4.0,2.0,0.0,199.0,
64,45,30.0,16.0,17.0,0.0,144.0,,,9.4,7.6,0.0,217.0,
65,35,40.0,8.0,16.0,0.0,144.0,,,0.0,16.0,0.0,228.0,
66,41,37.0,8.0,16.0,0.0,144.0,,,0.0,16.0,0.0,233.0,
67,64,42.0,8.0,9.0,0.0,144.0,,,0.0,9.0,68.0,102.0,
68,40,60.0,8.0,21.0,0.0,144.0,,,21.0,0.0,0.0,231.0,
69,31,52.0,16.0,27.0,0.0,144.0,,,16.4,10.6,39.0,73.0,
