CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,138.0,,,6.0,4.0,0.0,221.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,0.0,7.0,0.0,216.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,13.0,0.0,0.0,211.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,10.4,8.6,148.0,159.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,26.0,0.0,0.0,217.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,3.0,98.0,109.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,5.0,0.0,0.0,203.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,5.1,3.9,95.0,105.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,16.0,0.0,96.0,108.0,
10,30,60.0,8.0,16.0,0.0,138.0,,,16.0,0.0,123.0,134.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,8.2,3.8,67.0,78.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,11.8,7.2,0.0,220.0,
13,30,25.0,16.0,23.0,92.0,172.5,,,13.9,9.1,158.0,170.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,20.0,0.0,0.0,202.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,5.7,2.3,60.0,71.0,
16,10,20.0,8.0,19.0,0.0,138.0,,,19.0,0.0,0.0,201.0,
17,5,30.0,16.0,2.0,92.0,172.5,,,1.2,0.8,156.0,168.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,0.0,12.0,0.0,224.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,11.8,5.2,0.0,196.0,
20,45,65.0,16.0,9.0,0.0,138.0,,,4.8,4.2,0.0,202.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,11.0,0.0,0.0,201.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,18.0,0.0,97.0,108.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,18.1,10.9,67.0,78.0,
24,65,35.0,16.0,3.0,0.0,138.0,,,1.9,1.1,0.0,194.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,0.0,6.0,172.0,183.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
