CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,149.5,230.0,,,2.6,1.4,4.1,1.9,130.0,124.0,202.0,201.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,2.8,0.0,4.2,0.0,15.0,14.0,92.0,90.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,2.9,2.3,5.2,2.6,104.0,104.0,136.0,136.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,4.8,2.8,6.2,5.2,63.0,62.0,202.0,197.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,6.9,3.5,10.2,5.4,19.0,15.0,107.0,115.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,0.8,0.4,1.1,0.7,51.0,50.0,159.0,154.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,1.1,0.9,2.0,1.0,64.0,64.0,106.0,106.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,60.0,57.0,138.0,144.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,4.5,1.9,5.5,4.1,48.0,47.0,155.0,153.0,
10,30,60.0,8.0,16.0,92.0,172.5,,,0.0,6.4,0.0,9.6,100.0,97.0,157.0,157.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,3.2,1.6,5.0,2.2,22.0,28.0,162.0,161.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,4.9,2.7,8.0,3.4,33.0,35.0,97.0,100.0,
13,30,25.0,16.0,23.0,92.0,172.5,,,5.2,4.0,9.2,4.6,65.0,56.0,211.0,217.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,5.5,2.5,8.4,3.6,29.0,30.0,141.0,144.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,3.2,0.0,4.8,0.0,30.0,24.0,155.0,154.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,5.3,2.3,6.8,4.6,51.0,50.0,110.0,108.0,
17,5,30.0,16.0,2.0,0.0,138.0,,,0.5,0.3,0.7,0.5,45.0,43.0,202.0,195.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,2.9,1.9,4.5,2.7,75.0,76.0,107.0,108.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,4.2,2.6,7.2,3.0,48.0,52.0,112.0,112.0,
20,45,65.0,8.0,9.0,92.0,172.5,,,3.6,0.0,5.4,0.0,108.0,106.0,155.0,153.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,2.8,1.6,4.9,1.7,31.0,31.0,98.0,96.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,5.0,2.2,7.1,3.7,51.0,57.0,148.0,145.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,7.2,4.4,9.6,7.8,24.0,32.0,163.0,160.0,
24,65,35.0,16.0,3.0,92.0,172.5,,,0.9,0.3,1.0,0.8,118.0,117.0,190.0,194.0,
25,65,20.0,8.0,6.0,0.0,138.0,,,2.4,0.0,3.6,0.0,33.0,38.0,188.0,186.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
