CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,32.0,10.0,149.5,230.0,,,1.7,1.1,0.9,0.3,2.6,2.0,1.1,0.3,150.0,149.0,182.0,183.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,0.0,2.1,0.0,0.7,0.0,3.8,0.0,0.4,37.0,37.0,70.0,73.0,
3,55,45.0,32.0,13.0,0.0,138.0,,,2.3,1.8,0.9,0.2,3.5,1.9,1.6,0.8,103.0,104.0,139.0,139.0,
4,55,20.0,24.0,19.0,92.0,172.5,,,0.0,3.9,2.6,1.1,0.0,5.5,4.8,1.1,139.0,139.0,172.0,171.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,7.6,0.0,2.8,0.0,10.3,0.0,5.3,0.0,22.0,22.0,55.0,55.0,
6,25,30.0,32.0,3.0,0.0,138.0,,,0.5,0.4,0.2,0.1,0.8,0.5,0.4,0.1,89.0,89.0,122.0,120.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,0.0,1.2,0.8,0.0,0.0,1.8,1.2,0.0,69.0,70.0,104.0,102.0,
8,10,43.0,32.0,9.0,0.0,138.0,,,1.5,1.1,0.9,0.1,2.5,1.4,0.9,0.5,84.0,83.0,118.0,118.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,6.4,0.0,0.0,0.0,9.6,0.0,0.0,0.0,86.0,85.0,117.0,120.0,
10,30,60.0,32.0,16.0,92.0,172.5,,,2.6,2.0,1.3,0.6,4.7,2.9,1.8,0.2,113.0,112.0,144.0,146.0,
11,20,65.0,32.0,12.0,0.0,138.0,,,2.0,1.7,0.7,0.4,3.1,1.9,1.6,0.5,55.0,56.0,88.0,90.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,0.0,0.0,7.6,0.0,0.0,0.0,11.4,0.0,51.0,50.0,84.0,84.0,
13,30,25.0,32.0,23.0,149.5,230.0,,,3.6,2.6,2.2,0.8,5.3,4.4,3.2,0.8,149.0,149.0,179.0,180.0,
14,15,10.0,24.0,20.0,0.0,138.0,,,4.6,3.2,0.0,0.2,6.8,4.8,0.0,0.4,31.0,32.0,65.0,62.0,
15,30,5.0,32.0,8.0,0.0,138.0,,,1.5,1.0,0.4,0.3,2.2,1.5,0.7,0.5,49.0,51.0,81.0,81.0,
16,10,20.0,8.0,19.0,0.0,138.0,,,0.0,0.0,7.6,0.0,0.0,0.0,11.4,0.0,64.0,64.0,98.0,98.0,
17,5,30.0,24.0,2.0,149.5,230.0,,,0.4,0.3,0.0,0.1,0.6,0.5,0.0,0.1,144.0,144.0,179.0,178.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,0.0,2.9,1.9,0.0,0.0,4.2,3.0,0.0,74.0,74.0,107.0,108.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,5.3,0.0,1.5,0.0,6.8,0.0,3.4,0.0,64.0,65.0,97.0,99.0,
20,45,65.0,32.0,9.0,92.0,172.5,,,1.7,1.2,0.5,0.2,2.4,1.8,0.9,0.3,113.0,113.0,147.0,146.0,
21,45,20.0,24.0,11.0,0.0,138.0,,,2.5,1.7,0.0,0.1,3.5,2.4,0.0,0.6,50.0,50.0,82.0,84.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,0.0,0.0,4.8,2.4,0.0,0.0,7.8,3.0,86.0,87.0,118.0,119.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,0.0,11.6,0.0,0.0,0.0,17.4,0.0,0.0,58.0,56.0,89.0,88.0,
24,65,35.0,8.0,3.0,92.0,172.5,,,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.8,143.0,142.0,173.0,175.0,
25,65,20.0,32.0,6.0,149.5,230.0,,,1.0,0.8,0.5,0.1,1.4,1.3,0.7,0.3,154.0,153.0,186.0,189.0,
26,45,30.0,24.0,17.0,92.0,172.5,,,3.7,2.5,0.0,0.5,5.3,4.1,0.0,0.8,120.0,119.0,155.0,153.0,
27,35,40.0,16.0,16.0,0.0,138.0,,,4.3,0.0,2.1,0.0,6.4,0.0,3.2,0.0,25.0,27.0,60.0,57.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,5.9,0.0,0.0,0.5,8.5,0.0,0.0,1.1,27.0,29.0,60.0,60.0,
29,64,42.0,32.0,9.0,0.0,138.0,,,1.7,1.0,0.7,0.2,2.3,1.4,1.3,0.4,52.0,51.0,84.0,85.0,
30,40,60.0,16.0,21.0,0.0,138.0,,,0.0,6.6,0.0,1.8,0.0,9.4,0.0,3.2,60.0,58.0,93.0,94.0,
31,31,52.0,16.0,27.0,0.0,138.0,,,8.5,0.0,0.0,2.3,13.4,0.0,0.0,2.8,39.0,37.0,70.0,73.0,
32,35,69.0,32.0,23.0,92.0,172.5,,,3.9,2.5,1.6,1.1,7.2,3.9,2.1,0.6,131.0,131.0,164.0,162.0,
33,53,52.0,24.0,11.0,0.0,138.0,,,2.2,1.6,0.6,0.0,3.1,2.0,1.6,0.0,27.0,25.0,59.0,58.0,
34,65,55.0,8.0,14.0,0.0,138.0,,,5.6,0.0,0.0,0.0,8.4,0.0,0.0,0.0,105.0,104.0,140.0,138.0,
35,63,65.0,24.0,8.0,92.0,172.5,,,0.0,1.6,1.2,0.4,0.0,2.5,1.4,0.8,130.0,133.0,166.0,163.0,
36,2,60.0,32.0,5.0,0.0,138.0,,,0.9,0.7,0.3,0.1,1.4,0.8,0.7,0.1,40.0,38.0,74.0,71.0,
37,20,20.0,24.0,8.0,92.0,172.5,,,2.0,0.0,0.6,0.5,3.0,0.0,1.3,0.6,122.0,122.0,154.0,156.0,
38,5,5.0,8.0,16.0,0.0,138.0,,,6.4,0.0,0.0,0.0,9.6,0.0,0.0,0.0,72.0,70.0,104.0,106.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,0.0,10.5,0.0,1.9,0.0,14.3,0.0,4.3,31.0,31.0,64.0,64.0,
40,40,25.0,16.0,9.0,0.0,138.0,,,2.4,0.0,1.2,0.0,3.7,0.0,1.7,0.0,74.0,73.0,107.0,105.0,
41,42,7.0,32.0,5.0,0.0,138.0,,,0.9,0.5,0.4,0.2,1.2,1.0,0.6,0.2,84.0,84.0,118.0,120.0,
42,24,12.0,24.0,5.0,0.0,138.0,,,1.0,0.7,0.3,0.0,1.3,0.8,0.7,0.2,25.0,23.0,56.0,56.0,
43,23,3.0,8.0,7.0,92.0,172.5,,,0.0,2.8,0.0,0.0,0.0,4.2,0.0,0.0,121.0,122.0,154.0,152.0,
44,11,14.0,32.0,18.0,0.0,138.0,,,3.3,2.5,1.0,0.4,4.5,3.7,2.2,0.4,59.0,59.0,89.0,90.0,
