CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,600.0,,,6.1,3.9,0.0,998.0,
2,35,17.0,8.0,7.0,0.0,600.0,,,0.0,7.0,0.0,986.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,8.0,5.0,0.0,982.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,19.0,0.0,602.0,863.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,26.0,0.0,0.0,982.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,3.0,0.0,327.0,596.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,5.0,0.0,0.0,975.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,0.0,9.0,322.0,582.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,16.0,0.0,309.0,592.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,11.4,4.6,467.0,740.0,
11,20,65.0,8.0,12.0,0.0,600.0,,,12.0,0.0,141.0,405.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,11.6,7.4,0.0,986.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,14.1,8.9,622.0,886.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,20.0,0.0,8.0,280.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,8.0,0.0,111.0,362.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,11.6,7.4,188.0,450.0,
17,5,30.0,16.0,2.0,650.0,1000.0,,,1.3,0.7,659.0,945.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,12.0,0.0,280.0,549.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,12.3,4.7,204.0,463.0,
20,45,65.0,16.0,9.0,400.0,750.0,,,5.8,3.2,497.0,761.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,6.1,4.9,0.0,992.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,0.0,18.0,323.0,572.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,29.0,0.0,142.0,401.0,
24,65,35.0,16.0,3.0,650.0,1000.0,,,1.8,1.2,641.0,917.0,
25,65,20.0,16.0,6.0,650.0,1000.0,,,3.8,2.2,698.0,969.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
