CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,0.0,0.0,1216.0,1135.0,
2,45,70.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,0.0,0.0,1232.0,1195.0,
3,42,66.0,16.0,10.0,0.0,741.6,,,2.8,1.2,4.2,1.8,0.0,0.0,1228.0,1151.0,
4,42,68.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,727.0,723.0,782.0,783.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,2.4,1.6,4.2,1.8,0.0,0.0,1155.0,1230.0,
6,40,69.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,614.0,616.0,706.0,702.0,
7,40,66.0,16.0,20.0,0.0,741.6,,,4.2,3.8,6.9,5.1,0.0,0.0,1191.0,1211.0,
8,38,68.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,254.0,255.0,326.0,324.0,
9,38,70.0,16.0,10.0,0.0,741.6,,,2.5,1.5,3.3,2.7,530.0,534.0,612.0,605.0,
10,35,66.0,16.0,10.0,0.0,741.6,,,2.6,1.4,3.7,2.3,351.0,354.0,410.0,414.0,
11,35,69.0,16.0,10.0,0.0,741.6,,,2.8,1.2,3.6,2.4,448.0,448.0,505.0,510.0,
12,25,85.0,16.0,20.0,0.0,741.6,,,4.6,3.4,7.6,4.4,0.0,0.0,1164.0,1141.0,
13,22,75.0,16.0,30.0,0.0,741.6,,,8.3,3.7,10.0,8.0,26.0,25.0,93.0,97.0,
14,22,85.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,566.0,565.0,621.0,620.0,
15,20,80.0,16.0,40.0,0.0,741.6,,,10.3,5.7,13.9,10.1,382.0,384.0,430.0,431.0,
16,20,85.0,16.0,40.0,0.0,741.6,,,9.2,6.8,14.8,9.2,469.0,469.0,532.0,529.0,
17,18,75.0,16.0,20.0,0.0,741.6,,,5.7,2.3,7.3,4.7,97.0,95.0,150.0,150.0,
18,15,75.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,172.0,176.0,261.0,258.0,
19,15,80.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,271.0,275.0,347.0,346.0,
20,30,50.0,16.0,10.0,0.0,741.6,,,2.6,1.4,3.3,2.7,6.0,9.0,79.0,75.0,
21,30,52.0,16.0,20.0,0.0,741.6,,,4.3,3.7,6.9,5.1,0.0,0.0,1216.0,1194.0,
22,28,52.0,16.0,20.0,494.4,927.0,,,4.6,3.4,8.0,4.0,812.0,807.0,890.0,889.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,731.0,732.0,779.0,779.0,
24,25,50.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,62.0,60.0,150.0,149.0,
25,25,52.0,8.0,40.0,0.0,741.6,,,16.0,0.0,24.0,0.0,163.0,164.0,227.0,224.0,
26,25,55.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,0.0,0.0,1165.0,1183.0,
27,23,52.0,16.0,10.0,0.0,741.6,,,2.5,1.5,4.0,2.0,260.0,255.0,319.0,316.0,
28,23,55.0,16.0,20.0,0.0,741.6,,,5.1,2.9,7.6,4.4,542.0,541.0,593.0,597.0,
29,20,50.0,16.0,10.0,0.0,741.6,,,2.6,1.4,4.1,1.9,356.0,353.0,409.0,406.0,
30,20,55.0,16.0,10.0,0.0,741.6,,,2.5,1.5,3.5,2.5,446.0,443.0,509.0,509.0,
31,10,35.0,16.0,20.0,0.0,741.6,,,4.8,3.2,8.3,3.7,0.0,0.0,1215.0,1188.0,
32,10,40.0,16.0,30.0,0.0,741.6,,,6.7,5.3,12.4,5.6,28.0,24.0,102.0,101.0,
33,8,40.0,16.0,40.0,0.0,741.6,,,11.4,4.6,16.0,8.0,82.0,86.0,163.0,158.0,
34,8,45.0,16.0,20.0,0.0,741.6,,,5.1,2.9,7.1,4.9,0.0,0.0,1160.0,1206.0,
35,5,35.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,276.0,282.0,344.0,349.0,
36,5,45.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,661.0,664.0,718.0,716.0,
37,2,40.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,0.0,0.0,1185.0,1109.0,
38,0,40.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,475.0,474.0,526.0,523.0,
39,0,45.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,562.0,565.0,627.0,629.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,2.5,1.5,3.8,2.2,264.0,261.0,324.0,326.0,
41,35,32.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.5,2.5,166.0,160.0,240.0,239.0,
42,33,32.0,16.0,20.0,0.0,741.6,,,5.1,2.9,7.5,4.5,62.0,64.0,151.0,157.0,
43,33,35.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.6,2.4,9.0,11.0,82.0,83.0,
44,32,30.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,358.0,357.0,416.0,413.0,
45,30,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,541.0,539.0,603.0,603.0,
46,30,32.0,16.0,30.0,0.0,741.6,,,7.4,4.6,12.1,5.9,444.0,447.0,509.0,510.0,
47,30,35.0,8.0,10.0,803.4,1236.0,,,4.0,0.0,6.0,0.0,1051.0,1049.0,1131.0,1128.0,
48,28,30.0,16.0,10.0,0.0,741.6,,,2.8,1.2,3.6,2.4,0.0,0.0,1215.0,1135.0,
49,28,35.0,16.0,10.0,803.4,1236.0,,,2.4,1.6,3.9,2.1,996.0,997.0,1072.0,1070.0,
50,26,32.0,16.0,10.0,0.0,741.6,,,2.6,1.4,3.5,2.5,0.0,0.0,1133.0,1229.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
