CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,0.0,4.0,0.0,6.0,0.0,0.0,222.0,209.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,0.0,2.8,0.0,4.2,0.0,0.0,208.0,220.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,0.0,5.2,0.0,7.8,0.0,0.0,213.0,201.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,0.0,7.6,0.0,11.4,148.0,148.0,160.0,159.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,7.1,3.3,10.2,5.4,0.0,0.0,202.0,199.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,0.7,0.5,1.1,0.7,0.0,0.0,221.0,220.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,1.3,0.7,1.6,1.4,0.0,0.0,203.0,205.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,94.0,95.0,105.0,106.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,4.6,1.8,5.7,3.9,97.0,97.0,108.0,108.0,
10,30,60.0,16.0,16.0,0.0,138.0,,,4.6,1.8,5.9,3.7,0.0,0.0,213.0,202.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,2.4,2.4,4.9,2.3,67.0,67.0,78.0,77.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,7.6,0.0,11.4,0.0,0.0,0.0,214.0,222.0,
13,30,25.0,16.0,23.0,92.0,172.5,,,5.0,4.2,9.1,4.7,159.0,159.0,170.0,170.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,0.0,8.0,0.0,12.0,0.0,0.0,191.0,192.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,2.0,1.2,2.7,2.1,60.0,61.0,72.0,72.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,5.4,2.2,6.8,4.6,0.0,0.0,202.0,203.0,
17,5,30.0,8.0,2.0,0.0,138.0,,,0.0,0.8,0.0,1.2,0.0,0.0,189.0,189.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,0.0,4.8,0.0,7.2,0.0,0.0,213.0,224.0,
19,15,60.0,8.0,17.0,0.0,138.0,,,0.0,6.8,0.0,10.2,0.0,0.0,192.0,201.0,
20,45,65.0,16.0,9.0,0.0,138.0,,,1.9,1.7,3.3,2.1,0.0,0.0,199.0,198.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,4.4,0.0,6.6,0.0,0.0,0.0,217.0,204.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,0.0,7.2,0.0,10.8,0.0,0.0,210.0,205.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,7.8,3.8,10.4,7.0,68.0,68.0,79.0,79.0,
24,65,35.0,8.0,3.0,0.0,138.0,,,0.0,1.2,0.0,1.8,0.0,0.0,192.0,199.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,2.4,0.0,3.6,0.0,172.0,171.0,183.0,183.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
