CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,52,75.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,202.0,553.0,
2,45,70.0,16.0,30.0,0.0,2034.0,,,16.4,13.6,118.0,479.0,
3,62,69.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1062.0,1439.0,
4,60,66.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1175.0,1527.0,
5,42,65.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,4.0,351.0,
6,16,42.0,16.0,20.0,0.0,2034.0,,,12.4,7.6,416.0,745.0,
7,58,70.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,970.0,1336.0,
8,34,60.0,8.0,20.0,2203.5,3390.0,,,0.0,20.0,2796.0,3133.0,
9,28,70.0,16.0,10.0,2203.5,3390.0,,,6.6,3.4,2492.0,2849.0,
10,35,66.0,16.0,10.0,2203.5,3390.0,,,5.8,4.2,2707.0,3055.0,
11,35,69.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2597.0,2940.0,
12,25,85.0,8.0,20.0,1356.0,2542.5,,,20.0,0.0,2037.0,2366.0,
13,22,75.0,8.0,30.0,2203.5,3390.0,,,0.0,30.0,2310.0,2668.0,
14,22,85.0,16.0,10.0,1356.0,2542.5,,,6.9,3.1,1916.0,2298.0,
15,20,80.0,16.0,40.0,1356.0,2542.5,,,24.9,15.1,2115.0,2468.0,
16,20,85.0,16.0,40.0,1356.0,2542.5,,,24.1,15.9,1830.0,2190.0,
17,18,75.0,8.0,20.0,2203.5,3390.0,,,0.0,20.0,2229.0,2572.0,
18,15,75.0,16.0,20.0,0.0,2034.0,,,11.6,8.4,1659.0,1993.0,
19,15,80.0,16.0,10.0,1356.0,2542.5,,,6.0,4.0,1725.0,2101.0,
20,30,50.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,5.0,348.0,
21,30,56.0,16.0,20.0,2203.5,3390.0,,,12.3,7.7,2902.0,3245.0,
22,28,52.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,7.0,345.0,
23,14,66.0,16.0,10.0,0.0,2034.0,,,6.1,3.9,1560.0,1890.0,
24,25,50.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,34.0,357.0,
25,22,66.0,16.0,40.0,2203.5,3390.0,,,25.5,14.5,2421.0,2760.0,
26,8,62.0,16.0,10.0,0.0,2034.0,,,5.6,4.4,1459.0,1786.0,
27,23,52.0,16.0,10.0,0.0,2034.0,,,6.4,3.6,127.0,461.0,
28,4,55.0,16.0,20.0,0.0,2034.0,,,13.2,6.8,1341.0,1714.0,
29,20,50.0,16.0,10.0,0.0,2034.0,,,6.1,3.9,290.0,650.0,
30,20,55.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,209.0,564.0,
31,10,35.0,16.0,20.0,0.0,2034.0,,,14.4,5.6,685.0,1038.0,
32,10,40.0,16.0,30.0,0.0,2034.0,,,18.1,11.9,499.0,864.0,
33,8,40.0,16.0,40.0,0.0,2034.0,,,25.8,14.2,603.0,954.0,
34,8,45.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1261.0,1614.0,
35,5,35.0,16.0,10.0,0.0,2034.0,,,6.3,3.7,781.0,1142.0,
36,5,45.0,16.0,10.0,0.0,2034.0,,,6.9,3.1,1169.0,1502.0,
37,2,40.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,869.0,1237.0,
38,0,40.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,982.0,1335.0,
39,0,45.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,1070.0,1421.0,
40,36,18.0,16.0,10.0,1356.0,2542.5,,,6.3,3.7,1737.0,2067.0,
41,35,32.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2666.0,3004.0,
42,33,32.0,8.0,20.0,2203.5,3390.0,,,0.0,20.0,2559.0,2921.0,
43,33,35.0,16.0,10.0,2203.5,3390.0,,,6.5,3.5,2476.0,2829.0,
44,32,20.0,16.0,10.0,1356.0,2542.5,,,6.9,3.1,1809.0,2184.0,
45,30,30.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,1996.0,2349.0,
46,34,25.0,16.0,30.0,1356.0,2542.5,,,19.0,11.0,1897.0,2266.0,
47,30,35.0,16.0,10.0,2203.5,3390.0,,,6.0,4.0,2381.0,2728.0,
48,36,40.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2759.0,3115.0,
49,48,20.0,16.0,10.0,0.0,2034.0,,,6.4,3.6,869.0,1218.0,
50,26,32.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,2190.0,2556.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,
