CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,96.0,180.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,60.0,64.0,201.0,197.0,
2,22,75.0,24.0,30.0,0.0,144.0,,,7.6,0.0,2.8,1.6,10.9,0.0,4.1,3.0,18.0,20.0,153.0,162.0,
3,22,85.0,8.0,10.0,96.0,180.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,61.0,54.0,190.0,192.0,
4,20,80.0,16.0,40.0,96.0,180.0,,,0.0,15.0,0.0,1.0,0.0,18.6,0.0,5.4,151.0,151.0,161.0,162.0,
5,20,85.0,16.0,20.0,0.0,144.0,,,6.2,0.0,0.0,1.8,11.3,0.0,0.0,0.7,38.0,33.0,164.0,166.0,
6,18,75.0,16.0,20.0,0.0,144.0,,,5.3,0.0,2.7,0.0,8.3,0.0,3.7,0.0,93.0,94.0,124.0,123.0,
7,15,75.0,16.0,20.0,0.0,144.0,,,4.3,3.7,0.0,0.0,7.3,4.7,0.0,0.0,35.0,30.0,165.0,155.0,
8,15,80.0,32.0,10.0,0.0,144.0,,,1.7,1.2,0.6,0.4,3.0,1.9,0.8,0.4,100.0,100.0,111.0,111.0,
9,10,35.0,8.0,20.0,0.0,144.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,100.0,100.0,111.0,112.0,
10,10,40.0,8.0,30.0,0.0,144.0,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,122.0,121.0,144.0,146.0,
11,8,40.0,16.0,40.0,0.0,144.0,,,9.1,6.9,0.0,0.0,14.5,9.5,0.0,0.0,69.0,69.0,79.0,80.0,
12,8,45.0,16.0,20.0,0.0,144.0,,,4.6,3.4,0.0,0.0,6.9,5.1,0.0,0.0,31.0,29.0,158.0,159.0,
13,5,35.0,32.0,10.0,96.0,180.0,,,1.7,1.5,0.7,0.1,3.1,1.9,0.9,0.1,152.0,151.0,162.0,162.0,
14,5,45.0,24.0,10.0,0.0,144.0,,,1.8,1.6,0.6,0.0,2.8,1.6,1.6,0.0,32.0,31.0,118.0,124.0,
15,2,40.0,16.0,20.0,0.0,144.0,,,0.0,6.6,0.0,1.4,0.0,10.2,0.0,1.8,67.0,68.0,79.0,78.0,
16,0,40.0,16.0,20.0,0.0,144.0,,,5.8,0.0,2.2,0.0,7.9,0.0,4.1,0.0,53.0,57.0,117.0,115.0,
17,0,45.0,16.0,20.0,96.0,180.0,,,4.7,3.3,0.0,0.0,6.5,5.5,0.0,0.0,144.0,147.0,181.0,181.0,
18,44,5.0,16.0,20.0,0.0,144.0,,,7.2,0.0,0.0,0.8,10.6,0.0,0.0,1.4,79.0,74.0,127.0,128.0,
19,42,10.0,24.0,40.0,0.0,144.0,,,8.0,5.2,2.8,0.0,10.4,8.3,5.3,0.0,54.0,53.0,119.0,118.0,
20,42,15.0,8.0,10.0,96.0,180.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,108.0,109.0,166.0,165.0,
21,40,5.0,16.0,10.0,0.0,144.0,,,0.0,3.8,0.0,0.2,0.0,4.5,0.0,1.5,36.0,36.0,170.0,173.0,
22,40,15.0,8.0,40.0,0.0,144.0,,,0.0,16.0,0.0,0.0,0.0,24.0,0.0,0.0,91.0,92.0,120.0,119.0,
23,38,5.0,8.0,30.0,0.0,144.0,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,75.0,75.0,85.0,86.0,
24,38,15.0,16.0,10.0,96.0,180.0,,,2.5,1.5,0.0,0.0,3.3,2.7,0.0,0.0,122.0,122.0,195.0,195.0,
25,35,5.0,16.0,20.0,156.0,240.0,,,7.3,0.0,0.0,0.7,9.4,0.0,0.0,2.6,170.0,171.0,181.0,182.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
