CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,32.0,10.0,803.4,1236.0,,,1.8,1.1,0.7,0.4,2.9,1.5,1.2,0.4,912.0,909.0,967.0,967.0,
2,45,70.0,24.0,30.0,494.4,927.0,,,8.4,0.0,2.7,0.9,12.6,0.0,4.7,0.7,821.0,822.0,870.0,874.0,
3,42,66.0,32.0,10.0,0.0,741.6,,,1.4,1.4,0.9,0.3,2.9,2.1,0.9,0.1,58.0,57.0,149.0,150.0,
4,42,68.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,722.0,722.0,783.0,785.0,
5,42,65.0,24.0,10.0,0.0,741.6,,,2.7,0.0,1.0,0.3,4.0,0.0,1.1,0.9,9.0,11.0,69.0,69.0,
6,40,69.0,32.0,20.0,0.0,741.6,,,4.0,2.3,1.2,0.5,6.2,3.3,1.8,0.6,621.0,619.0,705.0,705.0,
7,40,66.0,32.0,20.0,0.0,741.6,,,3.5,2.2,1.9,0.5,4.7,4.2,1.9,1.2,168.0,167.0,228.0,227.0,
8,38,68.0,16.0,20.0,0.0,741.6,,,7.4,0.0,0.0,0.6,10.7,0.0,0.0,1.3,248.0,253.0,330.0,325.0,
9,38,70.0,32.0,10.0,0.0,741.6,,,1.6,1.1,0.9,0.3,2.8,1.7,1.3,0.2,534.0,528.0,610.0,611.0,
10,35,66.0,16.0,10.0,0.0,741.6,,,0.0,0.0,2.6,1.4,0.0,0.0,4.2,1.8,353.0,355.0,411.0,412.0,
11,35,69.0,24.0,10.0,0.0,741.6,,,0.0,2.0,1.2,0.7,0.0,3.0,1.9,1.1,446.0,446.0,508.0,507.0,
12,25,85.0,32.0,20.0,0.0,741.6,,,3.7,2.4,1.4,0.6,4.9,3.4,2.8,1.0,651.0,646.0,726.0,725.0,
13,22,75.0,32.0,30.0,0.0,741.6,,,5.1,3.1,2.5,1.3,7.4,5.8,3.7,1.1,23.0,30.0,96.0,92.0,
14,22,85.0,32.0,10.0,0.0,741.6,,,1.7,1.5,0.7,0.1,2.7,2.1,0.9,0.3,566.0,564.0,625.0,620.0,
15,20,80.0,8.0,40.0,0.0,741.6,,,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,380.0,380.0,430.0,433.0,
16,20,85.0,32.0,40.0,0.0,741.6,,,6.3,4.8,3.2,1.7,10.7,7.6,5.1,0.6,474.0,472.0,529.0,528.0,
17,18,75.0,32.0,20.0,0.0,741.6,,,3.0,2.8,1.5,0.7,5.1,3.3,3.0,0.6,99.0,97.0,149.0,150.0,
18,15,75.0,24.0,20.0,0.0,741.6,,,3.6,2.4,2.0,0.0,5.6,4.7,1.7,0.0,178.0,176.0,259.0,258.0,
19,15,80.0,8.0,10.0,0.0,741.6,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,277.0,278.0,349.0,347.0,
20,30,50.0,32.0,10.0,0.0,741.6,,,1.9,1.2,0.5,0.4,2.7,1.5,1.5,0.3,10.0,6.0,73.0,76.0,
21,30,52.0,8.0,20.0,803.4,1236.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,913.0,910.0,966.0,967.0,
22,28,52.0,32.0,20.0,494.4,927.0,,,3.6,2.1,1.4,0.8,4.7,4.5,1.9,0.9,805.0,811.0,884.0,888.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,731.0,729.0,780.0,777.0,
24,25,50.0,24.0,10.0,0.0,741.6,,,2.3,0.0,1.1,0.5,3.4,0.0,2.1,0.5,65.0,61.0,146.0,144.0,
25,25,52.0,32.0,40.0,0.0,741.6,,,6.9,4.4,3.6,1.2,11.0,6.7,4.7,1.6,166.0,167.0,224.0,228.0,
26,25,55.0,24.0,10.0,0.0,741.6,,,0.0,2.3,1.1,0.7,0.0,3.7,1.8,0.5,615.0,616.0,702.0,707.0,
27,23,52.0,32.0,10.0,0.0,741.6,,,1.8,1.2,0.8,0.1,2.9,1.6,1.2,0.3,256.0,257.0,318.0,321.0,
28,23,55.0,16.0,20.0,0.0,741.6,,,4.5,3.5,0.0,0.0,7.3,4.7,0.0,0.0,541.0,543.0,596.0,597.0,
29,20,50.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,355.0,353.0,405.0,409.0,
30,20,55.0,16.0,10.0,0.0,741.6,,,3.3,0.0,0.0,0.7,5.4,0.0,0.0,0.6,444.0,445.0,504.0,505.0,
31,10,35.0,8.0,20.0,0.0,741.6,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,196.0,199.0,239.0,238.0,
32,10,40.0,32.0,30.0,0.0,741.6,,,5.2,3.1,2.9,0.8,7.2,5.6,4.1,1.2,25.0,25.0,104.0,106.0,
33,8,40.0,32.0,40.0,0.0,741.6,,,7.1,4.5,3.3,1.2,10.0,7.1,4.2,2.7,83.0,87.0,165.0,161.0,
34,8,45.0,16.0,20.0,494.4,927.0,,,6.6,0.0,0.0,1.4,10.1,0.0,0.0,1.9,750.0,746.0,822.0,819.0,
35,5,35.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,283.0,277.0,349.0,346.0,
36,5,45.0,32.0,10.0,0.0,741.6,,,1.8,1.3,0.8,0.1,2.8,1.6,1.3,0.3,665.0,663.0,716.0,721.0,
37,2,40.0,24.0,20.0,0.0,741.6,,,0.0,4.6,3.0,0.4,0.0,6.6,3.2,2.2,381.0,378.0,439.0,438.0,
38,0,40.0,16.0,30.0,0.0,741.6,,,11.3,0.0,0.0,0.7,15.4,0.0,0.0,2.6,476.0,477.0,526.0,523.0,
39,0,45.0,16.0,20.0,0.0,741.6,,,0.0,0.0,6.7,1.3,0.0,0.0,10.5,1.5,567.0,564.0,628.0,626.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,3.7,0.0,0.0,0.3,5.4,0.0,0.0,0.6,264.0,263.0,322.0,321.0,
41,35,32.0,16.0,10.0,0.0,741.6,,,3.6,0.0,0.0,0.4,5.6,0.0,0.0,0.4,166.0,160.0,236.0,236.0,
