CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,600.0,,,0.0,10.0,0.0,994.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,4.2,2.8,0.0,973.0,
3,55,45.0,8.0,13.0,0.0,600.0,,,13.0,0.0,0.0,974.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,12.0,7.0,668.0,804.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,16.5,9.5,0.0,975.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,1.9,1.1,414.0,521.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,0.0,5.0,0.0,991.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,5.5,3.5,403.0,482.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,16.0,0.0,394.0,504.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,8.4,7.6,576.0,633.0,
11,20,65.0,8.0,12.0,0.0,600.0,,,0.0,12.0,206.0,331.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,10.5,8.5,0.0,992.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,0.0,23.0,683.0,839.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,0.0,20.0,0.0,987.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,0.0,8.0,162.0,307.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,19.0,0.0,0.0,973.0,
17,5,30.0,16.0,2.0,650.0,1000.0,,,1.0,1.0,721.0,874.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,0.0,12.0,0.0,983.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,10.4,6.6,0.0,960.0,
20,45,65.0,16.0,9.0,0.0,600.0,,,5.9,3.1,0.0,977.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,11.0,0.0,0.0,976.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,0.0,18.0,403.0,496.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,29.0,0.0,195.0,335.0,
24,65,35.0,8.0,3.0,0.0,600.0,,,3.0,0.0,0.0,998.0,
25,65,20.0,16.0,6.0,650.0,1000.0,,,3.4,2.6,807.0,967.0,
26,45,30.0,16.0,17.0,0.0,600.0,,,10.7,6.3,0.0,986.0,
27,35,40.0,16.0,16.0,0.0,600.0,,,10.0,6.0,91.0,262.0,
28,41,37.0,8.0,16.0,0.0,600.0,,,0.0,16.0,0.0,994.0,
29,64,42.0,8.0,9.0,0.0,600.0,,,0.0,9.0,0.0,978.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,13.0,8.0,249.0,354.0,
31,31,52.0,8.0,27.0,0.0,600.0,,,0.0,27.0,0.0,992.0,
32,35,69.0,16.0,23.0,0.0,600.0,,,16.5,6.5,0.0,991.0,
33,53,52.0,16.0,11.0,0.0,600.0,,,7.4,3.6,43.0,206.0,
34,65,55.0,8.0,14.0,0.0,600.0,,,0.0,14.0,0.0,979.0,
35,63,65.0,8.0,8.0,650.0,1000.0,,,0.0,8.0,678.0,816.0,
36,2,60.0,8.0,5.0,0.0,600.0,,,5.0,0.0,26.0,218.0,
37,20,20.0,8.0,8.0,0.0,600.0,,,8.0,0.0,0.0,979.0,
38,5,5.0,8.0,16.0,0.0,600.0,,,0.0,16.0,298.0,407.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,0.0,31.0,30.0,243.0,
40,40,25.0,16.0,9.0,0.0,600.0,,,5.6,3.4,357.0,437.0,
41,42,7.0,8.0,5.0,0.0,600.0,,,0.0,5.0,388.0,520.0,
42,24,12.0,16.0,5.0,0.0,600.0,,,3.1,1.9,18.0,174.0,
43,23,3.0,8.0,7.0,0.0,600.0,,,0.0,7.0,0.0,967.0,
44,11,14.0,16.0,18.0,0.0,600.0,,,9.9,8.1,227.0,343.0,
45,6,38.0,8.0,16.0,0.0,600.0,,,16.0,0.0,25.0,192.0,
46,2,48.0,8.0,1.0,0.0,600.0,,,1.0,0.0,0.0,970.0,
47,8,56.0,8.0,27.0,0.0,600.0,,,0.0,27.0,0.0,956.0,
48,13,52.0,8.0,36.0,0.0,600.0,,,0.0,36.0,0.0,985.0,
49,6,68.0,8.0,30.0,0.0,600.0,,,0.0,30.0,498.0,543.0,
50,47,47.0,8.0,13.0,0.0,600.0,,,0.0,13.0,0.0,987.0,
51,49,58.0,16.0,10.0,0.0,600.0,,,6.3,3.7,0.0,972.0,
52,27,43.0,16.0,9.0,0.0,600.0,,,5.9,3.1,0.0,993.0,
53,37,31.0,8.0,14.0,0.0,600.0,,,14.0,0.0,413.0,495.0,
54,57,29.0,16.0,18.0,0.0,600.0,,,10.9,7.1,0.0,1000.0,
55,63,23.0,8.0,2.0,400.0,750.0,,,0.0,2.0,615.0,740.0,
