CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,600.0,,,2.8,1.2,3.6,2.4,0.0,0.0,978.0,990.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,1.9,0.9,2.5,1.7,0.0,0.0,988.0,979.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,3.0,2.2,5.0,2.8,0.0,0.0,970.0,990.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,7.6,0.0,11.4,0.0,669.0,674.0,801.0,809.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,6.0,4.4,8.2,7.4,0.0,0.0,999.0,985.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,1.2,0.0,1.8,0.0,410.0,414.0,522.0,519.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,2.0,0.0,3.0,0.0,0.0,0.0,992.0,991.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,3.6,0.0,5.4,0.0,401.0,404.0,488.0,483.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,3.9,2.5,5.9,3.7,399.0,391.0,503.0,503.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,3.8,2.6,6.3,3.3,571.0,572.0,634.0,637.0,
11,20,65.0,8.0,12.0,0.0,600.0,,,0.0,4.8,0.0,7.2,199.0,198.0,328.0,332.0,
12,50,35.0,8.0,19.0,0.0,600.0,,,7.6,0.0,11.4,0.0,0.0,0.0,983.0,997.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,5.1,4.1,10.0,3.8,680.0,688.0,827.0,831.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,0.0,8.0,0.0,12.0,32.0,25.0,263.0,259.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,0.0,3.2,0.0,4.8,173.0,169.0,312.0,311.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,4.6,3.0,6.4,5.0,270.0,267.0,374.0,381.0,
17,5,30.0,16.0,2.0,650.0,1000.0,,,0.5,0.3,0.8,0.4,730.0,726.0,880.0,881.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,3.4,1.4,4.7,2.5,376.0,374.0,439.0,435.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,4.4,2.4,6.7,3.5,269.0,262.0,386.0,380.0,
20,45,65.0,16.0,9.0,400.0,750.0,,,2.4,1.2,3.2,2.2,581.0,576.0,673.0,671.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,2.9,1.5,4.2,2.4,0.0,0.0,974.0,977.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,7.2,0.0,10.8,0.0,402.0,401.0,494.0,496.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,0.0,11.6,0.0,17.4,201.0,205.0,334.0,331.0,
24,65,35.0,8.0,3.0,650.0,1000.0,,,0.0,1.2,0.0,1.8,689.0,703.0,857.0,852.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,0.0,2.4,0.0,3.6,806.0,816.0,966.0,957.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
