CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,52,75.0,16.0,10.0,0.0,2034.0,,,2.1,1.9,4.3,1.7,0.0,0.0,3371.0,3375.0,
2,45,70.0,16.0,30.0,0.0,2034.0,,,7.0,5.0,12.4,5.6,0.0,0.0,3284.0,3321.0,
3,62,69.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3363.0,3282.0,
4,60,66.0,16.0,10.0,0.0,2034.0,,,2.7,1.3,3.9,2.1,1246.0,1253.0,1423.0,1434.0,
5,42,65.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3294.0,3314.0,
6,16,42.0,16.0,20.0,0.0,2034.0,,,5.9,2.1,7.8,4.2,482.0,495.0,666.0,659.0,
7,58,70.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,0.0,0.0,3383.0,3367.0,
8,34,60.0,8.0,20.0,2203.5,3390.0,,,0.0,8.0,0.0,12.0,2881.0,2880.0,3054.0,3061.0,
9,28,70.0,8.0,10.0,2203.5,3390.0,,,4.0,0.0,6.0,0.0,2595.0,2599.0,2765.0,2765.0,
10,35,66.0,16.0,10.0,2203.5,3390.0,,,2.4,1.6,4.2,1.8,2776.0,2790.0,2963.0,2951.0,
11,35,69.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,6.0,2694.0,2696.0,2862.0,2861.0,
12,25,85.0,16.0,20.0,0.0,2034.0,,,5.3,2.7,7.7,4.3,0.0,0.0,3285.0,3274.0,
13,22,75.0,16.0,30.0,2203.5,3390.0,,,6.9,5.1,11.1,6.9,2405.0,2389.0,2577.0,2565.0,
14,22,85.0,16.0,10.0,0.0,2034.0,,,2.3,1.7,3.4,2.6,0.0,0.0,3295.0,3370.0,
15,20,80.0,16.0,40.0,1356.0,2542.5,,,11.2,4.8,14.0,10.0,2201.0,2207.0,2376.0,2387.0,
16,20,85.0,16.0,40.0,0.0,2034.0,,,10.0,6.0,16.7,7.3,0.0,0.0,3284.0,3261.0,
17,18,75.0,8.0,20.0,1356.0,2542.5,,,0.0,8.0,0.0,12.0,2308.0,2299.0,2478.0,2484.0,
18,15,75.0,16.0,20.0,0.0,2034.0,,,5.3,2.7,7.0,5.0,0.0,0.0,3336.0,3331.0,
19,15,80.0,16.0,10.0,0.0,2034.0,,,2.8,1.2,3.9,2.1,0.0,0.0,3307.0,3310.0,
