CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,52,75.0,16.0,10.0,0.0,2034.0,,,6.6,3.4,0.0,3373.0,
2,45,70.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,0.0,3320.0,
3,62,69.0,16.0,10.0,0.0,2034.0,,,5.9,4.1,0.0,3348.0,
4,60,66.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1257.0,1431.0,
5,42,65.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3333.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,485.0,664.0,
7,58,70.0,16.0,20.0,0.0,2034.0,,,11.8,8.2,0.0,3282.0,
8,34,60.0,16.0,20.0,2203.5,3390.0,,,12.8,7.2,2882.0,3049.0,
9,28,70.0,16.0,10.0,2203.5,3390.0,,,6.3,3.7,2596.0,2772.0,
10,35,66.0,16.0,10.0,2203.5,3390.0,,,6.8,3.2,2777.0,2955.0,
11,35,69.0,16.0,10.0,2203.5,3390.0,,,6.0,4.0,2697.0,2864.0,
12,25,85.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,0.0,3273.0,
13,22,75.0,8.0,30.0,2203.5,3390.0,,,0.0,30.0,2392.0,2578.0,
14,22,85.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3347.0,
15,20,80.0,16.0,40.0,1356.0,2542.5,,,27.3,12.7,2207.0,2387.0,
16,20,85.0,16.0,40.0,0.0,2034.0,,,26.6,13.4,0.0,3347.0,
17,18,75.0,8.0,20.0,1356.0,2542.5,,,0.0,20.0,2303.0,2486.0,
18,15,75.0,16.0,20.0,0.0,2034.0,,,11.7,8.3,0.0,3275.0,
19,15,80.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3314.0,
20,30,50.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3346.0,
21,30,56.0,16.0,20.0,0.0,2034.0,,,14.1,5.9,0.0,3317.0,
22,28,52.0,16.0,20.0,0.0,2034.0,,,14.4,5.6,17.0,191.0,
23,14,66.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1636.0,1807.0,
24,25,50.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3389.0,
25,22,66.0,8.0,40.0,2203.5,3390.0,,,40.0,0.0,2493.0,2667.0,
26,8,62.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3326.0,
27,23,52.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,199.0,372.0,
28,4,55.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,0.0,3319.0,
29,20,50.0,16.0,10.0,0.0,2034.0,,,7.3,2.7,0.0,3365.0,
30,20,55.0,16.0,10.0,0.0,2034.0,,,5.8,4.2,299.0,463.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,0.0,3361.0,
32,10,40.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,0.0,3349.0,
33,8,40.0,8.0,40.0,0.0,2034.0,,,40.0,0.0,674.0,861.0,
34,8,45.0,16.0,20.0,0.0,2034.0,,,12.9,7.1,0.0,3369.0,
35,5,35.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,865.0,1040.0,
36,5,45.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1246.0,1420.0,
37,2,40.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,0.0,3381.0,
38,0,40.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,1047.0,1223.0,
39,0,45.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,1143.0,1326.0,
40,36,18.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1816.0,1981.0,
41,35,32.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2758.0,2928.0,
42,33,32.0,8.0,20.0,2203.5,3390.0,,,0.0,20.0,2654.0,2831.0,
43,33,35.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3356.0,
44,32,20.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,1900.0,2080.0,
45,30,30.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,2094.0,2275.0,
46,34,25.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,0.0,3328.0,
47,30,35.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3290.0,
48,36,40.0,16.0,10.0,0.0,2034.0,,,5.9,4.1,0.0,3341.0,
49,48,20.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,959.0,1136.0,
50,26,32.0,16.0,10.0,0.0,2034.0,,,6.1,3.9,0.0,3278.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,
