CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,138.0,,,2.4,1.6,3.6,2.4,0.0,0.0,207.0,206.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,2.0,0.8,2.5,1.7,0.0,0.0,218.0,213.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,5.2,0.0,7.8,0.0,0.0,0.0,212.0,216.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,4.9,2.7,7.9,3.5,149.0,148.0,160.0,159.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,6.4,4.0,9.6,6.0,0.0,0.0,215.0,208.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,1.2,0.0,1.8,98.0,99.0,109.0,109.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,0.0,0.0,204.0,208.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,2.0,1.6,3.6,1.8,94.0,95.0,105.0,105.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,4.0,2.4,6.3,3.3,96.0,97.0,107.0,108.0,
10,30,60.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,123.0,123.0,135.0,134.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,3.4,1.4,4.8,2.4,67.0,66.0,78.0,77.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,0.0,7.6,0.0,11.4,0.0,0.0,219.0,216.0,
13,30,25.0,16.0,23.0,92.0,172.5,,,5.5,3.7,8.3,5.5,158.0,159.0,169.0,170.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,4.4,3.6,7.3,4.7,32.0,32.0,42.0,43.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,3.2,0.0,4.8,0.0,61.0,61.0,72.0,71.0,
16,10,20.0,8.0,19.0,0.0,138.0,,,7.6,0.0,11.4,0.0,74.0,74.0,86.0,85.0,
17,5,30.0,16.0,2.0,92.0,172.5,,,0.5,0.3,0.8,0.4,156.0,156.0,168.0,168.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,0.0,4.8,0.0,7.2,86.0,87.0,98.0,97.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,4.8,2.0,6.3,3.9,75.0,76.0,86.0,86.0,
20,45,65.0,16.0,9.0,0.0,138.0,,,2.1,1.5,3.4,2.0,126.0,125.0,137.0,137.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,2.5,1.9,3.7,2.9,0.0,0.0,221.0,219.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,4.1,3.1,6.9,3.9,97.0,96.0,107.0,108.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,0.0,11.6,0.0,17.4,67.0,68.0,78.0,79.0,
