CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,600.0,,,0.0,0.0,3.3,0.7,0.0,0.0,5.1,0.9,0.0,0.0,992.0,999.0,
2,35,17.0,8.0,7.0,0.0,600.0,,,0.0,0.0,2.8,0.0,0.0,0.0,4.2,0.0,0.0,0.0,986.0,977.0,
3,55,45.0,32.0,13.0,0.0,600.0,,,2.1,1.7,0.8,0.6,3.3,1.9,1.8,0.8,0.0,0.0,981.0,990.0,
4,55,20.0,32.0,19.0,650.0,1000.0,,,3.3,2.6,1.4,0.2,4.3,3.6,2.5,0.9,609.0,619.0,861.0,872.0,
5,15,30.0,24.0,26.0,0.0,600.0,,,4.4,3.4,2.6,0.0,6.5,5.7,3.4,0.0,0.0,0.0,976.0,991.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,0.9,0.0,0.3,0.0,1.2,0.0,0.6,0.0,0.0,0.0,982.0,984.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,1.3,0.7,0.0,0.0,1.9,1.1,0.0,0.0,0.0,0.0,991.0,968.0,
8,10,43.0,24.0,9.0,0.0,600.0,,,0.0,2.1,1.3,0.2,0.0,2.7,2.2,0.5,312.0,318.0,566.0,563.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,6.4,0.0,0.0,0.0,9.6,0.0,0.0,0.0,316.0,323.0,586.0,572.0,
10,30,60.0,32.0,16.0,0.0,600.0,,,2.8,2.0,1.0,0.6,4.3,2.6,1.7,1.1,0.0,0.0,977.0,983.0,
11,20,65.0,8.0,12.0,0.0,600.0,,,0.0,0.0,0.0,4.8,0.0,0.0,0.0,7.2,127.0,130.0,392.0,389.0,
12,50,35.0,32.0,19.0,0.0,600.0,,,3.4,2.5,1.4,0.3,5.3,3.3,2.5,0.3,0.0,0.0,988.0,977.0,
13,30,25.0,24.0,23.0,650.0,1000.0,,,4.0,3.7,1.4,0.0,6.2,5.3,2.2,0.0,621.0,625.0,898.0,892.0,
14,15,10.0,24.0,20.0,0.0,600.0,,,5.5,0.0,1.9,0.6,8.6,0.0,2.8,0.7,0.0,0.0,988.0,973.0,
15,30,5.0,32.0,8.0,0.0,600.0,,,1.4,1.0,0.6,0.3,2.1,1.6,0.8,0.4,95.0,105.0,365.0,359.0,
16,10,20.0,24.0,19.0,0.0,600.0,,,3.1,2.7,1.8,0.0,6.0,3.3,2.1,0.0,0.0,0.0,974.0,973.0,
17,5,30.0,24.0,2.0,0.0,600.0,,,0.4,0.3,0.1,0.0,0.5,0.3,0.2,0.1,0.0,0.0,974.0,967.0,
18,20,40.0,32.0,12.0,0.0,600.0,,,1.9,1.7,1.2,0.1,3.1,2.2,1.6,0.3,0.0,0.0,987.0,995.0,
19,15,60.0,8.0,17.0,0.0,600.0,,,0.0,0.0,6.8,0.0,0.0,0.0,10.2,0.0,0.0,0.0,960.0,968.0,
20,45,65.0,32.0,9.0,0.0,600.0,,,1.5,1.2,0.6,0.3,2.1,1.7,1.2,0.4,0.0,0.0,983.0,965.0,
21,45,20.0,32.0,11.0,0.0,600.0,,,2.0,1.5,0.6,0.3,3.1,2.2,1.0,0.3,0.0,0.0,972.0,971.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,7.2,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,975.0,986.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,0.0,0.0,11.6,0.0,0.0,0.0,17.4,0.0,139.0,127.0,395.0,408.0,
24,65,35.0,32.0,3.0,0.0,600.0,,,0.6,0.4,0.2,0.1,0.8,0.6,0.3,0.1,0.0,0.0,974.0,975.0,
25,65,20.0,24.0,6.0,650.0,1000.0,,,1.4,0.0,0.7,0.3,2.1,0.0,1.1,0.3,715.0,716.0,976.0,961.0,
26,45,30.0,24.0,17.0,0.0,600.0,,,3.8,2.6,0.0,0.4,5.3,4.0,0.0,0.9,0.0,0.0,992.0,988.0,
27,35,40.0,16.0,16.0,0.0,600.0,,,3.3,3.1,0.0,0.0,5.3,4.3,0.0,0.0,0.0,0.0,997.0,991.0,
28,41,37.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,987.0,985.0,
29,64,42.0,16.0,9.0,0.0,600.0,,,2.5,0.0,1.1,0.0,3.7,0.0,1.7,0.0,0.0,0.0,974.0,997.0,
30,40,60.0,24.0,21.0,0.0,600.0,,,3.7,2.9,1.9,0.0,6.3,4.2,2.1,0.0,0.0,0.0,977.0,985.0,
