CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,8.0,10.0,803.4,1236.0,,,4.0,0.0,6.0,0.0,889.0,887.0,991.0,997.0,
2,45,70.0,16.0,30.0,494.4,927.0,,,7.9,4.1,13.0,5.0,812.0,813.0,882.0,883.0,
3,42,66.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,50.0,51.0,166.0,160.0,
4,42,68.0,16.0,10.0,494.4,927.0,,,2.2,1.8,3.3,2.7,696.0,696.0,810.0,815.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,2.7,1.3,3.6,2.4,10.0,15.0,61.0,63.0,
6,40,69.0,8.0,20.0,494.4,927.0,,,0.0,8.0,0.0,12.0,544.0,556.0,775.0,768.0,
7,40,66.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,166.0,171.0,226.0,225.0,
8,38,68.0,16.0,20.0,0.0,741.6,,,4.7,3.3,7.6,4.4,247.0,248.0,333.0,335.0,
9,38,70.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,481.0,477.0,659.0,652.0,
10,35,66.0,16.0,10.0,0.0,741.6,,,2.8,1.2,3.6,2.4,359.0,359.0,407.0,406.0,
11,35,69.0,16.0,10.0,0.0,741.6,,,2.7,1.3,4.1,1.9,448.0,448.0,507.0,508.0,
12,25,85.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,642.0,642.0,727.0,731.0,
13,22,75.0,16.0,30.0,0.0,741.6,,,7.0,5.0,11.2,6.8,27.0,27.0,96.0,96.0,
14,22,85.0,16.0,10.0,0.0,741.6,,,2.7,1.3,3.7,2.3,568.0,567.0,617.0,618.0,
15,20,80.0,8.0,40.0,0.0,741.6,,,16.0,0.0,24.0,0.0,390.0,389.0,422.0,421.0,
16,20,85.0,16.0,40.0,0.0,741.6,,,9.5,6.5,14.6,9.4,473.0,474.0,528.0,527.0,
17,18,75.0,16.0,20.0,0.0,741.6,,,5.2,2.8,7.7,4.3,104.0,104.0,143.0,143.0,
18,15,75.0,16.0,20.0,0.0,741.6,,,5.1,2.9,6.7,5.3,165.0,170.0,269.0,268.0,
19,15,80.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,268.0,271.0,352.0,354.0,
20,30,50.0,16.0,10.0,0.0,741.6,,,2.2,1.8,4.3,1.7,3.0,6.0,77.0,80.0,
21,30,52.0,8.0,20.0,803.4,1236.0,,,8.0,0.0,12.0,0.0,914.0,916.0,964.0,962.0,
22,28,52.0,16.0,20.0,494.4,927.0,,,4.4,3.6,7.8,4.2,802.0,805.0,893.0,896.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,4.0,0.0,6.0,0.0,737.0,739.0,770.0,771.0,
24,25,50.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,49.0,54.0,156.0,158.0,
25,25,52.0,16.0,40.0,0.0,741.6,,,9.4,6.6,14.8,9.2,168.0,171.0,223.0,223.0,
26,25,55.0,16.0,10.0,0.0,741.6,,,2.7,1.3,4.1,1.9,606.0,611.0,712.0,713.0,
27,23,52.0,16.0,10.0,0.0,741.6,,,2.5,1.5,3.8,2.2,260.0,264.0,316.0,313.0,
28,23,55.0,16.0,20.0,0.0,741.6,,,5.1,2.9,7.1,4.9,553.0,553.0,588.0,586.0,
29,20,50.0,16.0,10.0,0.0,741.6,,,2.5,1.5,3.8,2.2,364.0,363.0,400.0,398.0,
30,20,55.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,452.0,451.0,501.0,503.0,
31,10,35.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,202.0,204.0,234.0,233.0,
