CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,52,75.0,16.0,10.0,0.0,2034.0,,,3.3,0.0,0.0,0.7,5.3,0.0,0.0,0.7,0.0,0.0,3320.0,3341.0,
2,45,70.0,32.0,30.0,0.0,2034.0,,,6.0,3.7,1.8,0.5,7.7,5.4,3.4,1.6,0.0,0.0,3340.0,3308.0,
3,62,69.0,24.0,10.0,0.0,2034.0,,,1.9,1.2,0.8,0.0,3.0,1.9,1.1,0.0,0.0,0.0,3365.0,3307.0,
4,60,66.0,32.0,10.0,0.0,2034.0,,,2.0,1.2,0.6,0.2,2.7,1.6,1.4,0.3,1252.0,1260.0,1426.0,1424.0,
5,42,65.0,8.0,10.0,0.0,2034.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3365.0,3346.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,3359.0,3276.0,
7,58,70.0,24.0,20.0,0.0,2034.0,,,5.9,0.0,1.7,0.4,7.0,0.0,3.9,1.1,0.0,0.0,3286.0,3365.0,
8,34,60.0,16.0,20.0,2203.5,3390.0,,,0.0,0.0,7.0,1.0,0.0,0.0,10.1,1.9,2878.0,2883.0,3060.0,3057.0,
9,28,70.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,2594.0,2593.0,2762.0,2768.0,
10,35,66.0,16.0,10.0,0.0,2034.0,,,0.0,2.5,1.5,0.0,0.0,3.1,2.9,0.0,0.0,0.0,3363.0,3387.0,
11,35,69.0,32.0,10.0,2203.5,3390.0,,,1.6,1.2,0.9,0.3,2.9,1.9,1.0,0.2,2694.0,2684.0,2867.0,2861.0,
12,25,85.0,16.0,20.0,0.0,2034.0,,,7.3,0.0,0.0,0.7,10.9,0.0,0.0,1.1,0.0,0.0,3353.0,3366.0,
13,22,75.0,8.0,30.0,2203.5,3390.0,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2400.0,2397.0,2566.0,2567.0,
14,22,85.0,32.0,10.0,0.0,2034.0,,,1.9,1.2,0.9,0.1,2.6,1.8,1.5,0.1,0.0,0.0,3310.0,3308.0,
15,20,80.0,32.0,40.0,1356.0,2542.5,,,7.8,5.2,2.7,0.3,9.0,8.1,5.6,1.2,2204.0,2215.0,2392.0,2390.0,
16,20,85.0,16.0,40.0,0.0,2034.0,,,0.0,8.8,7.2,0.0,0.0,12.5,11.5,0.0,0.0,0.0,3273.0,3271.0,
17,18,75.0,24.0,20.0,0.0,2034.0,,,4.1,3.4,0.0,0.5,6.5,4.2,0.0,1.3,0.0,0.0,3290.0,3349.0,
18,15,75.0,32.0,20.0,0.0,2034.0,,,3.8,2.5,1.2,0.5,5.2,3.7,1.8,1.4,0.0,0.0,3284.0,3372.0,
19,15,80.0,16.0,10.0,0.0,2034.0,,,0.0,2.3,1.7,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3379.0,3284.0,
20,30,50.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,0.0,0.0,3.2,2.8,0.0,0.0,0.0,0.0,3380.0,3383.0,
21,30,56.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3319.0,3368.0,
22,28,52.0,32.0,20.0,0.0,2034.0,,,3.4,2.5,1.7,0.5,5.2,3.3,2.9,0.6,0.0,0.0,3310.0,3372.0,
23,14,66.0,32.0,10.0,0.0,2034.0,,,1.6,1.2,0.8,0.4,3.0,1.9,0.9,0.3,1635.0,1638.0,1811.0,1816.0,
24,25,50.0,24.0,10.0,0.0,2034.0,,,1.9,1.4,0.8,0.0,2.6,2.0,1.4,0.0,0.0,0.0,3309.0,3317.0,
25,22,66.0,8.0,40.0,2203.5,3390.0,,,0.0,16.0,0.0,0.0,0.0,24.0,0.0,0.0,2503.0,2499.0,2678.0,2680.0,
26,8,62.0,16.0,10.0,0.0,2034.0,,,3.8,0.0,0.0,0.2,4.7,0.0,0.0,1.3,0.0,0.0,3389.0,3328.0,
27,23,52.0,16.0,10.0,0.0,2034.0,,,0.0,2.8,0.0,1.2,0.0,5.1,0.0,0.9,0.0,0.0,3336.0,3308.0,
28,4,55.0,24.0,20.0,0.0,2034.0,,,4.3,3.5,0.0,0.2,5.8,4.5,0.0,1.7,0.0,0.0,3331.0,3311.0,
29,20,50.0,8.0,10.0,0.0,2034.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,3334.0,3359.0,
30,20,55.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3315.0,3374.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,3384.0,3277.0,
32,10,40.0,24.0,30.0,0.0,2034.0,,,0.0,6.6,3.4,2.1,0.0,10.3,4.3,3.4,0.0,0.0,3369.0,3365.0,
33,8,40.0,8.0,40.0,0.0,2034.0,,,16.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,3278.0,3353.0,
34,8,45.0,8.0,20.0,0.0,2034.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3388.0,3315.0,
35,5,35.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3355.0,3268.0,
36,5,45.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3388.0,3311.0,
37,2,40.0,24.0,20.0,0.0,2034.0,,,4.6,0.0,2.5,0.8,7.9,0.0,2.6,1.5,0.0,0.0,3367.0,3302.0,
38,0,40.0,16.0,30.0,0.0,2034.0,,,6.6,5.4,0.0,0.0,11.1,6.9,0.0,0.0,1050.0,1053.0,1229.0,1229.0,
39,0,45.0,16.0,20.0,0.0,2034.0,,,6.1,0.0,1.9,0.0,8.7,0.0,3.3,0.0,0.0,0.0,3330.0,3347.0,
