CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,52,75.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3289.0,3325.0,
2,45,70.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,18.0,0.0,0.0,3299.0,3329.0,
3,62,69.0,16.0,10.0,0.0,2034.0,,,2.8,1.2,3.4,2.6,0.0,0.0,3334.0,3359.0,
4,60,66.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,1255.0,1253.0,1424.0,1424.0,
5,42,65.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,3.6,2.4,0.0,0.0,3388.0,3370.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,0.0,0.0,3384.0,3348.0,
7,58,70.0,16.0,20.0,0.0,2034.0,,,5.1,2.9,6.4,5.6,0.0,0.0,3370.0,3342.0,
8,34,60.0,8.0,20.0,2203.5,3390.0,,,0.0,8.0,0.0,12.0,2871.0,2882.0,3052.0,3060.0,
9,28,70.0,16.0,10.0,2203.5,3390.0,,,2.7,1.3,3.7,2.3,2595.0,2589.0,2764.0,2761.0,
10,35,66.0,16.0,10.0,0.0,2034.0,,,2.2,1.8,3.2,2.8,0.0,0.0,3351.0,3361.0,
11,35,69.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,6.0,2698.0,2684.0,2872.0,2860.0,
12,25,85.0,16.0,20.0,0.0,2034.0,,,5.0,3.0,7.8,4.2,0.0,0.0,3341.0,3299.0,
13,22,75.0,16.0,30.0,2203.5,3390.0,,,8.6,3.4,12.3,5.7,2389.0,2403.0,2572.0,2575.0,
14,22,85.0,16.0,10.0,0.0,2034.0,,,2.2,1.8,3.9,2.1,0.0,0.0,3373.0,3328.0,
15,20,80.0,16.0,40.0,1356.0,2542.5,,,11.3,4.7,16.3,7.7,2212.0,2215.0,2388.0,2387.0,
16,20,85.0,16.0,40.0,0.0,2034.0,,,11.0,5.0,12.6,11.4,0.0,0.0,3352.0,3268.0,
17,18,75.0,16.0,20.0,0.0,2034.0,,,4.6,3.4,6.7,5.3,0.0,0.0,3350.0,3290.0,
