CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,24.0,10.0,149.5,230.0,,,2.2,1.5,0.0,0.3,3.0,2.2,0.0,0.8,126.0,127.0,200.0,203.0,
2,35,17.0,24.0,7.0,0.0,138.0,,,1.4,1.3,0.0,0.1,2.1,1.6,0.0,0.5,22.0,20.0,87.0,87.0,
3,55,45.0,8.0,13.0,92.0,172.5,,,0.0,0.0,0.0,5.2,0.0,0.0,0.0,7.8,94.0,93.0,147.0,147.0,
4,55,20.0,24.0,19.0,92.0,172.5,,,4.5,0.0,2.3,0.7,7.9,0.0,2.7,0.8,123.0,118.0,188.0,186.0,
5,15,30.0,24.0,26.0,0.0,138.0,,,6.9,0.0,2.2,1.3,10.2,0.0,3.4,2.1,20.0,20.0,97.0,99.0,
6,25,30.0,24.0,3.0,0.0,138.0,,,0.8,0.0,0.3,0.1,1.2,0.0,0.5,0.1,73.0,73.0,131.0,131.0,
7,20,50.0,32.0,5.0,0.0,138.0,,,0.9,0.6,0.4,0.1,1.3,0.8,0.8,0.1,56.0,61.0,112.0,111.0,
8,10,43.0,24.0,9.0,0.0,138.0,,,1.4,1.3,0.9,0.0,2.6,1.7,1.1,0.0,72.0,73.0,128.0,128.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,4.6,0.0,1.8,0.0,6.4,0.0,3.2,0.0,70.0,68.0,133.0,134.0,
10,30,60.0,16.0,16.0,92.0,172.5,,,0.0,5.8,0.0,0.6,0.0,8.7,0.0,0.9,104.0,104.0,153.0,154.0,
11,20,65.0,8.0,12.0,0.0,138.0,,,0.0,0.0,0.0,4.8,0.0,0.0,0.0,7.2,38.0,42.0,102.0,103.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,0.0,0.0,0.0,7.6,0.0,0.0,0.0,11.4,34.0,34.0,100.0,97.0,
13,30,25.0,32.0,23.0,149.5,230.0,,,4.1,2.6,2.1,0.4,5.8,4.6,2.9,0.5,125.0,127.0,197.0,199.0,
14,15,10.0,24.0,20.0,0.0,138.0,,,0.0,4.2,2.8,1.0,0.0,5.9,3.8,2.3,26.0,30.0,115.0,119.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,3.2,0.0,0.0,0.0,4.8,0.0,0.0,0.0,31.0,28.0,98.0,98.0,
16,10,20.0,24.0,19.0,0.0,138.0,,,0.0,4.8,1.9,0.9,0.0,6.9,3.4,1.1,49.0,47.0,111.0,109.0,
17,5,30.0,24.0,2.0,92.0,172.5,,,0.0,0.5,0.2,0.1,0.0,0.6,0.4,0.2,124.0,122.0,191.0,193.0,
18,20,40.0,24.0,12.0,0.0,138.0,,,0.0,2.8,1.6,0.5,0.0,4.1,2.7,0.4,65.0,65.0,118.0,118.0,
19,15,60.0,24.0,17.0,0.0,138.0,,,4.2,0.0,1.7,0.9,6.2,0.0,3.5,0.5,49.0,46.0,111.0,109.0,
20,45,65.0,24.0,9.0,92.0,172.5,,,2.4,0.0,0.8,0.3,3.5,0.0,1.4,0.6,99.0,100.0,161.0,157.0,
21,45,20.0,32.0,11.0,0.0,138.0,,,1.9,1.4,0.8,0.3,3.0,2.2,1.1,0.3,37.0,32.0,101.0,101.0,
22,45,10.0,32.0,18.0,0.0,138.0,,,3.6,1.9,1.1,0.6,4.5,3.4,1.9,0.9,75.0,71.0,130.0,127.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,0.0,6.7,4.9,0.0,0.0,11.9,5.5,0.0,43.0,38.0,103.0,107.0,
24,65,35.0,32.0,3.0,92.0,172.5,,,0.6,0.4,0.2,0.1,0.9,0.6,0.3,0.0,119.0,122.0,191.0,196.0,
25,65,20.0,24.0,6.0,92.0,172.5,,,0.0,1.2,0.8,0.4,0.0,2.2,0.8,0.6,118.0,114.0,187.0,188.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
