CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,96.0,180.0,,,8.0,0.0,12.0,0.0,121.0,119.0,195.0,194.0,
2,22,75.0,16.0,30.0,0.0,144.0,,,8.4,3.6,9.6,8.4,32.0,30.0,97.0,100.0,
3,22,85.0,8.0,10.0,96.0,180.0,,,0.0,4.0,0.0,6.0,99.0,99.0,150.0,146.0,
4,20,80.0,16.0,40.0,96.0,180.0,,,8.9,7.1,17.0,7.0,58.0,61.0,195.0,201.0,
5,20,85.0,16.0,20.0,0.0,144.0,,,4.9,3.1,7.9,4.1,40.0,32.0,115.0,117.0,
6,18,75.0,16.0,20.0,0.0,144.0,,,5.2,2.8,7.0,5.0,44.0,55.0,170.0,164.0,
7,15,75.0,16.0,20.0,0.0,144.0,,,4.4,3.6,7.4,4.6,66.0,69.0,120.0,119.0,
8,15,80.0,16.0,10.0,0.0,144.0,,,2.4,1.6,4.1,1.9,49.0,50.0,162.0,156.0,
9,10,35.0,16.0,20.0,0.0,144.0,,,5.4,2.6,7.4,4.6,46.0,41.0,164.0,161.0,
10,10,40.0,8.0,30.0,96.0,180.0,,,0.0,12.0,0.0,18.0,83.0,82.0,183.0,178.0,
11,8,40.0,16.0,40.0,0.0,144.0,,,11.0,5.0,12.7,11.3,21.0,30.0,157.0,156.0,
12,8,45.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,49.0,48.0,113.0,113.0,
13,5,35.0,8.0,10.0,96.0,180.0,,,0.0,4.0,0.0,6.0,58.0,61.0,192.0,193.0,
14,5,45.0,16.0,10.0,0.0,144.0,,,2.6,1.4,3.8,2.2,33.0,27.0,124.0,125.0,
15,2,40.0,16.0,20.0,0.0,144.0,,,5.4,2.6,7.6,4.4,29.0,27.0,162.0,161.0,
16,0,40.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,57.0,58.0,116.0,118.0,
17,0,45.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,55.0,59.0,199.0,192.0,
18,44,5.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,75.0,78.0,127.0,128.0,
19,42,10.0,8.0,40.0,0.0,144.0,,,16.0,0.0,24.0,0.0,56.0,57.0,119.0,120.0,
20,42,15.0,8.0,10.0,96.0,180.0,,,0.0,4.0,0.0,6.0,105.0,111.0,166.0,167.0,
21,40,5.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,47.0,51.0,116.0,113.0,
22,40,15.0,8.0,40.0,0.0,144.0,,,16.0,0.0,24.0,0.0,55.0,47.0,162.0,158.0,
23,38,5.0,16.0,30.0,0.0,144.0,,,7.6,4.4,10.0,8.0,43.0,45.0,166.0,171.0,
24,38,15.0,16.0,10.0,96.0,180.0,,,2.7,1.3,3.5,2.5,126.0,125.0,199.0,194.0,
25,35,5.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,54.0,45.0,194.0,187.0,
26,95,30.0,16.0,30.0,96.0,180.0,,,7.9,4.1,11.4,6.6,104.0,105.0,158.0,157.0,
27,95,35.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,51.0,54.0,172.0,176.0,
28,92,30.0,16.0,10.0,0.0,144.0,,,2.4,1.6,4.2,1.8,51.0,54.0,124.0,123.0,
29,90,35.0,16.0,10.0,0.0,144.0,,,2.5,1.5,3.9,2.1,49.0,48.0,113.0,118.0,
30,88,30.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,50.0,52.0,161.0,159.0,
31,88,35.0,16.0,20.0,0.0,144.0,,,5.3,2.7,6.9,5.1,46.0,50.0,115.0,115.0,
32,87,30.0,16.0,10.0,96.0,180.0,,,2.7,1.3,3.6,2.4,110.0,111.0,175.0,180.0,
33,85,25.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,42.0,42.0,190.0,188.0,
34,85,35.0,8.0,30.0,96.0,180.0,,,0.0,12.0,0.0,18.0,95.0,99.0,151.0,152.0,
35,67,85.0,16.0,20.0,96.0,180.0,,,4.8,3.2,7.5,4.5,53.0,58.0,189.0,186.0,
36,65,85.0,16.0,40.0,0.0,144.0,,,11.0,5.0,14.1,9.9,35.0,41.0,199.0,196.0,
37,65,82.0,8.0,10.0,96.0,180.0,,,4.0,0.0,6.0,0.0,110.0,110.0,164.0,165.0,
38,62,80.0,8.0,30.0,0.0,144.0,,,12.0,0.0,18.0,0.0,32.0,32.0,152.0,152.0,
39,60,80.0,16.0,10.0,0.0,144.0,,,2.7,1.3,4.2,1.8,31.0,36.0,202.0,194.0,
40,60,85.0,8.0,30.0,0.0,144.0,,,0.0,12.0,0.0,18.0,40.0,45.0,150.0,155.0,
41,58,75.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,46.0,41.0,166.0,165.0,
42,55,80.0,16.0,10.0,0.0,144.0,,,2.6,1.4,4.0,2.0,26.0,21.0,173.0,177.0,
43,55,85.0,8.0,20.0,96.0,180.0,,,0.0,8.0,0.0,12.0,115.0,116.0,172.0,173.0,
44,55,82.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,34.0,33.0,155.0,157.0,
45,20,82.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,32.0,28.0,179.0,181.0,
46,18,80.0,16.0,10.0,96.0,180.0,,,2.7,1.3,3.9,2.1,94.0,95.0,158.0,158.0,
47,2,45.0,16.0,10.0,0.0,144.0,,,2.2,1.8,3.5,2.5,33.0,31.0,113.0,115.0,
48,42,5.0,16.0,10.0,96.0,180.0,,,2.3,1.7,4.2,1.8,117.0,116.0,189.0,189.0,
49,42,12.0,16.0,10.0,0.0,144.0,,,2.8,1.2,4.5,1.5,75.0,77.0,164.0,164.0,
50,72,35.0,8.0,30.0,96.0,180.0,,,0.0,12.0,0.0,18.0,101.0,104.0,160.0,160.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
