CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,650.0,1000.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,430.0,442.0,979.0,981.0,
2,35,17.0,24.0,7.0,0.0,600.0,,,1.4,0.8,0.6,0.0,2.2,1.2,0.8,0.0,2.0,13.0,584.0,535.0,
3,55,45.0,8.0,13.0,400.0,750.0,,,0.0,5.2,0.0,0.0,0.0,7.8,0.0,0.0,373.0,357.0,750.0,741.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,0.0,0.0,0.0,7.6,0.0,0.0,0.0,11.4,441.0,453.0,994.0,979.0,
5,15,30.0,24.0,26.0,0.0,600.0,,,5.2,3.2,2.0,0.0,7.1,5.2,3.3,0.0,10.0,15.0,657.0,645.0,
6,25,30.0,32.0,3.0,0.0,600.0,,,0.5,0.4,0.2,0.1,0.7,0.6,0.4,0.0,220.0,228.0,722.0,711.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,1.9,0.0,0.0,0.1,2.5,0.0,0.0,0.5,152.0,147.0,576.0,601.0,
8,10,43.0,32.0,9.0,0.0,600.0,,,1.7,1.1,0.5,0.3,2.4,1.7,1.2,0.2,227.0,207.0,667.0,647.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,5.2,0.0,0.0,1.2,7.8,0.0,0.0,1.8,206.0,211.0,701.0,704.0,
10,30,60.0,24.0,16.0,400.0,750.0,,,0.0,3.4,1.9,1.1,0.0,5.7,3.2,0.7,426.0,415.0,810.0,799.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,0.0,0.0,2.6,2.2,0.0,0.0,4.3,2.9,1.0,22.0,532.0,550.0,
12,50,35.0,32.0,19.0,0.0,600.0,,,4.2,2.2,1.2,0.1,5.3,3.0,2.7,0.5,50.0,16.0,548.0,547.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,7.1,0.0,2.1,0.0,9.3,0.0,4.5,0.0,422.0,443.0,978.0,988.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,29.0,11.0,731.0,723.0,
15,30,5.0,24.0,8.0,0.0,600.0,,,0.0,1.6,1.4,0.2,0.0,2.5,1.7,0.7,14.0,17.0,551.0,520.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,0.0,5.9,0.0,1.7,0.0,8.4,0.0,3.0,66.0,102.0,548.0,570.0,
17,5,30.0,8.0,2.0,650.0,1000.0,,,0.0,0.0,0.8,0.0,0.0,0.0,1.2,0.0,417.0,392.0,981.0,975.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,0.0,0.0,0.0,4.8,0.0,0.0,0.0,7.2,225.0,201.0,597.0,605.0,
19,15,60.0,24.0,17.0,0.0,600.0,,,0.0,3.6,2.2,1.0,0.0,6.1,2.5,1.5,78.0,91.0,596.0,557.0,
20,45,65.0,24.0,9.0,400.0,750.0,,,1.9,1.5,0.0,0.2,3.2,1.8,0.0,0.3,415.0,393.0,830.0,855.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,0.0,2.9,1.5,0.0,0.0,4.4,2.2,0.0,16.0,35.0,533.0,525.0,
22,45,10.0,24.0,18.0,0.0,600.0,,,3.2,2.5,1.5,0.0,5.2,3.3,2.3,0.0,241.0,238.0,684.0,682.0,
23,55,5.0,32.0,29.0,0.0,600.0,,,4.8,4.2,1.7,0.9,7.5,5.1,3.8,1.1,19.0,32.0,517.0,555.0,
24,65,35.0,16.0,3.0,400.0,750.0,,,0.8,0.0,0.4,0.0,1.3,0.0,0.5,0.0,414.0,390.0,968.0,970.0,
25,65,20.0,16.0,6.0,400.0,750.0,,,1.4,1.0,0.0,0.0,2.1,1.5,0.0,0.0,402.0,395.0,980.0,968.0,
26,45,30.0,24.0,17.0,400.0,750.0,,,4.1,0.0,1.8,0.9,7.2,0.0,2.5,0.5,396.0,401.0,844.0,837.0,
27,35,40.0,24.0,16.0,0.0,600.0,,,0.0,3.7,2.5,0.2,0.0,5.4,3.3,0.9,0.0,3.0,563.0,591.0,
28,41,37.0,24.0,16.0,0.0,600.0,,,3.3,2.7,0.0,0.3,5.4,3.6,0.0,0.5,3.0,6.0,576.0,561.0,
29,64,42.0,32.0,9.0,0.0,600.0,,,1.7,1.2,0.6,0.1,2.8,1.6,0.8,0.2,29.0,8.0,559.0,522.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,0.0,7.1,0.0,1.3,0.0,11.9,0.0,0.7,57.0,83.0,553.0,531.0,
31,31,52.0,24.0,27.0,0.0,600.0,,,5.4,5.2,0.0,0.2,8.5,6.4,0.0,1.3,17.0,7.0,513.0,506.0,
32,35,69.0,32.0,23.0,650.0,1000.0,,,3.9,3.0,1.7,0.5,5.2,5.0,2.3,1.3,481.0,438.0,992.0,997.0,
33,53,52.0,24.0,11.0,0.0,600.0,,,2.6,0.0,1.1,0.7,4.2,0.0,1.3,1.1,8.0,4.0,595.0,615.0,
34,65,55.0,24.0,14.0,400.0,750.0,,,2.5,2.3,0.0,0.7,4.8,3.2,0.0,0.4,355.0,348.0,812.0,789.0,
35,63,65.0,24.0,8.0,650.0,1000.0,,,1.6,1.3,0.0,0.3,2.3,1.8,0.0,0.7,406.0,444.0,949.0,983.0,
36,2,60.0,16.0,5.0,0.0,600.0,,,1.2,0.8,0.0,0.0,1.8,1.2,0.0,0.0,10.0,32.0,624.0,647.0,
37,20,20.0,8.0,8.0,400.0,750.0,,,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.8,437.0,422.0,881.0,896.0,
38,5,5.0,16.0,16.0,0.0,600.0,,,0.0,4.2,2.2,0.0,0.0,6.1,3.5,0.0,130.0,109.0,592.0,579.0,
39,60,12.0,16.0,31.0,0.0,600.0,,,0.0,10.0,0.0,2.4,0.0,16.1,0.0,2.5,31.0,23.0,672.0,683.0,
40,40,25.0,16.0,9.0,0.0,600.0,,,0.0,3.4,0.0,0.2,0.0,4.2,0.0,1.2,189.0,177.0,600.0,600.0,
41,42,7.0,24.0,5.0,0.0,600.0,,,1.0,0.6,0.4,0.0,1.3,0.9,0.8,0.0,186.0,184.0,723.0,702.0,
