CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,24.0,10.0,0.0,600.0,,,2.6,0.0,0.9,0.6,3.5,0.0,1.7,0.8,0.0,0.0,993.0,992.0,
2,35,17.0,24.0,7.0,0.0,600.0,,,1.8,0.0,0.6,0.3,2.8,0.0,1.0,0.4,0.0,0.0,989.0,974.0,
3,55,45.0,24.0,13.0,0.0,600.0,,,3.1,0.0,1.6,0.4,5.5,0.0,2.1,0.2,0.0,0.0,974.0,979.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,0.0,0.0,0.0,7.6,0.0,0.0,0.0,11.4,604.0,605.0,861.0,862.0,
5,15,30.0,32.0,26.0,0.0,600.0,,,4.9,2.6,2.0,0.9,7.3,5.1,2.3,0.9,0.0,0.0,983.0,992.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,0.9,0.0,0.0,0.3,1.7,0.0,0.0,0.1,327.0,334.0,604.0,600.0,
7,20,50.0,24.0,5.0,0.0,600.0,,,1.1,0.8,0.0,0.1,1.6,1.2,0.0,0.2,0.0,0.0,998.0,989.0,
8,10,43.0,32.0,9.0,0.0,600.0,,,1.5,1.0,0.9,0.2,2.1,1.8,1.0,0.5,315.0,305.0,579.0,578.0,
9,55,60.0,24.0,16.0,0.0,600.0,,,4.1,0.0,2.0,0.3,5.5,0.0,3.0,1.0,322.0,306.0,570.0,573.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,3.6,2.8,0.0,0.0,5.5,4.1,0.0,0.0,464.0,466.0,729.0,744.0,
11,20,65.0,24.0,12.0,0.0,600.0,,,2.6,0.0,1.4,0.8,4.4,0.0,2.3,0.5,125.0,134.0,389.0,408.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,5.1,0.0,2.5,0.0,7.7,0.0,3.7,0.0,0.0,0.0,999.0,982.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,6.5,0.0,2.7,0.0,9.2,0.0,4.6,0.0,631.0,629.0,883.0,897.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,17.0,27.0,279.0,278.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,0.0,2.3,0.0,0.9,0.0,4.0,0.0,0.8,112.0,99.0,362.0,370.0,
16,10,20.0,24.0,19.0,0.0,600.0,,,4.9,0.0,2.5,0.2,7.2,0.0,3.2,1.0,190.0,194.0,454.0,451.0,
17,5,30.0,24.0,2.0,650.0,1000.0,,,0.4,0.2,0.2,0.0,0.6,0.4,0.2,0.0,675.0,664.0,926.0,946.0,
18,20,40.0,32.0,12.0,0.0,600.0,,,2.1,1.5,0.9,0.3,3.4,2.6,1.1,0.2,264.0,272.0,532.0,532.0,
