CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,8.0,10.0,803.4,1236.0,,,0.0,4.0,0.0,6.0,737.0,733.0,1151.0,1151.0,
2,45,70.0,8.0,30.0,494.4,927.0,,,12.0,0.0,18.0,0.0,667.0,635.0,1059.0,1044.0,
3,42,66.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,0.0,15.0,399.0,378.0,
4,42,68.0,16.0,10.0,494.4,927.0,,,2.5,1.5,3.4,2.6,539.0,570.0,942.0,942.0,
5,42,65.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,9.0,0.0,391.0,397.0,
6,40,69.0,16.0,20.0,494.4,927.0,,,5.0,3.0,6.4,5.6,462.0,469.0,858.0,867.0,
7,40,66.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,6.0,6.0,399.0,411.0,
8,38,68.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,98.0,81.0,496.0,502.0,
9,38,70.0,16.0,10.0,0.0,741.6,,,2.5,1.5,3.8,2.2,361.0,367.0,751.0,775.0,
10,35,66.0,16.0,10.0,0.0,741.6,,,2.3,1.7,3.6,2.4,192.0,196.0,591.0,567.0,
11,35,69.0,16.0,10.0,0.0,741.6,,,2.5,1.5,3.8,2.2,291.0,264.0,676.0,685.0,
12,25,85.0,16.0,20.0,494.4,927.0,,,4.5,3.5,7.1,4.9,486.0,494.0,897.0,881.0,
13,22,75.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,2.0,28.0,409.0,426.0,
14,22,85.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,380.0,383.0,786.0,791.0,
15,20,80.0,16.0,40.0,0.0,741.6,,,10.1,5.9,17.3,6.7,193.0,211.0,599.0,590.0,
16,20,85.0,16.0,40.0,0.0,741.6,,,9.4,6.6,14.5,9.5,294.0,290.0,712.0,687.0,
17,18,75.0,16.0,20.0,0.0,741.6,,,5.7,2.3,8.9,3.1,0.0,13.0,422.0,407.0,
18,15,75.0,16.0,20.0,0.0,741.6,,,5.2,2.8,7.3,4.7,12.0,1.0,426.0,413.0,
19,15,80.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,113.0,114.0,525.0,525.0,
20,30,50.0,16.0,10.0,0.0,741.6,,,2.3,1.7,3.9,2.1,8.0,0.0,376.0,402.0,
21,30,52.0,16.0,20.0,803.4,1236.0,,,5.6,2.4,7.6,4.4,737.0,750.0,1147.0,1151.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,8.0,0.0,12.0,0.0,652.0,662.0,1054.0,1048.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,562.0,544.0,965.0,961.0,
24,25,50.0,16.0,10.0,0.0,741.6,,,2.3,1.7,4.1,1.9,8.0,6.0,388.0,393.0,
25,25,52.0,16.0,40.0,0.0,741.6,,,8.5,7.5,17.4,6.6,14.0,6.0,392.0,408.0,
26,25,55.0,16.0,10.0,494.4,927.0,,,2.5,1.5,3.5,2.5,458.0,464.0,859.0,866.0,
27,23,52.0,16.0,10.0,0.0,741.6,,,2.6,1.4,3.8,2.2,94.0,83.0,475.0,482.0,
28,23,55.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,386.0,380.0,750.0,784.0,
29,20,50.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,176.0,179.0,596.0,595.0,
30,20,55.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.9,2.1,283.0,266.0,684.0,660.0,
31,10,35.0,16.0,20.0,0.0,741.6,,,5.3,2.7,7.7,4.3,13.0,3.0,411.0,431.0,
32,10,40.0,16.0,30.0,0.0,741.6,,,7.7,4.3,11.9,6.1,7.0,19.0,395.0,410.0,
33,8,40.0,16.0,40.0,0.0,741.6,,,9.8,6.2,14.1,9.9,24.0,22.0,406.0,410.0,
34,8,45.0,8.0,20.0,494.4,927.0,,,8.0,0.0,12.0,0.0,578.0,603.0,986.0,973.0,
35,5,35.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,132.0,134.0,504.0,530.0,
36,5,45.0,8.0,10.0,494.4,927.0,,,4.0,0.0,6.0,0.0,490.0,511.0,902.0,879.0,
37,2,40.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,227.0,227.0,592.0,606.0,
