CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,8.0,10.0,803.4,1236.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,887.0,882.0,989.0,998.0,
2,45,70.0,16.0,30.0,494.4,927.0,,,0.0,8.7,0.0,3.3,0.0,14.3,0.0,3.7,815.0,809.0,882.0,881.0,
3,42,66.0,16.0,10.0,0.0,741.6,,,0.0,3.3,0.0,0.7,0.0,4.8,0.0,1.2,44.0,47.0,163.0,160.0,
4,42,68.0,24.0,10.0,494.4,927.0,,,1.8,1.3,0.9,0.0,2.6,2.2,1.1,0.0,696.0,701.0,812.0,808.0,
5,42,65.0,32.0,10.0,0.0,741.6,,,1.6,1.3,1.0,0.1,2.7,1.7,1.2,0.4,10.0,10.0,60.0,60.0,
6,40,69.0,8.0,20.0,494.4,927.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,556.0,540.0,770.0,774.0,
7,40,66.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,167.0,172.0,225.0,224.0,
8,38,68.0,24.0,20.0,0.0,741.6,,,3.9,2.1,2.0,0.0,6.4,3.7,2.0,0.0,243.0,247.0,330.0,331.0,
9,38,70.0,16.0,10.0,0.0,741.6,,,0.0,3.2,0.0,0.8,0.0,5.4,0.0,0.6,477.0,485.0,662.0,664.0,
10,35,66.0,16.0,10.0,0.0,741.6,,,3.6,0.0,0.0,0.4,5.7,0.0,0.0,0.3,358.0,360.0,408.0,408.0,
11,35,69.0,24.0,10.0,0.0,741.6,,,0.0,1.7,1.6,0.8,0.0,3.5,1.3,1.2,450.0,450.0,507.0,506.0,
12,25,85.0,16.0,20.0,0.0,741.6,,,4.5,3.5,0.0,0.0,6.6,5.4,0.0,0.0,646.0,644.0,728.0,726.0,
13,22,75.0,24.0,30.0,0.0,741.6,,,5.4,4.6,2.0,0.0,9.6,5.6,2.8,0.0,28.0,23.0,100.0,101.0,
14,22,85.0,32.0,10.0,0.0,741.6,,,1.7,1.6,0.6,0.1,2.4,2.0,1.0,0.7,570.0,569.0,617.0,616.0,
15,20,80.0,16.0,40.0,0.0,741.6,,,0.0,0.0,11.0,5.0,0.0,0.0,15.4,8.6,392.0,389.0,423.0,423.0,
16,20,85.0,24.0,40.0,0.0,741.6,,,10.6,0.0,3.8,1.7,14.1,0.0,8.5,1.4,475.0,478.0,529.0,526.0,
17,18,75.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,104.0,105.0,143.0,144.0,
18,15,75.0,16.0,20.0,0.0,741.6,,,0.0,5.5,0.0,2.5,0.0,10.3,0.0,1.7,166.0,168.0,262.0,268.0,
19,15,80.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,268.0,271.0,354.0,350.0,
20,30,50.0,32.0,10.0,0.0,741.6,,,1.8,1.1,0.8,0.3,2.7,2.0,0.8,0.5,4.0,3.0,81.0,77.0,
21,30,52.0,32.0,20.0,803.4,1236.0,,,4.1,2.5,1.2,0.2,5.2,3.9,1.8,1.0,915.0,913.0,961.0,964.0,
22,28,52.0,24.0,20.0,494.4,927.0,,,4.4,2.8,0.0,0.8,6.0,5.4,0.0,0.6,803.0,797.0,892.0,892.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,739.0,739.0,771.0,770.0,
24,25,50.0,16.0,10.0,0.0,741.6,,,0.0,0.0,2.7,1.3,0.0,0.0,4.8,1.2,47.0,46.0,160.0,160.0,
25,25,52.0,32.0,40.0,0.0,741.6,,,7.1,5.1,2.5,1.3,9.5,8.0,4.6,1.9,172.0,169.0,225.0,223.0,
26,25,55.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,602.0,609.0,717.0,720.0,
27,23,52.0,24.0,10.0,0.0,741.6,,,2.1,1.5,0.0,0.4,3.3,2.5,0.0,0.2,264.0,263.0,314.0,314.0,
28,23,55.0,16.0,20.0,0.0,741.6,,,0.0,4.5,3.5,0.0,0.0,7.1,4.9,0.0,550.0,553.0,589.0,587.0,
29,20,50.0,16.0,10.0,0.0,741.6,,,0.0,2.6,1.4,0.0,0.0,3.5,2.5,0.0,361.0,363.0,400.0,399.0,
30,20,55.0,32.0,10.0,0.0,741.6,,,2.0,1.2,0.5,0.3,2.8,1.8,1.3,0.1,451.0,452.0,503.0,502.0,
31,10,35.0,8.0,20.0,0.0,741.6,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,202.0,203.0,233.0,234.0,
32,10,40.0,8.0,30.0,0.0,741.6,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,30.0,25.0,192.0,204.0,
33,8,40.0,32.0,40.0,0.0,741.6,,,6.8,4.8,2.3,2.1,11.2,7.1,3.9,1.8,35.0,32.0,218.0,209.0,
34,8,45.0,8.0,20.0,494.4,927.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,707.0,705.0,863.0,855.0,
35,5,35.0,16.0,10.0,0.0,741.6,,,2.4,1.6,0.0,0.0,3.6,2.4,0.0,0.0,239.0,248.0,386.0,376.0,
36,5,45.0,16.0,10.0,0.0,741.6,,,2.2,1.8,0.0,0.0,3.9,2.1,0.0,0.0,640.0,647.0,739.0,739.0,
37,2,40.0,32.0,20.0,0.0,741.6,,,3.6,2.5,1.2,0.7,4.8,3.6,2.5,1.2,362.0,356.0,458.0,452.0,
38,0,40.0,32.0,30.0,0.0,741.6,,,5.1,4.2,1.5,1.3,8.2,5.7,2.2,1.9,471.0,468.0,531.0,528.0,
39,0,45.0,24.0,20.0,0.0,741.6,,,0.0,4.4,3.1,0.5,0.0,5.5,4.7,1.9,540.0,539.0,654.0,653.0,
40,35,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,239.0,240.0,346.0,355.0,
41,35,32.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,108.0,122.0,279.0,288.0,
42,33,32.0,32.0,20.0,0.0,741.6,,,3.6,2.3,1.4,0.6,4.6,4.2,2.7,0.4,12.0,17.0,239.0,230.0,
43,33,35.0,24.0,10.0,0.0,741.6,,,2.2,1.5,0.0,0.3,2.9,2.2,0.0,0.9,12.0,11.0,156.0,161.0,
44,32,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,337.0,332.0,440.0,433.0,
45,30,30.0,16.0,10.0,0.0,741.6,,,0.0,2.6,1.4,0.0,0.0,3.9,2.1,0.0,513.0,509.0,636.0,639.0,
46,30,32.0,32.0,30.0,0.0,741.6,,,5.1,4.0,2.4,0.5,8.0,5.3,3.6,1.2,415.0,408.0,553.0,545.0,
47,30,35.0,8.0,10.0,803.4,1236.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,867.0,858.0,1141.0,1146.0,
48,28,30.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,598.0,593.0,730.0,737.0,
49,28,35.0,32.0,10.0,803.4,1236.0,,,1.8,1.5,0.6,0.2,2.8,1.8,0.9,0.5,899.0,902.0,1141.0,1128.0,
50,26,32.0,8.0,10.0,494.4,927.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,769.0,766.0,916.0,920.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
