CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,138.0,,,2.6,1.4,3.9,2.1,0.0,0.0,210.0,214.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,1.7,1.1,2.4,1.8,0.0,0.0,203.0,209.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,0.0,5.2,0.0,7.8,0.0,0.0,211.0,208.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,4.6,3.0,7.7,3.7,137.0,139.0,169.0,172.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,0.0,10.4,0.0,15.6,0.0,0.0,211.0,205.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,1.2,0.0,1.8,0.0,0.0,0.0,216.0,210.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,1.3,0.7,2.0,1.0,0.0,0.0,215.0,207.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,83.0,83.0,116.0,117.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,3.6,2.8,6.9,2.7,85.0,84.0,119.0,119.0,
10,30,60.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,0.0,0.0,206.0,196.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,3.4,1.4,4.1,3.1,54.0,56.0,90.0,88.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,5.2,2.4,6.1,5.3,0.0,0.0,214.0,225.0,
13,30,25.0,8.0,23.0,149.5,230.0,,,0.0,9.2,0.0,13.8,149.0,149.0,180.0,182.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,4.9,3.1,6.4,5.6,0.0,0.0,200.0,192.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,1.7,1.5,3.2,1.6,51.0,48.0,83.0,83.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,5.4,2.2,6.6,4.8,0.0,0.0,190.0,204.0,
17,5,30.0,16.0,2.0,0.0,138.0,,,0.5,0.3,0.8,0.4,0.0,0.0,203.0,191.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,4.8,0.0,7.2,0.0,0.0,0.0,210.0,216.0,
19,15,60.0,8.0,17.0,0.0,138.0,,,0.0,6.8,0.0,10.2,0.0,0.0,204.0,204.0,
20,45,65.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,0.0,0.0,204.0,203.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,0.0,4.4,0.0,6.6,0.0,0.0,205.0,221.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,5.0,2.2,7.5,3.3,0.0,0.0,197.0,199.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,7.6,4.0,11.3,6.1,58.0,58.0,89.0,88.0,
24,65,35.0,16.0,3.0,0.0,138.0,,,0.7,0.5,1.1,0.7,0.0,0.0,209.0,198.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,0.0,2.4,0.0,3.6,156.0,155.0,187.0,189.0,
26,45,30.0,8.0,17.0,0.0,138.0,,,6.8,0.0,10.2,0.0,0.0,0.0,228.0,227.0,
27,35,40.0,16.0,16.0,0.0,138.0,,,3.6,2.8,6.1,3.5,0.0,0.0,229.0,224.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,4.4,2.0,6.9,2.7,0.0,0.0,219.0,217.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,2.5,1.1,2.9,2.5,0.0,0.0,208.0,205.0,
30,40,60.0,16.0,21.0,0.0,138.0,,,4.7,3.7,8.9,3.7,0.0,0.0,197.0,213.0,
31,31,52.0,16.0,27.0,0.0,138.0,,,6.6,4.2,10.5,5.7,0.0,0.0,217.0,213.0,
32,35,69.0,16.0,23.0,0.0,138.0,,,5.2,4.0,8.0,5.8,0.0,0.0,199.0,187.0,
33,53,52.0,8.0,11.0,0.0,138.0,,,4.4,0.0,6.6,0.0,0.0,0.0,212.0,210.0,
34,65,55.0,16.0,14.0,0.0,138.0,,,3.3,2.3,5.5,2.9,0.0,0.0,195.0,190.0,
35,63,65.0,16.0,8.0,0.0,138.0,,,2.0,1.2,3.2,1.6,0.0,0.0,186.0,195.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,1.4,0.6,1.6,1.4,0.0,0.0,194.0,188.0,
37,20,20.0,8.0,8.0,0.0,138.0,,,3.2,0.0,4.8,0.0,0.0,0.0,208.0,212.0,
38,5,5.0,16.0,16.0,0.0,138.0,,,4.1,2.3,6.4,3.2,71.0,70.0,106.0,104.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,7.2,5.2,11.7,6.9,0.0,0.0,201.0,190.0,
40,40,25.0,16.0,9.0,0.0,138.0,,,2.7,0.9,3.2,2.2,0.0,0.0,214.0,213.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,0.0,2.0,0.0,3.0,0.0,0.0,197.0,191.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,0.0,0.0,195.0,213.0,
43,23,3.0,16.0,7.0,0.0,138.0,,,1.6,1.2,2.7,1.5,0.0,0.0,191.0,191.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,0.0,7.2,0.0,10.8,57.0,59.0,89.0,89.0,
45,6,38.0,16.0,16.0,0.0,138.0,,,3.7,2.7,5.8,3.8,0.0,0.0,193.0,194.0,
46,2,48.0,16.0,1.0,0.0,138.0,,,0.3,0.1,0.4,0.2,0.0,0.0,192.0,194.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,5.7,5.1,10.2,6.0,0.0,0.0,198.0,190.0,
48,13,52.0,16.0,36.0,0.0,138.0,,,9.6,4.8,14.0,7.6,0.0,0.0,207.0,203.0,
49,6,68.0,16.0,30.0,0.0,138.0,,,7.7,4.3,11.7,6.3,0.0,0.0,178.0,181.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,5.2,0.0,7.8,0.0,0.0,0.0,204.0,220.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
