CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,600.0,,,4.0,0.0,6.0,0.0,0.0,0.0,985.0,985.0,
2,35,17.0,8.0,7.0,0.0,600.0,,,2.8,0.0,4.2,0.0,0.0,0.0,989.0,987.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,2.9,2.3,4.6,3.2,0.0,0.0,972.0,998.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,0.0,7.6,0.0,11.4,618.0,601.0,865.0,861.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,7.4,3.0,9.9,5.7,0.0,0.0,999.0,971.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,0.7,0.5,1.1,0.7,321.0,342.0,606.0,589.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,2.0,0.0,3.0,0.0,0.0,0.0,969.0,987.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,5.4,313.0,315.0,564.0,564.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,3.8,2.6,6.2,3.4,329.0,319.0,581.0,574.0,
10,30,60.0,8.0,16.0,400.0,750.0,,,0.0,6.4,0.0,9.6,473.0,469.0,742.0,735.0,
11,20,65.0,8.0,12.0,0.0,600.0,,,4.8,0.0,7.2,0.0,122.0,134.0,396.0,405.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,4.6,3.0,6.7,4.7,0.0,0.0,987.0,997.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,0.0,9.2,0.0,13.8,627.0,629.0,888.0,902.0,
14,15,10.0,16.0,20.0,0.0,600.0,,,4.5,3.5,7.4,4.6,20.0,31.0,279.0,292.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,3.2,0.0,4.8,0.0,100.0,102.0,360.0,359.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,5.0,2.6,7.5,3.9,198.0,197.0,454.0,459.0,
17,5,30.0,16.0,2.0,650.0,1000.0,,,0.6,0.2,0.8,0.4,674.0,682.0,922.0,926.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,4.8,0.0,7.2,0.0,277.0,265.0,550.0,526.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,3.9,2.9,5.5,4.7,186.0,194.0,456.0,461.0,
20,45,65.0,16.0,9.0,400.0,750.0,,,2.0,1.6,3.3,2.1,487.0,495.0,764.0,754.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,4.4,0.0,6.6,0.0,0.0,0.0,979.0,998.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,7.2,0.0,10.8,0.0,316.0,322.0,585.0,581.0,
23,55,5.0,16.0,29.0,0.0,600.0,,,6.9,4.7,9.9,7.5,139.0,139.0,387.0,399.0,
24,65,35.0,8.0,3.0,650.0,1000.0,,,0.0,1.2,0.0,1.8,649.0,654.0,912.0,903.0,
25,65,20.0,16.0,6.0,650.0,1000.0,,,1.4,1.0,2.1,1.5,697.0,702.0,972.0,960.0,
26,45,30.0,8.0,17.0,0.0,600.0,,,6.8,0.0,10.2,0.0,0.0,0.0,992.0,983.0,
27,35,40.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,9.6,53.0,44.0,318.0,322.0,
28,41,37.0,16.0,16.0,0.0,600.0,,,4.3,2.1,5.6,4.0,53.0,61.0,316.0,306.0,
29,64,42.0,16.0,9.0,0.0,600.0,,,2.4,1.2,3.2,2.2,131.0,128.0,373.0,372.0,
30,40,60.0,8.0,21.0,0.0,600.0,,,8.4,0.0,12.6,0.0,187.0,172.0,432.0,449.0,
31,31,52.0,16.0,27.0,0.0,600.0,,,5.8,5.0,11.4,4.8,0.0,0.0,994.0,990.0,
32,35,69.0,8.0,23.0,650.0,1000.0,,,0.0,9.2,0.0,13.8,590.0,594.0,858.0,844.0,
33,53,52.0,16.0,11.0,0.0,600.0,,,2.5,1.9,4.8,1.8,1.0,14.0,272.0,284.0,
34,65,55.0,16.0,14.0,0.0,600.0,,,3.0,2.6,4.9,3.5,0.0,0.0,967.0,992.0,
35,63,65.0,16.0,8.0,650.0,1000.0,,,2.0,1.2,2.9,1.9,608.0,623.0,884.0,870.0,
36,2,60.0,16.0,5.0,0.0,600.0,,,1.3,0.7,1.7,1.3,18.0,27.0,286.0,283.0,
37,20,20.0,16.0,8.0,0.0,600.0,,,1.7,1.5,2.8,2.0,0.0,0.0,995.0,997.0,
38,5,5.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,9.6,233.0,230.0,486.0,495.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,0.0,12.4,0.0,18.6,18.0,30.0,294.0,273.0,
40,40,25.0,16.0,9.0,0.0,600.0,,,2.1,1.5,3.4,2.0,261.0,268.0,523.0,538.0,
41,42,7.0,16.0,5.0,0.0,600.0,,,1.2,0.8,1.9,1.1,327.0,319.0,580.0,585.0,
42,24,12.0,8.0,5.0,0.0,600.0,,,0.0,2.0,0.0,3.0,10.0,2.0,284.0,282.0,
43,23,3.0,8.0,7.0,400.0,750.0,,,2.8,0.0,4.2,0.0,524.0,521.0,807.0,785.0,
44,11,14.0,8.0,18.0,0.0,600.0,,,7.2,0.0,10.8,0.0,166.0,147.0,420.0,420.0,
45,6,38.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,9.6,19.0,23.0,288.0,289.0,
46,2,48.0,8.0,1.0,400.0,750.0,,,0.4,0.0,0.6,0.0,438.0,432.0,713.0,707.0,
47,8,56.0,8.0,27.0,0.0,600.0,,,0.0,10.8,0.0,16.2,26.0,39.0,293.0,301.0,
48,13,52.0,16.0,36.0,0.0,600.0,,,9.3,5.1,12.7,8.9,0.0,0.0,985.0,967.0,
49,6,68.0,8.0,30.0,400.0,750.0,,,12.0,0.0,18.0,0.0,391.0,387.0,654.0,646.0,
50,47,47.0,16.0,13.0,0.0,600.0,,,3.3,1.9,5.6,2.2,0.0,0.0,999.0,997.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
