CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,600.0,,,5.8,4.2,0.0,976.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,4.7,2.3,0.0,1000.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,8.3,4.7,0.0,989.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,0.0,19.0,676.0,802.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,18.1,7.9,0.0,974.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,3.0,0.0,412.0,518.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,5.0,0.0,0.0,971.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,5.8,3.2,396.0,488.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,10.0,6.0,393.0,500.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,10.3,5.7,576.0,633.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,7.4,4.6,198.0,334.0,
12,50,35.0,8.0,19.0,0.0,600.0,,,0.0,19.0,0.0,975.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,0.0,23.0,690.0,837.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,20.0,0.0,0.0,967.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,0.0,8.0,170.0,300.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,11.4,7.6,0.0,981.0,
17,5,30.0,16.0,2.0,650.0,1000.0,,,1.4,0.6,720.0,876.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,7.4,4.6,0.0,974.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,9.7,7.3,0.0,969.0,
20,45,65.0,16.0,9.0,0.0,600.0,,,5.0,4.0,0.0,981.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,0.0,11.0,0.0,989.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,18.0,0.0,403.0,494.0,
23,55,5.0,16.0,29.0,0.0,600.0,,,19.7,9.3,204.0,332.0,
24,65,35.0,8.0,3.0,0.0,600.0,,,3.0,0.0,0.0,990.0,
25,65,20.0,16.0,6.0,650.0,1000.0,,,4.1,1.9,813.0,963.0,
26,45,30.0,8.0,17.0,0.0,600.0,,,0.0,17.0,0.0,988.0,
27,35,40.0,8.0,16.0,0.0,600.0,,,16.0,0.0,88.0,267.0,
28,41,37.0,16.0,16.0,0.0,600.0,,,11.1,4.9,0.0,991.0,
29,64,42.0,8.0,9.0,0.0,600.0,,,9.0,0.0,0.0,987.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,12.5,8.5,254.0,354.0,
31,31,52.0,16.0,27.0,0.0,600.0,,,18.0,9.0,0.0,996.0,
32,35,69.0,8.0,23.0,0.0,600.0,,,23.0,0.0,0.0,998.0,
33,53,52.0,8.0,11.0,0.0,600.0,,,0.0,11.0,38.0,207.0,
34,65,55.0,16.0,14.0,0.0,600.0,,,10.3,3.7,0.0,959.0,
35,63,65.0,8.0,8.0,650.0,1000.0,,,8.0,0.0,681.0,813.0,
36,2,60.0,16.0,5.0,0.0,600.0,,,3.3,1.7,34.0,215.0,
37,20,20.0,16.0,8.0,0.0,600.0,,,4.3,3.7,0.0,990.0,
38,5,5.0,16.0,16.0,0.0,600.0,,,8.5,7.5,291.0,414.0,
39,60,12.0,16.0,31.0,0.0,600.0,,,21.3,9.7,21.0,241.0,
40,40,25.0,8.0,9.0,0.0,600.0,,,0.0,9.0,358.0,443.0,
41,42,7.0,16.0,5.0,0.0,600.0,,,2.9,2.1,389.0,513.0,
42,24,12.0,8.0,5.0,0.0,600.0,,,5.0,0.0,13.0,174.0,
43,23,3.0,8.0,7.0,0.0,600.0,,,0.0,7.0,0.0,984.0,
44,11,14.0,8.0,18.0,0.0,600.0,,,0.0,18.0,222.0,342.0,
45,6,38.0,16.0,16.0,0.0,600.0,,,11.0,5.0,23.0,203.0,
46,2,48.0,16.0,1.0,0.0,600.0,,,0.7,0.3,0.0,970.0,
47,8,56.0,8.0,27.0,0.0,600.0,,,0.0,27.0,0.0,991.0,
48,13,52.0,8.0,36.0,0.0,600.0,,,36.0,0.0,0.0,997.0,
49,6,68.0,8.0,30.0,0.0,600.0,,,0.0,30.0,500.0,543.0,
50,47,47.0,16.0,13.0,0.0,600.0,,,8.5,4.5,0.0,995.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
