CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,52,75.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,295.0,482.0,
2,45,70.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,150.0,438.0,
3,62,69.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1135.0,1369.0,
4,60,66.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1237.0,1446.0,
5,42,65.0,16.0,10.0,0.0,2034.0,,,6.7,3.3,5.0,227.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,185.0,980.0,
7,58,70.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,1045.0,1246.0,
8,34,60.0,8.0,20.0,2203.5,3390.0,,,0.0,20.0,1952.0,3350.0,
9,28,70.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2059.0,3271.0,
10,35,66.0,16.0,10.0,2203.5,3390.0,,,5.2,4.8,2267.0,3302.0,
11,35,69.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2410.0,3156.0,
12,25,85.0,16.0,20.0,1356.0,2542.5,,,12.3,7.7,1696.0,2656.0,
13,22,75.0,16.0,30.0,2203.5,3390.0,,,18.4,11.6,2069.0,2841.0,
14,22,85.0,16.0,10.0,1356.0,2542.5,,,6.4,3.6,1511.0,2712.0,
15,20,80.0,16.0,40.0,1356.0,2542.5,,,29.7,10.3,1844.0,2794.0,
16,20,85.0,16.0,40.0,1356.0,2542.5,,,28.6,11.4,1468.0,2614.0,
17,18,75.0,8.0,20.0,2203.5,3390.0,,,20.0,0.0,1892.0,2891.0,
18,15,75.0,16.0,20.0,1356.0,2542.5,,,11.5,8.5,1287.0,2430.0,
19,15,80.0,16.0,10.0,1356.0,2542.5,,,6.2,3.8,1441.0,2462.0,
20,30,50.0,16.0,10.0,0.0,2034.0,,,5.6,4.4,6.0,963.0,
21,30,56.0,8.0,20.0,2203.5,3390.0,,,20.0,0.0,1966.0,3362.0,
22,28,52.0,16.0,20.0,0.0,2034.0,,,11.9,8.1,8.0,812.0,
23,14,66.0,8.0,10.0,1356.0,2542.5,,,0.0,10.0,1290.0,2186.0,
24,25,50.0,16.0,10.0,0.0,2034.0,,,5.3,4.7,15.0,558.0,
25,22,66.0,8.0,40.0,2203.5,3390.0,,,0.0,40.0,2157.0,3013.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,
