CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,32.0,10.0,803.4,1236.0,,,1.7,1.3,0.8,0.2,2.5,1.6,1.2,0.7,876.0,881.0,1000.0,1004.0,
2,45,70.0,8.0,30.0,494.4,927.0,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,799.0,802.0,900.0,896.0,
3,42,66.0,32.0,10.0,0.0,741.6,,,1.8,1.4,0.6,0.2,2.3,1.9,1.3,0.5,15.0,20.0,202.0,188.0,
4,42,68.0,24.0,10.0,494.4,927.0,,,0.0,2.3,1.5,0.1,0.0,3.4,1.9,0.7,691.0,694.0,814.0,820.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,0.0,3.0,0.0,1.0,0.0,5.7,0.0,0.3,12.0,15.0,128.0,120.0,
6,40,69.0,8.0,20.0,494.4,927.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,572.0,567.0,748.0,751.0,
7,40,66.0,8.0,20.0,0.0,741.6,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,132.0,142.0,260.0,256.0,
8,38,68.0,16.0,20.0,0.0,741.6,,,0.0,5.1,2.9,0.0,0.0,7.0,5.0,0.0,218.0,210.0,366.0,364.0,
9,38,70.0,32.0,10.0,0.0,741.6,,,1.8,1.2,0.6,0.3,2.3,1.9,1.2,0.5,490.0,497.0,645.0,640.0,
10,35,66.0,24.0,10.0,0.0,741.6,,,2.9,0.0,1.0,0.1,3.6,0.0,1.5,0.9,321.0,322.0,438.0,443.0,
11,35,69.0,16.0,10.0,0.0,741.6,,,0.0,3.0,0.0,1.0,0.0,5.0,0.0,1.0,412.0,418.0,537.0,543.0,
12,25,85.0,16.0,20.0,494.4,927.0,,,5.1,0.0,2.9,0.0,9.1,0.0,2.9,0.0,609.0,614.0,758.0,761.0,
13,22,75.0,8.0,30.0,0.0,741.6,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,25.0,24.0,164.0,159.0,
14,22,85.0,24.0,10.0,0.0,741.6,,,2.8,0.0,0.9,0.3,3.7,0.0,1.3,1.0,535.0,531.0,651.0,649.0,
15,20,80.0,8.0,40.0,0.0,741.6,,,16.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,355.0,362.0,451.0,455.0,
16,20,85.0,32.0,40.0,0.0,741.6,,,7.0,4.7,2.7,1.6,8.9,6.9,5.6,2.6,447.0,448.0,558.0,560.0,
17,18,75.0,8.0,20.0,0.0,741.6,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,70.0,69.0,181.0,173.0,
18,15,75.0,24.0,20.0,0.0,741.6,,,3.8,2.5,1.7,0.0,4.9,4.6,2.5,0.0,130.0,134.0,294.0,291.0,
19,15,80.0,16.0,10.0,0.0,741.6,,,2.2,1.8,0.0,0.0,3.3,2.7,0.0,0.0,239.0,232.0,392.0,384.0,
20,30,50.0,32.0,10.0,0.0,741.6,,,1.7,1.2,0.9,0.2,2.6,1.8,1.4,0.2,10.0,1.0,141.0,146.0,
21,30,52.0,8.0,20.0,803.4,1236.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,882.0,886.0,992.0,994.0,
22,28,52.0,32.0,20.0,494.4,927.0,,,3.5,2.3,1.6,0.6,5.6,3.2,2.8,0.4,763.0,763.0,928.0,924.0,
23,28,55.0,32.0,10.0,494.4,927.0,,,1.7,1.1,0.9,0.3,2.8,1.8,0.9,0.6,707.0,705.0,802.0,805.0,
24,25,50.0,16.0,10.0,0.0,741.6,,,2.2,1.8,0.0,0.0,3.6,2.4,0.0,0.0,13.0,15.0,197.0,191.0,
25,25,52.0,32.0,40.0,0.0,741.6,,,6.2,4.7,3.2,1.8,10.9,7.2,3.9,2.0,131.0,137.0,256.0,251.0,
26,25,55.0,16.0,10.0,0.0,741.6,,,2.3,1.7,0.0,0.0,3.6,2.4,0.0,0.0,566.0,567.0,742.0,743.0,
27,23,52.0,24.0,10.0,0.0,741.6,,,0.0,2.2,1.5,0.3,0.0,3.2,2.1,0.7,229.0,226.0,347.0,353.0,
28,23,55.0,24.0,20.0,0.0,741.6,,,4.7,0.0,2.0,1.3,7.6,0.0,3.5,0.9,515.0,522.0,622.0,623.0,
29,20,50.0,16.0,10.0,0.0,741.6,,,0.0,0.0,2.7,1.3,0.0,0.0,4.5,1.5,329.0,326.0,435.0,434.0,
30,20,55.0,32.0,10.0,0.0,741.6,,,1.7,1.3,0.8,0.1,2.9,1.6,0.9,0.7,419.0,416.0,534.0,531.0,
31,10,35.0,24.0,20.0,0.0,741.6,,,4.4,3.0,0.0,0.6,6.9,4.5,0.0,0.6,180.0,180.0,256.0,262.0,
32,10,40.0,16.0,30.0,0.0,741.6,,,0.0,0.0,7.3,4.7,0.0,0.0,10.8,7.2,21.0,23.0,174.0,172.0,
33,8,40.0,8.0,40.0,0.0,741.6,,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,24.0,42.0,45.0,201.0,207.0,
34,8,45.0,32.0,20.0,494.4,927.0,,,3.9,2.9,1.1,0.2,5.1,3.5,2.6,0.8,706.0,710.0,855.0,854.0,
35,5,35.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,240.0,246.0,380.0,375.0,
36,5,45.0,16.0,10.0,494.4,927.0,,,0.0,2.7,1.3,0.0,0.0,4.0,2.0,0.0,638.0,631.0,742.0,744.0,
37,2,40.0,32.0,20.0,0.0,741.6,,,3.5,2.0,1.8,0.7,5.6,3.5,2.2,0.7,348.0,346.0,460.0,470.0,
38,0,40.0,24.0,30.0,0.0,741.6,,,6.3,5.4,0.0,0.3,9.2,6.7,0.0,2.1,457.0,456.0,545.0,544.0,
39,0,45.0,24.0,20.0,0.0,741.6,,,0.0,4.3,3.1,0.6,0.0,6.1,4.0,1.9,533.0,537.0,654.0,655.0,
40,35,30.0,32.0,10.0,0.0,741.6,,,1.8,1.1,0.9,0.1,2.7,1.9,1.4,0.1,235.0,232.0,358.0,349.0,
41,35,32.0,8.0,10.0,0.0,741.6,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,128.0,124.0,276.0,271.0,
42,33,32.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,18.0,24.0,191.0,195.0,
