CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,138.0,,,7.4,2.6,0.0,209.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,7.0,0.0,0.0,221.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,9.3,3.7,0.0,206.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,19.0,0.0,149.0,160.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,26.0,0.0,0.0,217.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,3.0,0.0,223.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,2.8,2.2,0.0,214.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,9.0,0.0,95.0,105.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,0.0,16.0,97.0,107.0,
10,30,60.0,16.0,16.0,0.0,138.0,,,11.1,4.9,0.0,201.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,7.6,4.4,66.0,77.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,0.0,19.0,0.0,218.0,
13,30,25.0,8.0,23.0,92.0,172.5,,,23.0,0.0,159.0,169.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,10.3,9.7,0.0,196.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,8.0,0.0,61.0,72.0,
16,10,20.0,8.0,19.0,0.0,138.0,,,0.0,19.0,0.0,194.0,
17,5,30.0,16.0,2.0,0.0,138.0,,,1.2,0.8,0.0,193.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,12.0,0.0,0.0,207.0,
19,15,60.0,8.0,17.0,0.0,138.0,,,17.0,0.0,0.0,194.0,
20,45,65.0,8.0,9.0,0.0,138.0,,,9.0,0.0,0.0,197.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,7.5,3.5,0.0,215.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,18.0,0.0,0.0,210.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,0.0,29.0,67.0,78.0,
24,65,35.0,8.0,3.0,0.0,138.0,,,0.0,3.0,0.0,207.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,6.0,0.0,172.0,182.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
