CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,138.0,,,5.8,4.2,0.0,208.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,0.0,7.0,0.0,212.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,8.5,4.5,0.0,201.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,11.8,7.2,148.0,159.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,14.5,11.5,0.0,199.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,1.8,1.2,0.0,217.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,2.9,2.1,0.0,212.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,6.1,2.9,94.0,105.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,10.3,5.7,97.0,108.0,
10,30,60.0,16.0,16.0,0.0,138.0,,,9.6,6.4,0.0,197.0,
11,20,65.0,8.0,12.0,0.0,138.0,,,0.0,12.0,67.0,78.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,0.0,19.0,0.0,220.0,
13,30,25.0,16.0,23.0,92.0,172.5,,,14.6,8.4,158.0,170.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,11.4,8.6,0.0,187.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,0.0,8.0,60.0,72.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,12.0,7.0,0.0,196.0,
17,5,30.0,8.0,2.0,0.0,138.0,,,2.0,0.0,0.0,201.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,12.0,0.0,0.0,221.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,9.6,7.4,0.0,203.0,
20,45,65.0,16.0,9.0,0.0,138.0,,,6.3,2.7,0.0,194.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,11.0,0.0,0.0,205.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,11.9,6.1,0.0,196.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,16.5,12.5,67.0,78.0,
24,65,35.0,16.0,3.0,0.0,138.0,,,2.0,1.0,0.0,204.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,0.0,6.0,172.0,183.0,
26,45,30.0,8.0,17.0,0.0,138.0,,,0.0,17.0,0.0,216.0,
27,35,40.0,16.0,16.0,0.0,138.0,,,10.2,5.8,0.0,216.0,
28,41,37.0,8.0,16.0,0.0,138.0,,,0.0,16.0,0.0,223.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,5.5,3.5,0.0,194.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,0.0,21.0,0.0,200.0,
31,31,52.0,8.0,27.0,0.0,138.0,,,0.0,27.0,0.0,218.0,
32,35,69.0,16.0,23.0,0.0,138.0,,,12.5,10.5,0.0,196.0,
33,53,52.0,16.0,11.0,0.0,138.0,,,6.2,4.8,0.0,198.0,
34,65,55.0,16.0,14.0,0.0,138.0,,,9.6,4.4,0.0,189.0,
35,63,65.0,8.0,8.0,0.0,138.0,,,0.0,8.0,0.0,181.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,3.3,1.7,0.0,179.0,
37,20,20.0,8.0,8.0,0.0,138.0,,,0.0,8.0,0.0,208.0,
38,5,5.0,16.0,16.0,0.0,138.0,,,9.9,6.1,83.0,94.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,19.8,11.2,0.0,193.0,
40,40,25.0,16.0,9.0,0.0,138.0,,,4.9,4.1,0.0,224.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,5.0,0.0,0.0,199.0,
42,24,12.0,16.0,5.0,0.0,138.0,,,3.3,1.7,0.0,200.0,
43,23,3.0,16.0,7.0,0.0,138.0,,,4.7,2.3,0.0,189.0,
44,11,14.0,16.0,18.0,0.0,138.0,,,11.8,6.2,68.0,80.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,0.0,16.0,0.0,191.0,
46,2,48.0,8.0,1.0,0.0,138.0,,,1.0,0.0,0.0,187.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,18.4,8.6,0.0,187.0,
48,13,52.0,8.0,36.0,0.0,138.0,,,0.0,36.0,0.0,194.0,
49,6,68.0,16.0,30.0,0.0,138.0,,,20.3,9.7,0.0,190.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,13.0,0.0,0.0,210.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
