CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,52,75.0,16.0,10.0,0.0,2034.0,,,2.8,1.2,3.6,2.4,44.0,59.0,769.0,721.0,
2,45,70.0,8.0,30.0,0.0,2034.0,,,12.0,0.0,18.0,0.0,6.0,1.0,698.0,677.0,
3,62,69.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,923.0,896.0,1629.0,1603.0,
4,60,66.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,3.8,2.2,968.0,1017.0,1724.0,1679.0,
5,42,65.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,3.7,2.3,3.0,6.0,683.0,707.0,
6,16,42.0,16.0,20.0,0.0,2034.0,,,5.0,3.0,7.9,4.1,224.0,217.0,955.0,943.0,
7,58,70.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,793.0,770.0,1495.0,1536.0,
8,34,60.0,8.0,20.0,2203.5,3390.0,,,8.0,0.0,12.0,0.0,2599.0,2632.0,3329.0,3295.0,
9,28,70.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,6.0,2342.0,2348.0,3029.0,3020.0,
10,35,66.0,8.0,10.0,2203.5,3390.0,,,4.0,0.0,6.0,0.0,2538.0,2510.0,3204.0,3251.0,
11,35,69.0,16.0,10.0,2203.5,3390.0,,,2.5,1.5,3.9,2.1,2442.0,2437.0,3152.0,3141.0,
12,25,85.0,16.0,20.0,1356.0,2542.5,,,5.0,3.0,6.5,5.5,1868.0,1829.0,2572.0,2525.0,
13,22,75.0,16.0,30.0,2203.5,3390.0,,,6.7,5.3,10.2,7.8,2145.0,2137.0,2829.0,2842.0,
14,22,85.0,8.0,10.0,1356.0,2542.5,,,0.0,4.0,0.0,6.0,1723.0,1780.0,2481.0,2466.0,
15,20,80.0,8.0,40.0,1356.0,2542.5,,,16.0,0.0,24.0,0.0,1964.0,1924.0,2669.0,2641.0,
16,20,85.0,16.0,40.0,1356.0,2542.5,,,9.1,6.9,14.1,9.9,1636.0,1691.0,2338.0,2394.0,
17,18,75.0,8.0,20.0,2203.5,3390.0,,,8.0,0.0,12.0,0.0,2032.0,2034.0,2749.0,2730.0,
18,15,75.0,8.0,20.0,1356.0,2542.5,,,8.0,0.0,12.0,0.0,1496.0,1497.0,2188.0,2191.0,
19,15,80.0,8.0,10.0,1356.0,2542.5,,,4.0,0.0,6.0,0.0,1590.0,1569.0,2287.0,2268.0,
20,30,50.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,6.0,10.0,657.0,702.0,
21,30,56.0,8.0,20.0,2203.5,3390.0,,,0.0,8.0,0.0,12.0,2641.0,2644.0,3313.0,3318.0,
22,28,52.0,16.0,20.0,0.0,2034.0,,,5.7,2.3,7.1,4.9,11.0,3.0,706.0,692.0,
23,14,66.0,8.0,10.0,1356.0,2542.5,,,4.0,0.0,6.0,0.0,1376.0,1348.0,2056.0,2061.0,
24,25,50.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,9.0,11.0,669.0,666.0,
25,22,66.0,16.0,40.0,2203.5,3390.0,,,8.3,7.7,13.1,10.9,2263.0,2235.0,2966.0,2923.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,,,,,
