CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,92.0,172.5,,,2.8,1.2,3.4,2.6,68.0,70.0,211.0,207.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,1.8,1.0,2.7,1.5,16.0,6.0,150.0,158.0,
3,55,45.0,16.0,13.0,92.0,172.5,,,3.1,2.1,5.3,2.5,72.0,76.0,173.0,167.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,7.6,0.0,11.4,0.0,72.0,62.0,195.0,205.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,0.0,10.4,0.0,15.6,18.0,6.0,169.0,178.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,1.2,0.0,1.8,41.0,43.0,168.0,165.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,32.0,35.0,139.0,138.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,2.6,1.0,3.4,2.0,48.0,41.0,151.0,157.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,3.5,2.9,5.7,3.9,43.0,36.0,160.0,156.0,
10,30,60.0,16.0,16.0,92.0,172.5,,,3.8,2.6,6.2,3.4,81.0,77.0,180.0,178.0,
11,20,65.0,8.0,12.0,0.0,138.0,,,4.8,0.0,7.2,0.0,24.0,33.0,162.0,161.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,4.5,3.1,7.4,4.0,12.0,14.0,144.0,138.0,
13,30,25.0,8.0,23.0,92.0,172.5,,,9.2,0.0,13.8,0.0,78.0,75.0,220.0,216.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,8.0,0.0,12.0,0.0,16.0,29.0,188.0,193.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,1.9,1.3,2.9,1.9,30.0,24.0,154.0,162.0,
16,10,20.0,8.0,19.0,0.0,138.0,,,0.0,7.6,0.0,11.4,23.0,19.0,149.0,147.0,
17,5,30.0,8.0,2.0,92.0,172.5,,,0.8,0.0,1.2,0.0,50.0,48.0,190.0,191.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,2.8,2.0,4.3,2.9,44.0,43.0,138.0,141.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,4.6,2.2,5.8,4.4,32.0,31.0,147.0,146.0,
20,45,65.0,8.0,9.0,92.0,172.5,,,0.0,3.6,0.0,5.4,72.0,70.0,187.0,186.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,2.4,2.0,3.8,2.8,6.0,8.0,146.0,139.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,7.2,0.0,10.8,0.0,40.0,41.0,159.0,155.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,6.9,4.7,10.5,6.9,28.0,34.0,164.0,160.0,
24,65,35.0,8.0,3.0,92.0,172.5,,,1.2,0.0,1.8,0.0,54.0,50.0,199.0,194.0,
25,65,20.0,8.0,6.0,0.0,138.0,,,2.4,0.0,3.6,0.0,49.0,46.0,187.0,192.0,
26,45,30.0,8.0,17.0,92.0,172.5,,,0.0,6.8,0.0,10.2,80.0,83.0,194.0,195.0,
27,35,40.0,16.0,16.0,0.0,138.0,,,4.4,2.0,5.9,3.7,3.0,2.0,151.0,149.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,4.0,2.4,6.5,3.1,2.0,4.0,148.0,145.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,2.3,1.3,3.6,1.8,20.0,28.0,161.0,150.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,0.0,8.4,0.0,12.6,22.0,22.0,133.0,142.0,
