CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,0.0,4.0,0.0,6.0,0.0,0.0,206.0,213.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,1.9,0.9,2.5,1.7,0.0,0.0,221.0,206.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,3.3,1.9,4.2,3.6,0.0,0.0,209.0,197.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,4.7,2.9,7.6,3.8,148.0,148.0,159.0,160.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,7.4,3.0,9.2,6.4,0.0,0.0,204.0,212.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,0.7,0.5,1.1,0.7,0.0,0.0,220.0,215.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,1.1,0.9,1.9,1.1,0.0,0.0,216.0,201.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,94.0,95.0,106.0,105.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,3.5,2.9,6.2,3.4,96.0,97.0,107.0,107.0,
10,30,60.0,16.0,16.0,0.0,138.0,,,3.5,2.9,5.4,4.2,0.0,0.0,195.0,204.0,
11,20,65.0,8.0,12.0,0.0,138.0,,,0.0,4.8,0.0,7.2,66.0,67.0,78.0,78.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,7.6,0.0,11.4,0.0,0.0,0.0,225.0,210.0,
13,30,25.0,16.0,23.0,92.0,172.5,,,5.2,4.0,10.0,3.8,159.0,159.0,170.0,170.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,4.7,3.3,7.5,4.5,0.0,0.0,205.0,191.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,1.8,1.4,2.7,2.1,61.0,61.0,72.0,71.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,5.0,2.6,6.9,4.5,0.0,0.0,192.0,203.0,
17,5,30.0,8.0,2.0,0.0,138.0,,,0.0,0.8,0.0,1.2,0.0,0.0,205.0,206.0,
