CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,24.0,10.0,803.4,1236.0,,,1.9,1.4,0.7,0.0,2.6,2.0,1.4,0.0,727.0,743.0,1153.0,1147.0,
2,45,70.0,8.0,30.0,494.4,927.0,,,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,659.0,640.0,1030.0,1030.0,
3,42,66.0,16.0,10.0,0.0,741.6,,,0.0,3.0,0.0,1.0,0.0,4.7,0.0,1.3,4.0,15.0,401.0,386.0,
4,42,68.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,574.0,562.0,945.0,967.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,0.0,2.7,1.3,0.0,0.0,4.1,1.9,0.0,15.0,1.0,375.0,411.0,
6,40,69.0,32.0,20.0,494.4,927.0,,,3.6,2.8,1.2,0.3,5.3,4.0,2.4,0.4,455.0,463.0,855.0,873.0,
7,40,66.0,24.0,20.0,0.0,741.6,,,4.0,3.4,0.0,0.6,6.1,4.8,0.0,1.1,2.0,5.0,413.0,382.0,
8,38,68.0,24.0,20.0,0.0,741.6,,,5.0,0.0,2.3,0.7,8.1,0.0,3.7,0.3,79.0,104.0,496.0,497.0,
9,38,70.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,380.0,370.0,775.0,778.0,
10,35,66.0,24.0,10.0,0.0,741.6,,,2.2,1.6,0.0,0.2,2.9,2.4,0.0,0.7,180.0,195.0,572.0,589.0,
11,35,69.0,16.0,10.0,0.0,741.6,,,0.0,2.1,1.9,0.0,0.0,3.7,2.3,0.0,263.0,296.0,657.0,687.0,
12,25,85.0,24.0,20.0,494.4,927.0,,,0.0,4.7,3.1,0.3,0.0,5.6,4.8,1.6,484.0,478.0,890.0,870.0,
13,22,75.0,16.0,30.0,0.0,741.6,,,6.6,5.4,0.0,0.0,11.6,6.4,0.0,0.0,9.0,25.0,421.0,409.0,
14,22,85.0,16.0,10.0,0.0,741.6,,,0.0,2.3,1.7,0.0,0.0,4.1,1.9,0.0,392.0,399.0,792.0,801.0,
15,20,80.0,32.0,40.0,0.0,741.6,,,7.7,5.0,2.8,0.5,10.6,8.5,4.4,0.6,205.0,193.0,620.0,605.0,
16,20,85.0,16.0,40.0,0.0,741.6,,,14.2,0.0,0.0,1.8,21.2,0.0,0.0,2.8,305.0,318.0,691.0,685.0,
17,18,75.0,24.0,20.0,0.0,741.6,,,4.1,2.1,1.8,0.0,5.7,3.3,3.0,0.0,21.0,24.0,413.0,420.0,
18,15,75.0,16.0,20.0,0.0,741.6,,,0.0,0.0,5.2,2.8,0.0,0.0,8.6,3.4,19.0,9.0,404.0,403.0,
19,15,80.0,32.0,10.0,0.0,741.6,,,1.7,1.3,0.9,0.1,2.7,2.1,0.8,0.4,119.0,127.0,501.0,524.0,
20,30,50.0,32.0,10.0,0.0,741.6,,,1.8,1.2,0.6,0.3,2.6,1.8,1.4,0.2,0.0,3.0,375.0,381.0,
21,30,52.0,16.0,20.0,803.4,1236.0,,,0.0,6.6,0.0,1.4,0.0,9.6,0.0,2.4,748.0,756.0,1137.0,1139.0,
22,28,52.0,24.0,20.0,494.4,927.0,,,5.3,0.0,2.3,0.4,6.4,0.0,3.7,1.9,641.0,632.0,1058.0,1034.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,561.0,554.0,952.0,970.0,
24,25,50.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,387.0,408.0,
25,25,52.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,0.0,0.0,24.0,0.0,0.0,9.0,0.0,408.0,393.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
