CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,24.0,20.0,0.0,576.0,,,3.7,3.4,0.0,1.0,6.5,5.2,0.0,0.3,0.0,0.0,911.0,926.0,
2,22,75.0,24.0,30.0,0.0,576.0,,,0.0,6.3,3.8,1.9,0.0,10.5,6.7,0.8,0.0,0.0,934.0,926.0,
3,22,85.0,16.0,10.0,0.0,576.0,,,0.0,3.0,0.0,1.0,0.0,5.2,0.0,0.8,0.0,0.0,952.0,926.0,
4,20,80.0,32.0,40.0,624.0,960.0,,,6.8,4.8,3.3,1.1,11.3,8.2,3.7,0.8,644.0,638.0,772.0,768.0,
5,20,85.0,16.0,20.0,0.0,576.0,,,4.5,3.5,0.0,0.0,7.1,4.9,0.0,0.0,0.0,0.0,948.0,940.0,
6,18,75.0,24.0,20.0,0.0,576.0,,,3.9,2.9,0.0,1.2,6.3,4.1,0.0,1.6,0.0,0.0,921.0,934.0,
7,15,75.0,16.0,20.0,0.0,576.0,,,5.1,0.0,2.9,0.0,8.0,0.0,4.0,0.0,0.0,0.0,935.0,926.0,
8,15,80.0,8.0,10.0,0.0,576.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,358.0,367.0,494.0,497.0,
9,10,35.0,16.0,20.0,0.0,576.0,,,0.0,4.5,3.5,0.0,0.0,7.0,5.0,0.0,367.0,369.0,493.0,501.0,
10,10,40.0,16.0,30.0,0.0,576.0,,,0.0,8.2,3.8,0.0,0.0,10.9,7.1,0.0,0.0,0.0,924.0,919.0,
11,8,40.0,32.0,40.0,0.0,576.0,,,6.7,4.7,3.0,1.6,9.9,8.4,3.7,2.0,187.0,192.0,320.0,325.0,
12,8,45.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,938.0,947.0,
13,5,35.0,32.0,10.0,624.0,960.0,,,1.6,1.1,0.8,0.4,2.6,2.2,1.1,0.1,649.0,652.0,773.0,774.0,
14,5,45.0,16.0,10.0,0.0,576.0,,,0.0,0.0,2.9,1.1,0.0,0.0,3.5,2.5,0.0,0.0,938.0,951.0,
15,2,40.0,32.0,20.0,0.0,576.0,,,3.3,2.4,1.5,0.8,4.9,3.4,2.8,0.9,162.0,163.0,305.0,298.0,
16,0,40.0,24.0,20.0,0.0,576.0,,,4.2,3.0,0.0,0.8,6.8,4.5,0.0,0.7,0.0,0.0,949.0,947.0,
17,0,45.0,24.0,20.0,0.0,576.0,,,4.6,0.0,2.6,0.8,8.8,0.0,2.7,0.5,0.0,0.0,933.0,955.0,
18,44,5.0,16.0,20.0,0.0,576.0,,,4.9,3.1,0.0,0.0,7.8,4.2,0.0,0.0,0.0,0.0,929.0,953.0,
19,42,10.0,32.0,40.0,0.0,576.0,,,7.0,5.1,2.5,1.3,10.9,7.7,4.7,0.8,0.0,0.0,917.0,927.0,
20,42,15.0,32.0,10.0,0.0,576.0,,,1.9,1.2,0.8,0.2,2.6,1.7,1.3,0.4,0.0,0.0,919.0,928.0,
21,40,5.0,16.0,10.0,0.0,576.0,,,0.0,0.0,2.8,1.2,0.0,0.0,3.5,2.5,0.0,0.0,924.0,934.0,
22,40,15.0,24.0,40.0,0.0,576.0,,,0.0,10.8,4.5,0.7,0.0,15.3,7.4,1.2,0.0,0.0,927.0,939.0,
23,38,5.0,32.0,30.0,0.0,576.0,,,6.0,3.8,2.0,0.2,8.0,5.6,3.8,0.6,192.0,192.0,327.0,322.0,
24,38,15.0,24.0,10.0,0.0,576.0,,,0.0,2.0,1.7,0.3,0.0,3.3,1.6,1.1,0.0,0.0,959.0,930.0,
25,35,5.0,32.0,20.0,624.0,960.0,,,3.1,2.3,1.7,0.9,5.0,3.5,2.3,1.2,772.0,778.0,911.0,909.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
