CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,52,75.0,24.0,10.0,0.0,2034.0,,,2.0,1.4,0.6,0.0,2.7,2.1,1.3,0.0,203.0,201.0,602.0,600.0,
2,45,70.0,24.0,30.0,0.0,2034.0,,,7.1,4.6,0.0,0.3,9.2,7.4,0.0,1.4,7.0,13.0,609.0,566.0,
3,62,69.0,8.0,10.0,0.0,2034.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1028.0,989.0,1488.0,1495.0,
4,60,66.0,32.0,10.0,0.0,2034.0,,,2.0,1.3,0.6,0.2,2.7,2.0,0.8,0.4,1145.0,1139.0,1529.0,1553.0,
5,42,65.0,32.0,10.0,0.0,2034.0,,,1.9,1.3,0.7,0.1,2.9,1.7,1.2,0.3,3.0,12.0,432.0,410.0,
6,16,42.0,16.0,20.0,0.0,2034.0,,,5.6,0.0,2.4,0.0,8.9,0.0,3.1,0.0,323.0,306.0,853.0,828.0,
7,58,70.0,8.0,20.0,0.0,2034.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,931.0,934.0,1347.0,1374.0,
8,34,60.0,16.0,20.0,2203.5,3390.0,,,6.6,0.0,0.0,1.4,10.5,0.0,0.0,1.5,2614.0,2646.0,3320.0,3319.0,
9,28,70.0,24.0,10.0,2203.5,3390.0,,,0.0,2.2,1.1,0.8,0.0,3.3,2.1,0.6,2379.0,2370.0,3019.0,3032.0,
10,35,66.0,16.0,10.0,2203.5,3390.0,,,0.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,2607.0,2584.0,3153.0,3117.0,
11,35,69.0,16.0,10.0,2203.5,3390.0,,,0.0,3.1,0.0,0.9,0.0,5.0,0.0,1.0,2578.0,2584.0,2976.0,2982.0,
12,25,85.0,8.0,20.0,1356.0,2542.5,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,1948.0,1955.0,2435.0,2443.0,
13,22,75.0,8.0,30.0,2203.5,3390.0,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,2280.0,2278.0,2669.0,2677.0,
14,22,85.0,16.0,10.0,1356.0,2542.5,,,3.7,0.0,0.0,0.3,5.1,0.0,0.0,0.9,1812.0,1810.0,2386.0,2413.0,
15,20,80.0,8.0,40.0,1356.0,2542.5,,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,24.0,2055.0,2046.0,2517.0,2551.0,
