CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,24.0,10.0,0.0,138.0,,,2.1,1.2,0.7,0.0,3.1,2.0,0.9,0.0,5.0,14.0,215.0,208.0,
2,35,17.0,24.0,7.0,0.0,138.0,,,1.7,0.0,1.0,0.1,2.7,0.0,0.8,0.7,10.0,9.0,204.0,209.0,
3,55,45.0,32.0,13.0,0.0,138.0,,,2.4,1.8,0.7,0.2,3.2,2.5,1.7,0.4,48.0,43.0,189.0,197.0,
4,55,20.0,32.0,19.0,92.0,172.5,,,3.8,2.0,1.0,0.8,5.1,3.3,1.7,1.3,138.0,136.0,172.0,171.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,0.0,0.0,10.4,0.0,0.0,0.0,15.6,0.0,2.0,20.0,205.0,202.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,1.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,73.0,70.0,133.0,136.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21.0,12.0,184.0,178.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,0.0,0.0,2.9,0.7,0.0,0.0,4.3,1.1,87.0,86.0,114.0,113.0,
9,55,60.0,24.0,16.0,0.0,138.0,,,3.9,0.0,2.1,0.4,6.5,0.0,2.7,0.4,87.0,85.0,115.0,116.0,
10,30,60.0,8.0,16.0,92.0,172.5,,,6.4,0.0,0.0,0.0,9.6,0.0,0.0,0.0,106.0,103.0,154.0,152.0,
11,20,65.0,8.0,12.0,0.0,138.0,,,0.0,0.0,4.8,0.0,0.0,0.0,7.2,0.0,57.0,56.0,87.0,88.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,7.6,0.0,0.0,0.0,11.4,0.0,0.0,0.0,5.0,0.0,201.0,203.0,
13,30,25.0,24.0,23.0,149.5,230.0,,,0.0,4.9,4.1,0.2,0.0,8.3,3.6,1.9,143.0,145.0,181.0,181.0,
14,15,10.0,24.0,20.0,0.0,138.0,,,3.6,2.7,1.7,0.0,5.7,4.6,1.7,0.0,22.0,30.0,198.0,201.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,1.7,1.5,0.0,0.0,2.7,2.1,0.0,0.0,46.0,50.0,84.0,82.0,
16,10,20.0,24.0,19.0,0.0,138.0,,,0.0,3.2,3.0,1.4,0.0,6.2,4.3,0.9,20.0,20.0,150.0,141.0,
17,5,30.0,24.0,2.0,92.0,172.5,,,0.4,0.2,0.1,0.0,0.6,0.3,0.2,0.1,119.0,122.0,194.0,189.0,
18,20,40.0,32.0,12.0,0.0,138.0,,,2.1,1.3,0.8,0.5,3.2,2.4,1.0,0.6,44.0,44.0,138.0,136.0,
19,15,60.0,32.0,17.0,0.0,138.0,,,2.9,2.3,1.0,0.6,4.4,2.9,2.2,0.7,24.0,21.0,156.0,155.0,
20,45,65.0,16.0,9.0,92.0,172.5,,,0.0,0.0,2.2,1.4,0.0,0.0,3.7,1.7,68.0,72.0,187.0,186.0,
21,45,20.0,24.0,11.0,0.0,138.0,,,2.7,0.0,1.1,0.5,4.0,0.0,2.0,0.6,14.0,4.0,201.0,200.0,
22,45,10.0,24.0,18.0,0.0,138.0,,,0.0,3.4,2.4,1.4,0.0,5.7,3.6,1.5,73.0,74.0,128.0,130.0,
23,55,5.0,32.0,29.0,0.0,138.0,,,5.1,3.3,2.2,1.0,7.9,5.7,3.2,0.6,55.0,57.0,89.0,89.0,
24,65,35.0,32.0,3.0,92.0,172.5,,,0.6,0.3,0.2,0.1,0.8,0.6,0.3,0.1,44.0,49.0,194.0,196.0,
25,65,20.0,32.0,6.0,149.5,230.0,,,1.1,0.6,0.4,0.2,1.4,1.2,0.8,0.2,153.0,151.0,186.0,189.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
