CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,4.0,0.0,6.0,0.0,0.0,0.0,209.0,223.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,0.0,2.8,0.0,4.2,0.0,0.0,219.0,210.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,5.2,0.0,7.8,0.0,0.0,0.0,205.0,214.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,7.6,0.0,11.4,0.0,137.0,138.0,171.0,170.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,7.5,2.9,10.0,5.6,0.0,0.0,202.0,214.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,1.2,0.0,1.8,88.0,89.0,122.0,119.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,0.0,0.0,213.0,213.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,2.2,1.4,3.8,1.6,82.0,84.0,116.0,116.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,85.0,85.0,119.0,119.0,
10,30,60.0,8.0,16.0,92.0,172.5,,,0.0,6.4,0.0,9.6,111.0,114.0,147.0,146.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,2.9,1.9,4.3,2.9,55.0,56.0,87.0,88.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,3.9,3.7,7.0,4.4,0.0,0.0,224.0,213.0,
13,30,25.0,16.0,23.0,149.5,230.0,,,5.9,3.3,8.2,5.6,146.0,148.0,182.0,182.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,5.9,2.1,7.3,4.7,0.0,0.0,197.0,187.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,1.8,1.4,3.2,1.6,49.0,49.0,81.0,83.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,5.6,2.0,7.3,4.1,0.0,0.0,208.0,190.0,
17,5,30.0,16.0,2.0,149.5,230.0,,,0.5,0.3,0.8,0.4,145.0,147.0,178.0,179.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,4.8,0.0,7.2,0.0,0.0,0.0,218.0,219.0,
19,15,60.0,8.0,17.0,0.0,138.0,,,6.8,0.0,10.2,0.0,0.0,0.0,189.0,202.0,
20,45,65.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,0.0,0.0,197.0,204.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,4.4,0.0,6.6,0.0,0.0,0.0,208.0,201.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,0.0,7.2,0.0,10.8,87.0,86.0,117.0,118.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,11.6,0.0,17.4,0.0,56.0,57.0,90.0,88.0,
24,65,35.0,16.0,3.0,0.0,138.0,,,0.8,0.4,1.0,0.8,0.0,0.0,205.0,207.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,2.4,0.0,3.6,0.0,155.0,155.0,187.0,188.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
